Compositor,Fecha de nacimiento,Titulo de la obra,Movimiento o indicacion de tempo,Opus,Numero de la obra,Genero,Archivo,Beta,J,J_interp10,notes_durations
songs,,"BIN I A LUSTIGA FUHRMANNSSOHN
",,,,folksongs,deut4681.krn,,,,NaN
songs,,"ES ISCH NOCH NIT LANG, DASS G'REGNET HAT
",,,,folksongs,deut4816.krn,,,,NaN
songs,,"DET VORO TVA AEDLA KONUNGABARN
",,,,folksongs,deut4529.krn,,,,NaN
songs,,"""Die Braut im Kloster"" DER JUENGLING KAM AUS DEM HEILGEN KRIEG
",,,,folksongs,deut5116.krn,,,,NaN
songs,,"LIEB ES SEHR ZU ZIEHEN
",,,,folksongs,deut4701.krn,,,,NaN
songs,,"""Trauer"" ACH IN TRAUERN MUSS ICH LEBEN
",,,,folksongs,deut4962.krn,,,,NaN
songs,,"E BISSELE LIEB E BISSELE TREU
",,,,folksongs,deut4754.krn,,,,NaN
songs,,"DIE SONNE SCHEINT NICHT MEHR SO SCHOEN
",,,,folksongs,deut4786.krn,,,,NaN
songs,,"ACH SCHIFFER, LIEBER SCHIFFER, STOSS' NOCH NICHT AB
",,,,folksongs,deut4602.krn,,,,NaN
songs,,"""Hochzeitslied"" HEUT SAND NACHBARSLEUT WIEDER ALL VOLL FREUD
",,,,folksongs,deut5075.krn,,,,NaN
songs,,"WAS KANN SCHOENER SEYN, WAS KANN MEHR ERFREUN
",,,,folksongs,deut4814.krn,,,,NaN
songs,,"""Abschied"" VERLASSEN HAB ICH DEN HEIMATHORT
",,,,folksongs,deut4950.krn,,,,NaN
songs,,"""Die Frankfurter Messe"" WER WILL MIT NACH FRANKFURT FAHREN
",,,,folksongs,deut5084.krn,,,,NaN
songs,,"WOHL UNTER EINER LINDE SCHLIEF ICH DIE NACHT
",,,,folksongs,deut4728.krn,,,,NaN
songs,,"DIE PFERD HAN ROTHE RIEMA
",,,,folksongs,deut4520.krn,,,,NaN
songs,,"""Der Mann"" WILLE WILLE WILL DER MANN IST KOMMEN
",,,,folksongs,deut5101.krn,,,,NaN
songs,,"ES SASS AUF GRUENER HAIDE
",,,,folksongs,deut4536.krn,,,,NaN
songs,,"O KOENIGIN, LIEB MUTTER MEIN
",,,,folksongs,deut4550.krn,,,,NaN
songs,,"ICH HATTE MEIN FEINSLIEBCHEN
",,,,folksongs,deut4799.krn,,,,NaN
songs,,"JETZT IST ES BALD SONNTAG, DA BIN ICH GAR ZU FROH
",,,,folksongs,deut4761.krn,,,,NaN
songs,,"""Einladung zur Kirchweihe"" ALL ENK NACHBARSLEUT
",,,,folksongs,deut5074.krn,,,,NaN
songs,,"""Nonnenlied"" VATER IST DENN NICHT ERSCHAFFEN
",,,,folksongs,deut5027.krn,,,,NaN
songs,,"STERBEN IST EIN HARTE BUSS
",,,,folksongs,deut4787.krn,,,,NaN
songs,,"MEI MUTTER MAG MI NET, UND KEIN SCHATZ HAN I NET
",,,,folksongs,deut4610.krn,,,,NaN
songs,,"""Die harrende Braut"" DER FRUEHLING KAM UND DIE NACHTIGALL
",,,,folksongs,deut4925.krn,,,,NaN
songs,,"""Der Jaeger"" SEH I EIN SCHOENS VOEGELEIN
",,,,folksongs,deut5060.krn,,,,NaN
songs,,"ES WAR'N ZWEI KOENIGSKINDER
",,,,folksongs,deut4528.krn,,,,NaN
songs,,"FRISCH AUF MEINE KNAPPEN
",,,,folksongs,deut4522.krn,,,,NaN
songs,,"WENN DIE HOFFNUNG NICHT WAER, SO LEBT ICH NICHT MEHR
",,,,folksongs,deut4750.krn,,,,NaN
songs,,"ES LEBEN DIE SOLDATEN, SO RECHT VON GOTTES GNADEN
",,,,folksongs,deut4710.krn,,,,NaN
songs,,"""Spaete Reue"" WEINE NICHT FEINSMAEGDELEIN
",,,,folksongs,deut4880.krn,,,,NaN
songs,,"I HOB ENK A HAEUSERL AM ROAN
",,,,folksongs,deut4634.krn,,,,NaN
songs,,"""Tanzlied"" DER MIT DEM SABEL, DER IST MEIN TAUSIGER SCHATZ
",,,,folksongs,deut5039.krn,,,,NaN
songs,,"""Der Bauernstand"" MERKET AUF IHR CHRISTENLEUT
",,,,folksongs,deut5062.krn,,,,NaN
songs,,"""Der Versucher"" ACH ENGLISCHE SCHAEFERRIN
",,,,folksongs,deut4982.krn,,,,NaN
songs,,"""Bluechers Mahlzeit"" AUF EINEM SCHOENEN GRUENEN RASEN
",,,,folksongs,deut4949.krn,,,,NaN
songs,,"ES TAGET VOR DEM WALDE
",,,,folksongs,deut4713.krn,,,,NaN
songs,,"""Keine Antwort und doch eine"" WO FIND ICH DEINES VATERS HAUS
",,,,folksongs,deut4961.krn,,,,NaN
songs,,"""Der Hirsch"" SPRINGT EIN HIRSCH UEBERN BAUM
",,,,folksongs,deut5107.krn,,,,NaN
songs,,"ICH KAM EINMAL ZUR STADT HINEIN
",,,,folksongs,deut4653.krn,,,,NaN
songs,,"ES GING AMOL A BETTELSMANN HERAUS
",,,,folksongs,deut4667.krn,,,,NaN
songs,,"""Liederkraenzchen"" AF UNSERN WAIHADAMM
",,,,folksongs,deut5043.krn,,,,NaN
songs,,"""Bierlied"" SCHWARZ IST DIE TRAUER BITTER DER TOD
",,,,folksongs,deut5070.krn,,,,NaN
songs,,"""Raethsellied"" ES RITT EINMAL EIN RITTER
",,,,folksongs,deut5068.krn,,,,NaN
songs,,"""Der Traum"" DAS MAEGDLEIN IM BRUNNGARTEN GING
",,,,folksongs,deut4903.krn,,,,NaN
songs,,"ICH HAB' DIE NACHT GETRAEUMET
",,,,folksongs,deut4553.krn,,,,NaN
songs,,"ES WAR EIN MARKGRAF UEBERN RHEIN
",,,,folksongs,deut4509.krn,,,,NaN
songs,,"""Rheinschifferlied"" DER SCHIFFER AUF DEM BLANKEN RHEIN
",,,,folksongs,deut4726.krn,,,,NaN
songs,,"'S MORGENS WENN ICH FRUEH AUFSTEH
",,,,folksongs,deut4721.krn,,,,NaN
songs,,"ADE VON HINNEN, EINANDER WOLL'N WIR LASSEN
",,,,folksongs,deut4715.krn,,,,NaN
songs,,"""Die Nixenbraut"" ES FREIT DER WASSERNIXE
",,,,folksongs,deut4907.krn,,,,NaN
songs,,"""Gebeth thut noth"" BET, KINDCHEN, BET
",,,,folksongs,deut5105.krn,,,,NaN
songs,,"STOLZ HEINREICH DER WOLLT FREIEN GEHN
",,,,folksongs,deut4606.krn,,,,NaN
songs,,"ES REITEN DREI REITER ZU MUENCHEN HINAUS
",,,,folksongs,deut4579.krn,,,,NaN
songs,,"ICH STUND AN EINEM MORGEN
",,,,folksongs,deut4574.krn,,,,NaN
songs,,"NUN LAT'T UNS SING'N DAT ABENDLIED, DENN WIE MOETEN GAHN
",,,,folksongs,deut4655.krn,,,,NaN
songs,,"""Die Heirath"" DER BLINDE JOST HAT ENE DEREN
",,,,folksongs,deut5093.krn,,,,NaN
songs,,"PRINZ EUGEN DER EDLE RITTER
",,,,folksongs,deut4567.krn,,,,NaN
songs,,"""Liebesplauderei"" VOR MEINES HERZLIEBCHENS FENSTER
",,,,folksongs,deut4998.krn,,,,NaN
songs,,"""Die Nonne"" GOTT GEB IHM EIN VERDORBEN JAHR
",,,,folksongs,deut5030.krn,,,,NaN
songs,,"""Der Strassburger Sohn"" ES KAM EIN ABENTEURER ZU REITEN
",,,,folksongs,deut4851.krn,,,,NaN
songs,,"""Sandmaennchen"" DIE BLUEMELEIN SIE SCHLAFEN
",,,,folksongs,deut5097.krn,,,,NaN
songs,,"""Mariens Lob"" MARIA, WAHRE HIMMELFREUD
",,,,folksongs,deut4942.krn,,,,NaN
songs,,"FRITZ STEFF DER STEHT HUEBSCH FEINE
",,,,folksongs,deut4740.krn,,,,NaN
songs,,"""Der Guckkasten"" HOERT, LIEBEN LEUTE, KOMMET DOCH
",,,,folksongs,deut4664.krn,,,,NaN
songs,,"ES SOLL SICH JA KEINER MIT DER LIEBE ABGEBEN
",,,,folksongs,deut4809.krn,,,,NaN
songs,,"S MAHL A MUELLER IN ANER MUEHL
",,,,folksongs,deut4669.krn,,,,NaN
songs,,"""Die Belagerung von Koeln"" Der Churfuerst und der Falkenberger
",,,,folksongs,deut4902.krn,,,,NaN
songs,,"""Erhebung"" BLENDET NICHT DEN FRISCHEN BLICK
",,,,folksongs,deut4935.krn,,,,NaN
songs,,"""Jagdglueck"" ES ZOG EIN JAEGER WOHLGEMUTH
",,,,folksongs,deut4916.krn,,,,NaN
songs,,"ES GING EIN MAEDCHEN GRASEN
",,,,folksongs,deut4736.krn,,,,NaN
songs,,"DU HERZGELIEBTER MEIN, KOMM DU ZU MIR HEUT ABEND
",,,,folksongs,deut4587.krn,,,,NaN
songs,,"""Die Blutbraut"" ENGEL BENGEL LASS MICH LEBEN
",,,,folksongs,deut4865.krn,,,,NaN
songs,,"""Beim Ritt auf dem Knie"" ULL MANN WULL RIDEN
",,,,folksongs,deut5112.krn,,,,NaN
songs,,"ICH STEH AUF EINEM HOHEN BERG
",,,,folksongs,deut4564.krn,,,,NaN
songs,,"""Der Tanzlustige"" BIN I NET E PUESTLE
",,,,folksongs,deut5078.krn,,,,NaN
songs,,"STAND ICH AUF HOHEM BERGE
",,,,folksongs,deut4565.krn,,,,NaN
songs,,"DIE WOLLUST IN DEN MAYEN
",,,,folksongs,deut4775.krn,,,,NaN
songs,,"ACH WIE IST ES MOEGLICH DANN, DASS ICH DICH VERLASSEN KANN
",,,,folksongs,deut4751.krn,,,,NaN
songs,,"""Schusters Abendlied"" ICH GUNG EMAL SPAZIERE - AHM
",,,,folksongs,deut4686.krn,,,,NaN
songs,,"""Der Ritt zum Kloster"" ICH STAND AUF HOHEM BERGE
",,,,folksongs,deut4822.krn,,,,NaN
songs,,"FAHRET HIN, FAHRET HIN, GRILLEN GEHT MIR AUS DEM SINN
",,,,folksongs,deut4717.krn,,,,NaN
songs,,"O TANNENBAUM O TANNENBAUM
",,,,folksongs,deut4763.krn,,,,NaN
songs,,"""Die geraubte Koenigstochter"" ES WAR EIN JAEGER WOHLGEMUTH
",,,,folksongs,deut4888.krn,,,,NaN
songs,,"""Staendchen"" GUT NACHT MEIN ALLERLIEBSTER SCHATZ
",,,,folksongs,deut5034.krn,,,,NaN
songs,,"SCHOENSTES KIND ZU DEINEN FUESSEN LIEG ICH HIER
",,,,folksongs,deut4810.krn,,,,NaN
songs,,"""Kluge Heirath"" ICH GING EINMAL LUSTWANDELN
",,,,folksongs,deut4926.krn,,,,NaN
songs,,"Der Koenigin Luise Abschied WILHELM KOMM AN MEINE SEITE
",,,,folksongs,deut4544.krn,,,,NaN
songs,,"BEI NAECHTLICHER WEIL
",,,,folksongs,deut4577.krn,,,,NaN
songs,,"WARUM BIST DU DENN SO TRAURIG
",,,,folksongs,deut4782.krn,,,,NaN
songs,,"""Treue Liebe"" SCHATZ WAS BIST DU DENN SO TRAURIG
",,,,folksongs,deut4983.krn,,,,NaN
songs,,"""Das Ewige"" HEILGE WAHRHEIT, WER VERMAG DEINE GLUTH ZU DAEMPFEN
",,,,folksongs,deut4936.krn,,,,NaN
songs,,"""Nimm dich in Acht"" ICH WEISS EIN MAEDLEIN HUEBSCH UND FEIN
",,,,folksongs,deut5035.krn,,,,NaN
songs,,"""Die Ritterfahrt"" DER HERZOG ERNST AUS SCHWABENLAND
",,,,folksongs,deut4849.krn,,,,NaN
songs,,"""Wehrmannslied"" LIEBE SONNE DU GEHST UNTER
",,,,folksongs,deut4678.krn,,,,NaN
songs,,"""Der reiche Schlemmer"" ALS LAZARUS AUF DEM MISTE LAG UND SCHLIEF
",,,,folksongs,deut4846.krn,,,,NaN
songs,,"DIE FASTNACHT BRINGT UNS FREUDEN
",,,,folksongs,deut4795.krn,,,,NaN
songs,,"""Die Rettung"" AUF DEM SCHEITERHAUFEN KLAGET BITERLICH DIE KOENIGIN
",,,,folksongs,deut4929.krn,,,,NaN
songs,,"ICH HEV SE NICH UP DE SCHOLEN GEBRACHT
",,,,folksongs,deut4551.krn,,,,NaN
songs,,"""Gute Nacht"" DEM HIMMEL WILL ICH KLAGEN
",,,,folksongs,deut5115.krn,,,,NaN
songs,,"""Ritt ins Feenland "" DIE KOENIGIN IST DAS SCHOENSTE WEIB
",,,,folksongs,deut4826.krn,,,,NaN
songs,,"""Maria's Kirchgang "" MARIA WOLLT ZUR KIRCHE GEHN
",,,,folksongs,deut4835.krn,,,,NaN
songs,,"ES SPIELT' EIN GRAF MIT EINER MAID
",,,,folksongs,deut4555.krn,,,,NaN
songs,,"""Taendelei"" GUTEN ABEND LIEBES KIND
",,,,folksongs,deut4967.krn,,,,NaN
songs,,"'S KAM EIN JUNGER SCHLEIFER HER, SCHLIFF DIE MESSER UND DIE SCHEER
",,,,folksongs,deut4722.krn,,,,NaN
songs,,"""Glaubens - Einheit"" WIR GLAUBEN ALL AN EINEN GOTT
",,,,folksongs,deut4934.krn,,,,NaN
songs,,"""Der Bettelmoench"" UND WOLLT IHR HOEREN EIN NEUES LIED
",,,,folksongs,deut4895.krn,,,,NaN
songs,,"""Mondscheinlied"" WENN I IN D HEIMATH GEH
",,,,folksongs,deut5013.krn,,,,NaN
songs,,"""Das Pathengeschenk"" ALS HEINRICH JUNG GEBOREN
",,,,folksongs,deut4836.krn,,,,NaN
songs,,"""Ottilie"" ODILIA BLIND GEBOREN WAR
",,,,folksongs,deut4824.krn,,,,NaN
songs,,"ES STAND DIE HERBERG AN DEM RHEIN
",,,,folksongs,deut4607.krn,,,,NaN
songs,,"ES RITTEN DREI REUTER ZUM THOR HINAUS
",,,,folksongs,deut4535.krn,,,,NaN
songs,,"ES WAR EINE SCHOENE JUEDIN
",,,,folksongs,deut4571.krn,,,,NaN
songs,,"""Reiterlied"" AUF ZU ROSS UND FORTGERITTEN
",,,,folksongs,deut4953.krn,,,,NaN
songs,,"""Nonnenlied"" ICH ESSE NICHT GERNE DIE GERSTE
",,,,folksongs,deut5028.krn,,,,NaN
songs,,"JUNG HAENSCHEN SASS AM HOHEN THOR
",,,,folksongs,deut4590.krn,,,,NaN
songs,,"""Altes Minnelied"" ICH FAHR DAHIN
",,,,folksongs,deut4958.krn,,,,NaN
songs,,"MIT LUST THAET ICH AUSREITEN
",,,,folksongs,deut4556.krn,,,,NaN
songs,,"""Buko von Halberstadt"" BUHKOEHKEN VAN HALBERSTADT
",,,,folksongs,deut5111.krn,,,,NaN
songs,,"""Die Wecktrommel"" DES MORGENS ZWISCHEN DREI UND VIEREN
",,,,folksongs,deut4889.krn,,,,NaN
songs,,"""Die Wacht"" IN DER FINSTERN MITTERNACHT STEHT DER RITTER AUF DER WACHT
",,,,folksongs,deut4839.krn,,,,NaN
songs,,"""Das Welt - Ende"" WENN ICH GLEICH KEIN SCHATZ NICHT HAB
",,,,folksongs,deut4981.krn,,,,NaN
songs,,"""Vorsorge"" WENN I MAL EN HAUS BEKOMM
",,,,folksongs,deut5114.krn,,,,NaN
songs,,"SO ZIEHN WIR PREUSSEN IN DAS FELD
",,,,folksongs,deut4691.krn,,,,NaN
songs,,"SCHOENE AUGEN SCHOENE STRAHLEN
",,,,folksongs,deut4779.krn,,,,NaN
songs,,"""Altdeutsches Kampflied"" WIR STEHEN HIER ZUR SCHLACHT BEREIT
",,,,folksongs,deut4947.krn,,,,NaN
songs,,"""Taubenpost"" TAUBEN DAS SIND SCHOENE VOEGEL
",,,,folksongs,deut4995.krn,,,,NaN
songs,,"WOHL KOMMT DER MAI MIT MANCHERLEI
",,,,folksongs,deut4777.krn,,,,NaN
songs,,"""Die Wahl"" ICH HABE MIR EINE ERWAEHLET
",,,,folksongs,deut4984.krn,,,,NaN
songs,,"WER STEHT DRAUSSEN VOR MEINEM FENSTER
",,,,folksongs,deut4757.krn,,,,NaN
songs,,"ENTLAUBET IST DER WALDE
",,,,folksongs,deut4815.krn,,,,NaN
songs,,"ZU STRASBURG AUF DER SCHANZ
",,,,folksongs,deut4508.krn,,,,NaN
songs,,"EIN KAEFER AUF DEM ZAUNE SASS
",,,,folksongs,deut4616.krn,,,,NaN
songs,,"JETZT GEH ICH ANS BRUENNELEIN
",,,,folksongs,deut4797.krn,,,,NaN
songs,,"""Ulrich"" ULRICH GING AUS SINGEN
",,,,folksongs,deut4831.krn,,,,NaN
songs,,"""Verzweiflung"" SCHAETZLEIN SAG MIRS FUER GEWISS
",,,,folksongs,deut4985.krn,,,,NaN
songs,,"GESTERN ABEND GING ICH AUS, GING WOHL IN DEN WALD HINAUS
",,,,folksongs,deut4624.krn,,,,NaN
songs,,"WENNS KUMMT UM WEIHNACHTE
",,,,folksongs,deut4700.krn,,,,NaN
songs,,"""Die Vielliebchen ( Valentinchen ) "" ICH WEISS JETT
",,,,folksongs,deut5047.krn,,,,NaN
songs,,"""Ein kleiner feiner Almanach. "" MAN SAGT DAS LIEBEN BRINGET GROSSE FREUD
",,,,folksongs,deut4734.krn,,,,NaN
songs,,"ICH WOLLT EINMAL RECHT FRUEH AUFSTEHN
",,,,folksongs,deut4557.krn,,,,NaN
songs,,"""Adelina"" ES WAR SCHOEN ADELINA
",,,,folksongs,deut5118.krn,,,,NaN
songs,,"NACH KREUZ UND AUSGESTANDNEN LEIDEN
",,,,folksongs,deut4657.krn,,,,NaN
songs,,"ZWEI HERZEN IM LEBEN GAR SCHOEN SICH ERGEBEN
",,,,folksongs,deut4756.krn,,,,NaN
songs,,"EY MAI LIEBE MALCHEN HIE
",,,,folksongs,deut4741.krn,,,,NaN
songs,,"ES WOLLT EIN JAEGER JAGEN, DREI STUNDEN VOR DEM TAGEN
",,,,folksongs,deut4718.krn,,,,NaN
songs,,"ES RITT EIN RITTER WOHL DURCH DAS RIED
",,,,folksongs,deut4573.krn,,,,NaN
songs,,"""Das treue Maedchen"" IM GARTEN WOHL IN DEM KLAREN MONDENSCHEIN
",,,,folksongs,deut4906.krn,,,,NaN
songs,,"""Des Reiters Liebchen"" MEIN SCHATZ IST A REITER
",,,,folksongs,deut4991.krn,,,,NaN
songs,,"""Mailied"" DER MAI TRITT EIN MIT FREUDEN
",,,,folksongs,deut5038.krn,,,,NaN
songs,,"""Die Mordfranzosen"" DREI FRANZOSEN DIE KOMMEN WOHL
",,,,folksongs,deut4857.krn,,,,NaN
songs,,"ES LEUCHTEN DREI STERN UEBER EIN KOENIGSHAUS
",,,,folksongs,deut4514.krn,,,,NaN
songs,,"ICH STAND AUF HOHEN BERGEN
",,,,folksongs,deut4563.krn,,,,NaN
songs,,"UND UNTERM BRUSTLATZ THUTS MIR JUCKEN
",,,,folksongs,deut4752.krn,,,,NaN
songs,,"""Das Ringelein"" BALD GRAS ICH AM NECKAR
",,,,folksongs,deut5012.krn,,,,NaN
songs,,"""Kos'liedchen"" KINNE WINNE WINNCHEN
",,,,folksongs,deut5113.krn,,,,NaN
songs,,"KENNT IHR NICHT DEN HERRN VON FALKENSTEIN
",,,,folksongs,deut4643.krn,,,,NaN
songs,,"""Trotz dem Tode"" KOMM ZU MIR IN GARTEN, KOMM ZU MIR IN'S GRAS
",,,,folksongs,deut4965.krn,,,,NaN
songs,,"WIR WAREN UNSER EINS, WIR WAREN UNSER ZWEI
",,,,folksongs,deut4716.krn,,,,NaN
songs,,"MUTTER ACH MUTTER ES HUNGERT MICH
",,,,folksongs,deut4554.krn,,,,NaN
songs,,"""Das erlauchte Taenzchen"" ZWEI SCHWESTERN STARBEN AN EINEM TAG
",,,,folksongs,deut4924.krn,,,,NaN
songs,,"""Eifersucht"" IN DEN GARTEN WOLLN WIR GEHN
",,,,folksongs,deut4975.krn,,,,NaN
songs,,"""Getrennte Liebe"" MEI SCHATZERL IST WANDERN, KOMMT NIMMER INS HAUS
",,,,folksongs,deut5007.krn,,,,NaN
songs,,"ICH WEISS EIN FEIN BRAUNS MAEGDELEIN
",,,,folksongs,deut4644.krn,,,,NaN
songs,,"HORCH HORCH WELCHE WIRBELNDE TOENE
",,,,folksongs,deut4706.krn,,,,NaN
songs,,"""Der Rattenfaenger von Hameln"" KOMMT DAHER EIN WUNDERMANN
",,,,folksongs,deut4860.krn,,,,NaN
songs,,"MORGENROTH! MORGENROTH! LEUCHTEST MIR ZU FRUEHEM TOD
",,,,folksongs,deut4695.krn,,,,NaN
songs,,"""Schifferlied zur Arbeit"" HISS EM UP
",,,,folksongs,deut5061.krn,,,,NaN
songs,,"""Der Kreuzzug"" SANCT MICHAEL HAT SICH GEBAUET
",,,,folksongs,deut4825.krn,,,,NaN
songs,,"""Der Schlemmer"" NUN SCHUERZ DICH GRETLEIN
",,,,folksongs,deut4920.krn,,,,NaN
songs,,"SCHWESTERLEIN WANN GEHN WIR NACH HAUS
",,,,folksongs,deut4569.krn,,,,NaN
songs,,"""Der Odenwalder"" ES WOHNT EIN BAUR IM ODENWALD
",,,,folksongs,deut4879.krn,,,,NaN
songs,,"ANDRES, LIEBER SCHUTZPATRON
",,,,folksongs,deut4647.krn,,,,NaN
songs,,"SO VIEL STERN AM HIMMEL STEHEN
",,,,folksongs,deut4578.krn,,,,NaN
songs,,"ES KANN UNS NICHTS SCHOENRES ERFREUEN
",,,,folksongs,deut4608.krn,,,,NaN
songs,,"""Der wandernde Schneider"" ES WOLLT EIN SCHNEIDER WANDERN
",,,,folksongs,deut5088.krn,,,,NaN
songs,,"IN EINEM KUEHLEN GRUNDE, DA GEHT EIN MUEHLENRAD
",,,,folksongs,deut4712.krn,,,,NaN
songs,,"HERMANN SCHLOG LAERMANN
",,,,folksongs,deut4534.krn,,,,NaN
songs,,"ES IST NIT LANG, DASS ES GESCHAH
",,,,folksongs,deut4512.krn,,,,NaN
songs,,"""Nachtgruss"" GUTEN ABEND GUTE NACHT
",,,,folksongs,deut5102.krn,,,,NaN
songs,,"""Trinklied"" HEREIN ZUM WIRTSHAUS EIN
",,,,folksongs,deut5080.krn,,,,NaN
songs,,"WO SOLL ICH MICH HINKEHREN
",,,,folksongs,deut4806.krn,,,,NaN
songs,,"""Das Raethsel"" EI JUNGFER ICH WILL IHR WAS AUF ZU RATHEN GEBEN
",,,,folksongs,deut5067.krn,,,,NaN
songs,,"ICH WILL ZU LAND AUSREITEN
",,,,folksongs,deut4561.krn,,,,NaN
songs,,"VIVAT, ES LEB DAS PREUSSISCHE HEER BIS AN DER WELT IHR END
",,,,folksongs,deut4704.krn,,,,NaN
songs,,"ES WAREN DREI GESELLEN
",,,,folksongs,deut4675.krn,,,,NaN
songs,,"AUF DIESER WELT HAB ICH KEIN FREUD
",,,,folksongs,deut4749.krn,,,,NaN
songs,,"""Abendlied"" KEIN SCHOENER LAND IN DIESER ZEIT
",,,,folksongs,deut5044.krn,,,,NaN
songs,,"""Genoveva"" ICH KLAG ES DEM WALD
",,,,folksongs,deut5117.krn,,,,NaN
songs,,"ICK SAG (SAH) MINEN HERRN VON FALKENSTEEN
",,,,folksongs,deut4586.krn,,,,NaN
songs,,"""Vergebliches Staendchen"" GUTEN ABEND MEIN SCHATZ
",,,,folksongs,deut4973.krn,,,,NaN
songs,,"ICH HAB ZU DIR GESAGT, MEIN KIND ICH LIEBE DICH
",,,,folksongs,deut4769.krn,,,,NaN
songs,,"DE KUCKUK UP DEN TUNE SAT
",,,,folksongs,deut4641.krn,,,,NaN
songs,,"ICH WASS WOHL, WENN'S GUT WANDERN IS
",,,,folksongs,deut4724.krn,,,,NaN
songs,,"""Zum letztenmal"" ASSA WILL I GEHN ZUM BAUERMOIDALA
",,,,folksongs,deut5024.krn,,,,NaN
songs,,"""Der Zauberer"" ES WAREN ZWEI ZARTE KINDERLEIN
",,,,folksongs,deut4892.krn,,,,NaN
songs,,"""Der gespenstische Reiter"" ES STEHN DIE STERN AM HIMMEL
",,,,folksongs,deut4843.krn,,,,NaN
songs,,"ES RATT (REI'T) WOHL AUS DER HAEDE (HEIDE)
",,,,folksongs,deut4543.krn,,,,NaN
songs,,"HERR OLOFF REITET SPAET UND WEIT
",,,,folksongs,deut4511.krn,,,,NaN
songs,,"""Die Spinnerin"" SPINN SPINN MEIN SCHOEINS NANNERL
",,,,folksongs,deut5023.krn,,,,NaN
songs,,"""Albertus Magnus"" DIE KOENIGIN BLICKT DURCHS FENSTER
",,,,folksongs,deut4884.krn,,,,NaN
songs,,"""Das guelden ABC"" ALLEIN AUF GOTT HOFF UND VERTRAU
",,,,folksongs,deut5045.krn,,,,NaN
songs,,"SAH EIN KNAB EIN ROESLEIN STEHN
",,,,folksongs,deut4613.krn,,,,NaN
songs,,"""Trotz Napoleon"" FRANZOSEN ALLE ZIEHT NUR FRISCH
",,,,folksongs,deut5095.krn,,,,NaN
songs,,"'S HAT EIN BAUR EIN SCHOENES WEIB
",,,,folksongs,deut4629.krn,,,,NaN
songs,,"""Der boese Bruder"" SCHOEN ADELHEID BEIM FEUER SASS
",,,,folksongs,deut4904.krn,,,,NaN
songs,,"ALS DIE PREUSSEN MARSCHIRTEN
",,,,folksongs,deut4596.krn,,,,NaN
songs,,"""Gute Lehre"" ES WAREN DER SCHWESTER A DREI
",,,,folksongs,deut4898.krn,,,,NaN
songs,,"""Unserm Koenige"" DIE WIR HIER DEN REIGEN SCHLINGEN
",,,,folksongs,deut4943.krn,,,,NaN
songs,,"""Der Freier"" DES ABENDS ALS ICH SCHLAFEN GING
",,,,folksongs,deut4993.krn,,,,NaN
songs,,"Zerbrochenes Muehlenrad JUNGFRAEULEIN SOLL ICH MIT EUCH GEHN
",,,,folksongs,deut4583.krn,,,,NaN
songs,,"""Der Kuechenjunge und die Koenigstochter"" HABT IHR KEINEN MANN
",,,,folksongs,deut4894.krn,,,,NaN
songs,,"MUSKATELLER TRINK ICH GERN
",,,,folksongs,deut4628.krn,,,,NaN
songs,,"KA BAUER WAER ICH NIE BLEIBE
",,,,folksongs,deut4646.krn,,,,NaN
songs,,"""Der Kuckuck"" EIN SCHAEFERMAEDCHEN WEIDETE
",,,,folksongs,deut4915.krn,,,,NaN
songs,,"ES WAREN DREI JUNGGESELLEN
",,,,folksongs,deut4570.krn,,,,NaN
songs,,"DIE FRAU WOLLT WALLFAHRN GEHN
",,,,folksongs,deut4615.krn,,,,NaN
songs,,"""Die Werber"" ES KOMMEN DREI HERREN AUS HIMMELREICH
",,,,folksongs,deut5064.krn,,,,NaN
songs,,"ES SAH EINE LINDE INS TIEFE TAL
",,,,folksongs,deut4541.krn,,,,NaN
songs,,"""Alt und Jung"" ALS ICH AN EINEM SOMMERTAG
",,,,folksongs,deut4911.krn,,,,NaN
songs,,"TRAU KLEINES MADELEIN TRAU NIE ZU SEHR
",,,,folksongs,deut4792.krn,,,,NaN
songs,,"SAGT MIR O SCHOENSTE SCHAEFRIN MEIN
",,,,folksongs,deut4692.krn,,,,NaN
songs,,"""Der Bettelvogt"" ICH WAR NOCH SO JUNG UND WAR DOCH SO ARM
",,,,folksongs,deut4887.krn,,,,NaN
songs,,"""Juerg Drachentoedter"" HERR KOENIG WAS RUFEST DU ACH UND WEH
",,,,folksongs,deut4853.krn,,,,NaN
songs,,"""Die Spinnerinnen"" SPINNT IHR MAEDCHEN
",,,,folksongs,deut5057.krn,,,,NaN
songs,,"""Die Rosen"" ES WOLLT EIN MAEDCHEN WASSER HOLEN
",,,,folksongs,deut4893.krn,,,,NaN
songs,,"""Alter Leittanz"" MAN PFLEGT ZU SAGEN
",,,,folksongs,deut5042.krn,,,,NaN
songs,,"HOLZAPFELBAEUMCHEN, WIE SAUER IST DER WEIN
",,,,folksongs,deut4627.krn,,,,NaN
songs,,"""Stolz gen Stolz"" WO GEHST DU HIN DU STOLZE
",,,,folksongs,deut4970.krn,,,,NaN
songs,,"HABE ICHS NICHT LANG GESAT
",,,,folksongs,deut4807.krn,,,,NaN
songs,,"""Das Prager Wunderkind"" O ALLERSCHOENSTES JESULEIN
",,,,folksongs,deut4874.krn,,,,NaN
