Compositor,Fecha de nacimiento,Titulo de la obra,Movimiento o indicacion de tempo,Opus,Numero de la obra,Genero,Archivo,Beta,J,J_interp10
polish,"1800/04/16-1876/03/19
","Opatrznosci wiernych
","Adagio.
",,,,pl-wtm--r-1587_opatrznosci-wiernych.krn,NaN,NaN,NaN
polish,"1800/04/16-1876/03/19
","Adagio
 (Stabat Mater
)","Adagio
",,,Adagio,pl-wtm--r-1564--001-004_stabat-mater-adagio.krn,0.08,0.9830876424787355,0.9876368565799629
polish,"1800/04/16-1876/03/19
","Do re mi
",,,,"Secular
",pl-wtm--r-1461--001-002_wszechstronne-cwiczenia-glosowe-do-re-mi.krn,NaN,NaN,NaN
polish,"1800/04/16-1876/03/19
","Wariacje [post correcturam]
",,,,"Secular; Variations
",pl-wtm--r-1410--pc1_wariacje-post-correcturam-pc1.krn,0.26,0.9668760720983387,0.9618705845566476
polish,"1800/04/16-1876/03/19
","Marcia
 (Hans Jurga
)",,,,"Secular
",pl-wtm--r-1762--001-004_hans-jurga-marcia.krn,NaN,NaN,NaN
polish,"1800/04/16-1876/03/19
","Mazur
",,,,"Secular; Mazurka
",pl-wtm--r-1368_mazur.krn,0.0,0.9735742822674908,0.9804180958379484
polish,"1800/04/16-1876/03/19
","Septymy proste
",,,,"Secular
",pl-wtm--r-1461--001-013_wszechstronne-cwiczenia-glosowe-septymy-proste.krn,NaN,NaN,NaN
polish,"1800/04/16-1876/03/19
","Menuetto
 (Quartetto
)","Presto
",,,Quartet,pl-wtm--r-1432--001-003_quartetto-menuetto.krn,-0.1,0.9996675982622393,0.7855895676107285
polish,"1800/04/16-1876/03/19
","Adagio maestoso
 (Marsz załobny No. 4
)","Adgio maestoso.
",,,Adagio,pl-wtm--r-1582--001-002_marsz-zalobny-no-4-adagio-maestoso.krn,-0.13,0.9925397039323807,0.9896226706573712
polish,"1800/04/16-1876/03/19
","Agnus Dei
 (Msza in F
)","Andante
",,,"Sacred; Mass
",pl-wtm--r-1543--001-007_msza-in-f-agnus-dei.krn,NaN,NaN,NaN
polish,"1800/04/16-1876/03/19
","Spiew o Kosciołku
","Allegro.
",,,,pl-wtm--r-1473_spiew-o-kosciolku.krn,-0.06,0.9924312522687658,0.9930141844050986
polish,"1800/04/16-1876/03/19
","Kto otrze łze niedoli
",,,,"Secular
",pl-wtm--r-1660_kto-otrze-lze-niedoli.krn,NaN,NaN,NaN
polish,"1800/04/16-1876/03/19
","O Bozym Narodzeniu
",,,,,pl-wtm--r-1491_o-bozym-narodzeniu.krn,0.33,0.9396450824333414,0.9148178744065472
polish,"1800/04/16-1876/03/19
","Sami tylko kominiarze
",,,,"Secular
",pl-wtm--r-1652_sami-tylko-kominiarze.krn,NaN,NaN,NaN
polish,"1800/04/16-1876/03/19
","Walc
",,,,"Secular; Waltz
",pl-wtm--r-1406_walc.krn,-0.48,0.9959748690231971,0.9703635363271409
polish,"1800/04/16-1876/03/19
","Graduale
 (Msza No 14
)",,,,"Sacred; Mass
",pl-wtm--r-1555--001-003_msza-no-14-graduale.krn,NaN,NaN,NaN
polish,"1800/04/16-1876/03/19
","Bartek Mazur na zadanie
",,,,"Secular; Mazurka
",pl-wtm--r-1401_bartek-mazur-na-zadanie.krn,-0.09,0.9590766392139783,0.9641633111253954
polish,"1906-1946
","Morze/Czasami w zyciu cos sie wydarzy
",,,,"Secular
",pl-wtm--a-31-365-79_morze-czasami-w-zyciu-cos-sie-wydarzy.krn,-0.2,0.9500834151010809,0.9330773040660554
polish,"1906-1946
","Najwiekszy figlarz – to serce/Mogłby sie ktos zapytac mnie
","SLOW-FOX
",,,"Secular
",pl-wtm--a-41-956-96_najwiekszy-figlarz-to-serce-moglby-sie-ktos-zapytac-mnie.krn,-0.3,0.9773470039981386,0.8130636654646998
polish,"1654-1704
","Te splendor et virtus patris
",,,,"Sacred
",pl-kk--kk-i-320--001_te-splendor-et-virtus-patris.krn,-0.09,0.970765540716963,0.9669534126719914
polish,"1654-1704
","Sub tuum praesidium
",,,,"Sacred
",pl-kk--kk-i-320--002_sub-tuum-praesidium.krn,-0.23,0.9998958254586338,0.9992779634708495
polish,"1811-1861/02/11
","Polonez
",,,,"Secular; Polonaise
",pl-wtm--ii-30-052_polonez.krn,0.59,0.9851436935916841,0.9721788279048013
polish,"~1700-~1799
","O beatam Matrem
",,,,"Sacred
",pl-cz--iii-102_o-beatam-matrem.krn,-0.05,0.9369161550987448,0.9565949471047784
polish,"~1700-~1799
","Ave Mater
 (Offertorium
)",,,,"Sacred
",pl-cz--iii-98--001-001_offertorium-ave-mater.krn,0.78,0.9815682280344598,0.9685087005705402
polish,"~1700-~1799
","Sancte Patrone
",,,,"Sacred
",pl-cz--iii-101_sancte-patrone.krn,0.56,0.9994940086470028,0.8522735237250219
polish,"~1700-~1799
","Ave Te in Matrem
",,,,"Sacred
",pl-cz--iii-103_ave-te-in-matrem.krn,0.75,0.9757292160310455,0.8318724060413862
polish,"~1700-~1799
","Ad Te Deum
",,,,"Sacred
",pl-cz--iii-104_ad-te-deum.krn,0.27,0.939789871446212,0.9507126245548476
polish,"~1700-~1799
","Ad te concurrimus
",,,,"Sacred
",pl-cz--iii-100--pc0_ad-te-concurrimus-pc0.krn,0.4,0.9827740543242939,0.8470673312633752
polish,"~1700-~1799
","Mater pietatis
",,,,"Sacred
",pl-cz--iii-97_mater-pietatis.krn,0.27,0.9524061274053965,0.9645211945114133
polish,"~1700-~1799
","Eia omnes
 (Offertorium
)",,,,"Sacred
",pl-cz--iii-98--001-002_offertorium-eia-omnes.krn,0.06,0.9987048036649139,0.9859719900542024
polish,"~1700-~1799
","Ad te concurrimus [post correcturam]
",,,,"Sacred
",pl-cz--iii-100--pc1_ad-te-concurrimus-post-correcturam-pc1.krn,0.57,0.9892646157697841,0.8403645112773783
polish,"1757-1831
","Quia pius es
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-011_requiem-quia-pius-es.krn,NaN,NaN,NaN
polish,"1757-1831
","Requiem
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-001_requiem-requiem.krn,0.26,0.9962345649663953,0.9835211263742538
polish,"1757-1831
","Polonaise in D
",,,,,pl-wnifc--6854-n--003_polonaise-in-d.krn,-0.04,0.9249928259912571,0.9426871304709352
polish,"1757-1831
","Polonaise in F
",,,,,pl-wnifc--6854-n--005_polonaise-in-f.krn,-0.14,0.987717423885212,0.969794785980048
polish,"1757-1831
","O rex intende hostias
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-009_requiem-o-rex-intende-hostias.krn,0.76,0.9729886346284596,0.8480389791933908
polish,"1757-1831
","Agnus Dei
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-010_requiem-agnus-dei.krn,0.87,0.9555769095836529,0.9653778128320709
polish,"1757-1831
","Sanctus
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-008_requiem-sanctus.krn,0.47,0.9833632912253392,0.9743081098927188
polish,"1757-1831
","Tuba mirrum
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-003_requiem-tuba-mirrum.krn,0.89,0.977403795594813,0.8606226289477067
polish,"1757-1831
","Requiem
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-001_requiem-requiem.krn,0.83,0.9840739007910233,0.9640730848963687
polish,"1757-1831
","Confutatis
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-005_requiem-confutatis.krn,0.83,0.9724525979781853,0.968033680469334
polish,"1757-1831
","Tuba mirrum
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-003_requiem-tuba-mirrum.krn,0.94,0.9627578785644604,0.964723328502979
polish,"1757-1831
","Agnus Dei
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-010_requiem-agnus-dei.krn,0.88,0.9735916487913653,0.9755789967820391
polish,"1757-1831
","Judex ergo
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-004_requiem-judex-ergo.krn,0.69,0.9930933566553007,0.9821163947946949
polish,"1757-1831
","Sanctus
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-008_requiem-sanctus.krn,0.58,0.9685111716378428,0.9630781602436248
polish,"1757-1831
","Dies irae
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-002_requiem-dies-irae.krn,0.58,0.9761640640323398,0.9808384206236318
polish,"1757-1831
","Judex ergo
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-004_requiem-judex-ergo.krn,-0.01,0.9240971706397271,0.8384083195605364
polish,"1757-1831
","O rex intende hostias
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-009_requiem-o-rex-intende-hostias.krn,0.83,0.9290874061188422,0.9591575945557981
polish,"1757-1831
","Polonaise in c
",,,,,pl-wnifc--6854-n--004_polonaise-in-c.krn,-0.03,0.9662768291526331,0.9774771012335874
polish,"1757-1831
","Dies irae
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-002_requiem-dies-irae.krn,0.55,0.9817295149178881,0.9703501755076382
polish,"1757-1831
","Requiem
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-012_requiem-requiem.krn,0.08,0.9379458777935991,0.9536572473885417
polish,"1757-1831
","Requiem
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-012_requiem-requiem.krn,0.91,0.9893606342502641,0.969506307701695
polish,"1757-1831
","Confutatis
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-005_requiem-confutatis.krn,0.02,0.9474723506484244,0.9626335247640735
polish,"1757-1831
","Quia pius es
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-011_requiem-quia-pius-es.krn,NaN,NaN,NaN
polish,"<1733/09/22-<1760/03/14
","Andante
 (Symfonia in D
)",,,,"Secular
",pl-sa--237-a-vi-41--001-002_symfonia-in-d-andante.krn,NaN,NaN,NaN
polish,"<1733/09/22-<1760/03/14
","Allegro
 (Symfonia in D
)","Allegro assai
",,,"Secular
",pl-sa--237-a-vi-41--001-001_symfonia-in-d-allegro.krn,0.54,0.9462931251277885,0.9672528623617482
polish,"<1733/09/22-<1760/03/14
","Presto
 (Symfonia in D
)",,,,"Secular
",pl-sa--237-a-vi-41--001-004_symfonia-in-d-presto.krn,0.61,0.9818732624406967,0.9883814993653849
polish,"<1733/09/22-<1760/03/14
","Menuet
 (Symfonia in D
)",,,,"Secular
",pl-sa--237-a-vi-41--001-003_symfonia-in-d-menuet.krn,-0.32,0.9224178662582275,0.9595272529391559
polish,"~1746-1803/12/23
","Andante
 (Partita Dis
)",,,,Partita,pl-cz--iii-366--001-003_partita-dis-andante.krn,NaN,NaN,NaN
polish,"~1746-1803/12/23
","Menuetto
 (Partita Dis
)",,,,Partita,pl-cz--iii-366--001-002_partita-dis-menuetto.krn,NaN,NaN,NaN
polish,"~1746-1803/12/23
","Presto
 (Partita Dis
)",,,,Partita,pl-cz--iii-366--001-004_partita-dis-presto.krn,NaN,NaN,NaN
polish,"~1746-1803/12/23
","Allegro
 (Partita Dis
)",,,,Partita,pl-cz--iii-366--001-001_partita-dis-allegro.krn,0.27,0.9854724277667811,0.9730264121181027
polish,"1743-1811
","Kyrie
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-001_missa-ex-d-kyrie.krn,0.62,0.9701619941467863,0.9782910378414806
polish,"1743-1811
","Virgo prudentissima
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-003_litaniae-virgo-prudentissima.krn,0.66,0.9548001872519316,0.9669295722786813
polish,"1743-1811
","Salus infirmorum
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-005_litaniae-salus-infirmorum.krn,0.45,0.9611307126076069,0.9637441856750528
polish,"1743-1811
","Sancta Maria
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-002_litaniae-sancta-maria.krn,0.85,0.9633788479685639,0.9682648747936073
polish,"1743-1811
","Dona nobis
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-007_missa-ex-d-dona-nobis.krn,1.36,0.9757771850506771,0.9703729432064535
polish,"1743-1811
","Agnus Dei
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-006_missa-ex-d-agnus-dei.krn,0.98,0.989496025371455,0.7915650550726037
polish,"1743-1811
","Regina angelorum
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-006_litaniae-regina-angelorum.krn,0.61,0.9718568236821616,0.9684879424820131
polish,"1743-1811
","Benedictus
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-005_missa-ex-d-benedictus.krn,0.84,0.9559174954073847,0.8608703608600548
polish,"1743-1811
","Sanctus
 (Missa Pastoralis in D
)",,,,"Sacred; Mass
",pl-cz--iii-33--001-005_missa-pastoralis-in-d-sanctus.krn,NaN,NaN,NaN
polish,"1743-1811
","Kyrie
 (Missa Pastoralis in D
)",,,,"Sacred; Mass
",pl-cz--iii-33--001-001_missa-pastoralis-in-d-kyrie.krn,0.57,0.9706797505378801,0.9669384895229092
polish,"1743-1811
","Gloria
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-002_missa-ex-d-gloria.krn,0.68,0.9687008230641883,0.9790463264076458
polish,"1743-1811
","Agnus Dei
 (Missa Pastoralis in D
)",,,,"Sacred; Mass
",pl-cz--iii-33--001-007_missa-pastoralis-in-d-agnus-dei.krn,0.59,0.9517291120305662,0.981009419732158
polish,"1743-1811
","Benedictus
 (Missa Pastoralis in D
)",,,,"Sacred; Mass
",pl-cz--iii-33--001-006_missa-pastoralis-in-d-benedictus.krn,0.42,0.9420429140644898,0.9638631540164411
polish,"1743-1811
","Kyrie
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-001_litaniae-kyrie.krn,0.6,0.9932654647668083,0.9991118216276079
polish,"1743-1811
","Christe
 (Missa Pastoralis in D
)",,,,"Sacred; Mass
",pl-cz--iii-33--001-002_missa-pastoralis-in-d-christe.krn,0.35,0.9690553604468333,0.9717411537180565
polish,"1743-1811
","Sanctus
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-004_missa-ex-d-sanctus.krn,0.39,0.9805210934856298,0.8101081403897691
polish,"1743-1811
","Agnus Dei
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-007_litaniae-agnus-dei.krn,0.8,0.9863960122963279,0.9968877991680806
polish,"1743-1811
","Credo
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-003_missa-ex-d-credo.krn,0.58,0.9899331002116257,0.8755512037619377
polish,"1743-1811
","Gloria
 (Missa Pastoralis in D
)",,,,"Sacred; Mass
",pl-cz--iii-33--001-003_missa-pastoralis-in-d-gloria.krn,0.57,0.9654263401549312,0.9868170930916558
polish,"1743-1811
","Rosa mystica
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-004_litaniae-rosa-mystica.krn,0.88,0.9475713235862648,0.9554885751328027
polish,"1743-1811
","Credo
 (Missa Pastoralis in D
)",,,,"Sacred; Mass
",pl-cz--iii-33--001-004_missa-pastoralis-in-d-credo.krn,0.59,0.9733048526495628,0.9739757475113646
polish,"1746/03/17-1827/12/26
","N 5. Tysiaczne tego mamy przekonania
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-011_cudzy-majatek-nikomu-nie-sluzy-n-5-tysiaczne-tego-mamy-przekonania.krn,0.21,0.998764158405245,0.9915387655783361
polish,"1746/03/17-1827/12/26
","Lina
",,,,"Secular
",d-hs--m-b-1674--001-009_text-mit-noten-und-noten-ohne-text-lina.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Mein Madchen
","Sanft.
",,,"Secular
",d-hs--m-b-1674--001-018_text-mit-noten-und-noten-ohne-text-mein-madchen.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","N 1. Nie nie tak gładko
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-002_cudzy-majatek-nikomu-nie-sluzy-n-1-nie-nie-tak-gladko.krn,-0.08,0.9426841171628266,0.9538481566827235
polish,"1746/03/17-1827/12/26
","N 3. Przez potege Twardowskiego
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-009_cudzy-majatek-nikomu-nie-sluzy-n-3-przez-potege-twardowskiego.krn,0.06,0.9616099911948839,0.9663237799425646
polish,"1746/03/17-1827/12/26
","N 4. Leccie diabły na wsze strony
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-010_cudzy-majatek-nikomu-nie-sluzy-n-4-leccie-diably-na-wsze-strony.krn,0.22,0.9707927250766816,0.9826734551468438
polish,"1746/03/17-1827/12/26
","Ermunterung zum Worte Gottes
",,,,"Secular
",d-hs--m-b-1674--001-027_text-mit-noten-und-noten-ohne-text-ermunterung-zum-worte-gottes.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Paßionslied
","Freymütig, doch nich geſchwinde.
",,,"Secular
",d-hs--m-b-1674--001-022_text-mit-noten-und-noten-ohne-text-passionslied.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Die Geburt des Erlosers
",,,,"Secular
",d-hs--m-b-1674--001-021_text-mit-noten-und-noten-ohne-text-die-geburt-des-erlosers.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Freimaurerlied
",,,,"Secular
",d-hs--m-b-1674--001-006_text-mit-noten-und-noten-ohne-text-freimaurerlied.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","N 3. Gdy serce kocha szczerze
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-004_cudzy-majatek-nikomu-nie-sluzy-n-3-gdy-serce-kocha-szczerze.krn,0.17,0.9674203855204419,0.9856232139426521
polish,"1746/03/17-1827/12/26
","Alla Polacca
",,,,"Secular
",d-hs--m-b-1674--001-008_text-mit-noten-und-noten-ohne-text-alla-polacca.krn,-0.11,0.9531298921510647,0.9531368966623537
polish,"1746/03/17-1827/12/26
","Von der Auferstehung des Fleisches
",,,,"Secular
",d-hs--m-b-1674--001-025_text-mit-noten-und-noten-ohne-text-von-der-auferstehung-des-fleisches.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Moderato
","Moderato
",,,"Secular
",d-hs--m-b-1674--019_text-mit-noten-und-noten-ohne-text-moderato.krn,-0.04,0.9745845513932432,0.8375994765180695
polish,"1746/03/17-1827/12/26
","Errinerung an einen Jungling
",,,,"Secular
",d-hs--m-b-1674--001-003_text-mit-noten-und-noten-ohne-text-errinerung-an-einen-jungling.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Gottes Gute
",,,,"Secular
",d-hs--m-b-1674--001-026_text-mit-noten-und-noten-ohne-text-gottes-gute.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Sie an Ihn
",,,,"Secular
",d-hs--m-b-1674--001-012_text-mit-noten-und-noten-ohne-text-sie-an-ihn.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Berwandelung einer befannten Menuet
",,,,"Secular
",d-hs--m-b-1674--001-017_text-mit-noten-und-noten-ohne-text-berwandelung-einer-befannten-menuet.krn,0.03,0.9210419945280114,0.9760091342468957
polish,"1746/03/17-1827/12/26
","Weinachtslied
",,,,"Secular
",d-hs--m-b-1674--001-023_text-mit-noten-und-noten-ohne-text-weinachtslied.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Minuetto
",,,,"Secular; Minuet
",d-hs--m-b-1674--001-010_text-mit-noten-und-noten-ohne-text-minuetto.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Abendlied
",,,,"Secular
",d-hs--m-b-1674--001-030_text-mit-noten-und-noten-ohne-text-abendlied.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","N 2. Kocham cie przeto boleje
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-003_cudzy-majatek-nikomu-nie-sluzy-n-2-kocham-cie-przeto-boleje.krn,0.06,0.9893528013133557,0.9886918450323234
polish,"1746/03/17-1827/12/26
","Sehnsucht nach der Vereinigung mt Gott
",,,,"Secular
",d-hs--m-b-1674--001-028_text-mit-noten-und-noten-ohne-text-sehnsucht-nach-der-vereinigung-mt-gott.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Am Neuen Jahrstage
",,,,"Secular
",d-hs--m-b-1674--001-029_text-mit-noten-und-noten-ohne-text-am-neuen-jahrstage.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Ganus
",,,,"Secular
",d-hs--m-b-1674--001-016_text-mit-noten-und-noten-ohne-text-ganus.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","N 2. Ach nieszczesliwy
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-008_cudzy-majatek-nikomu-nie-sluzy-n-2-ach-nieszczesliwy.krn,-0.11,0.995968723761643,0.9980492002801863
polish,"1746/03/17-1827/12/26
","In Trubsal
",,,,"Secular
",d-hs--m-b-1674--001-024_text-mit-noten-und-noten-ohne-text-in-trubsal.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Allegro alla Sarti
",,,,"Secular
",d-hs--m-b-1674--001-011_text-mit-noten-und-noten-ohne-text-allegro-alla-sarti.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Ouvertura
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-001_cudzy-majatek-nikomu-nie-sluzy-ouvertura.krn,0.45,0.9860385673006161,0.9699457580323035
polish,"1746/03/17-1827/12/26
","Erste Menuet
",,,,"Secular; Minuet
",d-hs--m-b-1674--001-004_text-mit-noten-und-noten-ohne-text-erste-menuet.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Außlied
",,,,"Secular
",d-hs--m-b-1674--020_text-mit-noten-und-noten-ohne-text-ausslied.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Allegretto
",,,,"Secular
",d-hs--m-b-1674--001-002_text-mit-noten-und-noten-ohne-text-allegretto.krn,0.03,0.9875476332642287,0.9914285677231509
polish,"1746/03/17-1827/12/26
","Der Abend an Elisen
",,,,"Secular
",d-hs--m-b-1674--001-001_text-mit-noten-und-noten-ohne-text-der-abend-an-elisen.krn,-0.08,0.9819344720363075,0.9854072275027429
polish,"1746/03/17-1827/12/26
","An Junglinge
",,,,"Secular
",d-hs--m-b-1674--001-007_text-mit-noten-und-noten-ohne-text-an-junglinge.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","N 4. Ach mospanie co ja widze
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-005_cudzy-majatek-nikomu-nie-sluzy-n-4-ach-mospanie-co-ja-widze.krn,0.1,0.9676736612733802,0.9732727946699106
polish,"1746/03/17-1827/12/26
","N 5. W jedno miejsce znosmy skarby
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-006_cudzy-majatek-nikomu-nie-sluzy-n-5-w-jedno-miejsce-znosmy-skarby.krn,-0.11,0.9727022239728457,0.9750474960098546
polish,"1746/03/17-1827/12/26
","Zweite Menuet
",,,,"Secular; Minuet
",d-hs--m-b-1674--001-005_text-mit-noten-und-noten-ohne-text-zweite-menuet.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","N 1. Tys dla mnie wszystko moj Janku
 (Cudzy Majatek nikomu nie słuzy
)",,,,"Secular
",pl-wn--mus-59-cim--001-007_cudzy-majatek-nikomu-nie-sluzy-n-1-tys-dla-mnie-wszystko-moj-janku.krn,0.07,0.9751325444083636,0.9729732703876645
polish,"1746/03/17-1827/12/26
","Zweite Menuet
",,,,"Secular; Minuet
",d-hs--m-b-1674--001-014_text-mit-noten-und-noten-ohne-text-zweite-menuet.krn,NaN,NaN,NaN
polish,"1746/03/17-1827/12/26
","Erste Menuet
",,,,"Secular; Minuet
",d-hs--m-b-1674--001-013_text-mit-noten-und-noten-ohne-text-erste-menuet.krn,NaN,NaN,NaN
polish,"1614/09/10-1669/03/23
","Sonata XII
",,,,Sonata,pl-wru--50044-muz--001-012_plectrum-musicum-sonata-xii.krn,0.07,0.9719437884702112,0.9642409541839283
polish,"1614/09/10-1669/03/23
","Sonata II
",,,,Sonata,pl-wru--50044-muz--001-002_plectrum-musicum-sonata-ii.krn,0.21,0.9780389431763161,0.9724771753910643
polish,"1614/09/10-1669/03/23
","Sonata VIII
",,,,Sonata,pl-wru--50044-muz--001-008_plectrum-musicum-sonata-viii.krn,0.07,0.9789235190518424,0.9719166437850181
polish,"1614/09/10-1669/03/23
","Sonata III
",,,,Sonata,pl-wru--50044-muz--001-003_plectrum-musicum-sonata-iii.krn,0.04,0.975107246348072,0.9661791806495656
polish,"1614/09/10-1669/03/23
","Sonata XXIV
",,,,Sonata,pl-wru--50044-muz--001-024_plectrum-musicum-sonata-xxiv.krn,-0.09,0.9668278815716925,0.9625891559972727
polish,"1614/09/10-1669/03/23
","Sonata XXII
",,,,Sonata,pl-wru--50044-muz--001-022_plectrum-musicum-sonata-xxii.krn,0.44,0.9985160558012329,0.9902734573271179
polish,"1614/09/10-1669/03/23
","Sonata I
",,,,Sonata,pl-wru--50044-muz--001-001_plectrum-musicum-sonata-i.krn,0.15,0.9474868324326805,0.9607997632190495
polish,"1614/09/10-1669/03/23
","Sonata V
",,,,Sonata,pl-wru--50044-muz--001-005_plectrum-musicum-sonata-v.krn,0.43,0.9845228413565319,0.9732137264223996
polish,"1614/09/10-1669/03/23
","Sonata XVII
",,,,Sonata,pl-wru--50044-muz--001-017_plectrum-musicum-sonata-xvii.krn,0.2,0.9701736691747209,0.9787246711959949
polish,"1614/09/10-1669/03/23
","Sonata XVIII
",,,,Sonata,pl-wru--50044-muz--001-018_plectrum-musicum-sonata-xviii.krn,0.17,0.9671788198993242,0.9760562222693335
polish,"1614/09/10-1669/03/23
","Sonata IX
",,,,Sonata,pl-wru--50044-muz--001-009_plectrum-musicum-sonata-ix.krn,0.39,0.9957167438665536,0.9804366088154547
polish,"1614/09/10-1669/03/23
","Sonata XIII
",,,,Sonata,pl-wru--50044-muz--001-013_plectrum-musicum-sonata-xiii.krn,0.2,0.9756008446864239,0.9749492091551214
polish,"1614/09/10-1669/03/23
","Sonata XX
",,,,Sonata,pl-wru--50044-muz--001-020_plectrum-musicum-sonata-xx.krn,-0.11,0.9764908665238028,0.9631790820114261
polish,"1614/09/10-1669/03/23
","Sonata IV
",,,,Sonata,pl-wru--50044-muz--001-004_plectrum-musicum-sonata-iv.krn,0.18,0.9547387585351776,0.9756819563443284
polish,"1614/09/10-1669/03/23
","Sonata XVI
",,,,Sonata,pl-wru--50044-muz--001-016_plectrum-musicum-sonata-xvi.krn,0.18,0.9614409175052703,0.9735275829906708
polish,"1614/09/10-1669/03/23
","Sonata XI
",,,,Sonata,pl-wru--50044-muz--001-011_plectrum-musicum-sonata-xi.krn,0.43,0.9623057544926862,0.962210186495897
polish,"1614/09/10-1669/03/23
","Sonata XXI
",,,,Sonata,pl-wru--50044-muz--001-021_plectrum-musicum-sonata-xxi.krn,0.43,0.9717993435177888,0.9780252300818192
