composer_i,composer_j,wasserstein_w1,compression_logiqr_distance,iqr_i,iqr_j,mad_i,mad_j
Liszt,Saint,5.127072792921109,0.5079011948005792,14.673673782143933,24.38470725183908,7.724426837445563,9.817299330743243
Alkan,Debussy,5.172902198712171,0.3126977595146374,15.446062380530748,21.116439667413808,7.229369704560014,8.923946803830054
Alkan,Saint,5.226476257244765,0.4566020750749047,15.446062380530748,24.38470725183908,7.229369704560014,9.817299330743243
Haydn,Beethoven,5.271028621637818,0.1350656704308082,19.515795980011745,22.338013273807576,9.348588506262466,10.905989683516985
Scarlatti,Alkan,5.29225553939943,0.7810514007906495,7.073127243812055,15.446062380530748,3.1259496513726353,7.229369704560014
Buxtehude,Bach,5.304818692538714,0.5156532910298042,9.765323232325377,16.354301573474782,4.85096463394263,8.014317221472504
Schumann,Liszt,5.3064271279366055,0.35698068084687495,20.96880107382618,14.673673782143933,10.852444626157906,7.724426837445563
Alkan,Tchaikovsky,5.337322571828998,0.46005567325213814,15.446062380530748,24.46906782226278,7.229369704560014,11.675850504603808
Schumann,Alkan,5.416596549669775,0.3056815611212005,20.96880107382618,15.446062380530748,10.852444626157906,7.229369704560014
Beethoven,Schubert,5.462373793414537,0.050064185581446985,22.338013273807576,21.247211702528084,10.905989683516985,10.435671199281781
Mozart,Debussy,5.479481124236999,0.1531201683223502,18.118467100825406,21.116439667413808,8.70932644532152,8.923946803830054
Beethoven,Saint,5.61821342032164,0.08766632549034004,22.338013273807576,24.38470725183908,10.905989683516985,9.817299330743243
Schumann,Saint,5.624813187564083,0.1509205139537042,20.96880107382618,24.38470725183908,10.852444626157906,9.817299330743243
Scarlatti,Liszt,5.638293929860212,0.729752281064975,7.073127243812055,14.673673782143933,3.1259496513726353,7.724426837445563
Scarlatti,Bach,5.76240191222211,0.838188247950536,7.073127243812055,16.354301573474782,3.1259496513726353,8.014317221472504
Bach,Schumann,5.784321410402821,0.24854471396131395,16.354301573474782,20.96880107382618,8.014317221472504,10.852444626157906
Beethoven,Debussy,5.870179850459651,0.056237990069927246,22.338013273807576,21.116439667413808,10.905989683516985,8.923946803830054
Bach,Dvorak,5.923057330413428,0.00498737840000496,16.354301573474782,16.436070400437494,8.014317221472504,8.126385336022174
Bach,Faure,5.963121651874019,0.805907751153152,16.354301573474782,7.305176487742501,8.014317221472504,2.3812703600816354
Alkan,Brahms,6.109851895457675,0.0968736520739446,15.446062380530748,17.01725383502011,7.229369704560014,6.32058812820895
Mozart,Schumann,6.17386204121774,0.14610396992891328,18.118467100825406,20.96880107382618,8.70932644532152,10.852444626157906
Scarlatti,Chopin,6.217427358948296,0.5393562419965263,7.073127243812055,12.129723766767398,3.1259496513726353,5.022284566029801
Scarlatti,Brahms,6.237065466734239,0.8779250528645941,7.073127243812055,17.01725383502011,3.1259496513726353,6.32058812820895
Mozart,Liszt,6.254650472515834,0.21087671091796167,18.118467100825406,14.673673782143933,8.70932644532152,7.724426837445563
Handel,Alkan,6.372941858519882,0.4611809280858914,9.739338316281563,15.446062380530748,4.8508497819908625,7.229369704560014
Chopin,Alkan,6.384167313862108,0.24169515879412318,12.129723766767398,15.446062380530748,5.022284566029801,7.229369704560014
Byrd,Chopin,6.480373026338995,1.0500401489861801,4.244477817380466,12.129723766767398,2.164012853371584,5.022284566029801
Byrd,Scarlatti,6.481405407892542,0.5106839069896538,4.244477817380466,7.073127243812055,2.164012853371584,3.1259496513726353
Beethoven,Alkan,6.524555428946462,0.36893574958456465,22.338013273807576,15.446062380530748,10.905989683516985,7.229369704560014
Beethoven,Schumann,6.526660600289112,0.06325418846336417,22.338013273807576,20.96880107382618,10.905989683516985,10.852444626157906
Scarlatti,Faure,6.586612914985947,0.032280496797383984,7.073127243812055,7.305176487742501,3.1259496513726353,2.3812703600816354
Byrd,Brahms,6.635839583663105,1.388608959854248,4.244477817380466,17.01725383502011,2.164012853371584,6.32058812820895
Haydn,Tchaikovsky,6.6868295143977985,0.22618559409838168,19.515795980011745,24.46906782226278,9.348588506262466,11.675850504603808
Haydn,Mozart,6.802707130656911,0.07429248796146926,19.515795980011745,18.118467100825406,9.348588506262466,8.70932644532152
Buxtehude,Liszt,6.814479113617596,0.40721732414424316,9.765323232325377,14.673673782143933,4.85096463394263,7.724426837445563
