composer,birth_year,composer_index,serie,length_notes_shuffle,z_notes_shuffle,p_value_notes_shuffle,p_raw_notes_shuffle,pe_obs_notes_shuffle,mu_null_notes_shuffle,sigma_null_notes_shuffle,length_intervals_shuffle,z_intervals_shuffle,p_value_intervals_shuffle,p_raw_intervals_shuffle,pe_obs_intervals_shuffle,mu_null_intervals_shuffle,sigma_null_intervals_shuffle,length_notes_iaaft,z_notes_iaaft,p_value_notes_iaaft,p_raw_notes_iaaft,pe_obs_notes_iaaft,mu_null_notes_iaaft,sigma_null_notes_iaaft,length_intervals_iaaft,z_intervals_iaaft,p_value_intervals_iaaft,p_raw_intervals_iaaft,pe_obs_intervals_iaaft,mu_null_intervals_iaaft,sigma_null_intervals_iaaft,birth_year_num,composer_index_num
Mozart,1756,6,Serie_322,1660,-55.07393011630242,0.000999000999000999,0.0,0.7026694811437842,0.9318617341821535,0.004161538000908457,1660,-59.764114052855206,0.000999000999000999,0.0,0.792386680463839,0.9597778975690361,0.002800865030094093,1660,-57.88016329265163,0.000999000999000999,0.0,0.7026694811437842,0.9251392974529736,0.003843628000569822,1660,-56.82965596113703,0.0012484394506866417,0.0,0.792386680463839,0.9557200410356361,0.002874086738858541,1756,6
Mozart,1756,6,Serie_323,1352,-72.64654931397196,0.000999000999000999,0.0,0.6549263112023249,0.9386711414915015,0.0039058266768164937,1352,-41.912898613107096,0.000999000999000999,0.0,0.7364758731671697,0.905192975067715,0.004025421946068501,1352,-53.789833848391744,0.000999000999000999,0.0,0.6549263112023249,0.8974192103326778,0.0045081548274312645,1352,-41.42262005066463,0.0012484394506866417,0.0,0.7364758731671697,0.8991268024089755,0.003926620987346165,1756,6
Mozart,1756,6,Serie_324,1945,-65.23243505139416,0.000999000999000999,0.0,0.7146877660844785,0.9428921396893277,0.003498326766815552,1945,-55.1825985831769,0.000999000999000999,0.0,0.840850026985739,0.9687376888705274,0.0023175360560815732,1945,-71.19133195088321,0.000999000999000999,0.0,0.7146877660844785,0.9291837811514743,0.003012951284785376,1945,-56.79167379742084,0.0012484394506866417,0.0,0.840850026985739,0.9673581592811954,0.0022275823872830057,1756,6
Mozart,1756,6,Serie_329,1262,-25.15856573044314,0.000999000999000999,0.0,0.7920558411303733,0.9165247323129398,0.004947376273996131,1262,-21.640408754071036,0.000999000999000999,0.0,0.8559841087414723,0.9397380359790298,0.0038702562502106862,1262,-33.126898844280284,0.000999000999000999,0.0,0.7920558411303733,0.9357023084145234,0.0043362485561775485,1262,-10.96811879115925,0.0012484394506866417,0.0,0.8559841087414723,0.9109799087907657,0.00501415065759702,1756,6
Mozart,1756,6,Serie_331,995,-21.707390333865405,0.000999000999000999,0.0,0.7787658362714267,0.9028036981413247,0.005714084464422615,995,-21.80564797039551,0.000999000999000999,0.0,0.837235056522885,0.9289468677937746,0.004205874156796548,995,-43.67123668780569,0.000999000999000999,0.0,0.7787658362714267,0.9375953320329911,0.0036369360661113194,995,-9.448926121560186,0.0012484394506866417,0.0,0.837235056522885,0.8953811873647812,0.006153729015747165,1756,6
Mozart,1756,6,Serie_333,800,-13.77882034202683,0.000999000999000999,0.0,0.8122239509809867,0.895703619457979,0.006058549745537415,800,-6.889846687571768,0.000999000999000999,0.0,0.8709584623024321,0.9088480003251224,0.005499329628195818,800,-21.321664724793667,0.000999000999000999,0.0,0.8122239509809867,0.9135229938892956,0.004750991267136587,800,-3.691321623948057,0.0012484394506866417,0.0,0.8709584623024321,0.8931859821608279,0.006021561414261785,1756,6
Mozart,1756,6,Serie_335,1220,-34.01356467788306,0.000999000999000999,0.0,0.7379476724579426,0.9135347227336581,0.0051622654649275575,1220,-26.586892236857288,0.000999000999000999,0.0,0.8548551451545177,0.946399411212971,0.0034432104829291007,1220,-55.168806986572136,0.000999000999000999,0.0,0.7379476724579426,0.9339405326813756,0.003552602837163705,1220,-17.464035967346227,0.0012484394506866417,0.0,0.8548551451545177,0.9308277882325293,0.004350234002040721,1756,6
Mozart,1756,6,Serie_336,878,-22.141717953140656,0.000999000999000999,0.0,0.7788294204418529,0.9037674904329919,0.005642654750437617,878,-12.146342856614865,0.000999000999000999,0.0,0.869758395864134,0.9238551968592315,0.0044537521815166395,878,-24.852577427269747,0.000999000999000999,0.0,0.7788294204418529,0.910061570952066,0.005280424169052875,878,-10.023127286012183,0.0012484394506866417,0.0,0.869758395864134,0.916298199326811,0.004643241788181805,1756,6
Mozart,1756,6,Serie_339,815,-19.4146993424426,0.000999000999000999,0.0,0.7838561547345255,0.8998163891179188,0.005972806085639034,815,-6.383835170647652,0.000999000999000999,0.0,0.8724429303614635,0.9058354561450301,0.005230793855252207,815,-24.606117221467155,0.000999000999000999,0.0,0.7838561547345255,0.9097577382762206,0.005116678198698273,815,-0.7008567623352131,0.2421972534332085,0.24125,0.8724429303614635,0.87749453931655,0.007207762308313662,1756,6
Mozart,1756,6,Serie_340,1612,-11.019679788964854,0.000999000999000999,0.0,0.8713275183125114,0.9229180593839637,0.0046816733389218055,1612,-6.080347863227274,0.000999000999000999,0.0,0.9142185674604044,0.9378736430337701,0.003890414842286708,1612,-25.365850305282258,0.000999000999000999,0.0,0.8713275183125114,0.9498158098606004,0.003094250364307495,1612,1.9656297438956722,0.9812734082397003,0.98125,0.9142185674604044,0.9031024559133484,0.005655241828517044,1756,6
Mozart,1756,6,Serie_343,1512,-42.351435877987136,0.000999000999000999,0.0,0.7713464241659189,0.937246036665937,0.003917213408725232,1512,-28.615399641110457,0.000999000999000999,0.0,0.8824456921358398,0.9598235668867249,0.0027040640956039553,1512,-62.10621800525079,0.000999000999000999,0.0,0.7713464241659189,0.9497955408515386,0.0028732890589237402,1512,-9.157823539577077,0.0012484394506866417,0.0,0.8824456921358398,0.9290533112696809,0.005089377288437419,1756,6
Mozart,1756,6,Serie_344,1688,-43.34330359502937,0.000999000999000999,0.0,0.736048955359444,0.9233286556710372,0.004320845085123379,1688,-42.595240995571814,0.000999000999000999,0.0,0.8149861775272802,0.9518279164012525,0.0032126062836033338,1688,-64.64858757637522,0.000999000999000999,0.0,0.736048955359444,0.9417279972030581,0.0031814932012339298,1688,-18.975445138328578,0.0012484394506866417,0.0,0.8149861775272802,0.919397812502516,0.005502460375189528,1756,6
Mozart,1756,6,Serie_345,1148,-45.70282457032854,0.000999000999000999,0.0,0.7617857305456842,0.9408843770717188,0.003918765376315714,1148,-33.882695851846854,0.000999000999000999,0.0,0.8496376169941998,0.9535510595318242,0.0030668587585825262,1148,-25.393531771650007,0.000999000999000999,0.0,0.7617857305456842,0.907600656342558,0.005742207389980521,1148,-30.187019618119177,0.0012484394506866417,0.0,0.8496376169941998,0.948783272330097,0.0032843803923056675,1756,6
Mozart,1756,6,Serie_346,1030,-15.095418358962773,0.000999000999000999,0.0,0.8209827279751708,0.9033560710485766,0.005456843998265034,1030,-7.654555251042013,0.000999000999000999,0.0,0.8564476946902473,0.901152343454504,0.005840267304644655,1030,-26.13096042693156,0.000999000999000999,0.0,0.8209827279751708,0.9271487292333204,0.004062843444082938,1030,-4.056361521580384,0.0012484394506866417,0.0,0.8564476946902473,0.883213868838138,0.0065985672148527975,1756,6
Mozart,1756,6,Serie_405,2028,-40.45086744977791,0.000999000999000999,0.0,0.7466525584736673,0.9230560510229536,0.004360932253635882,2028,-43.521146992209395,0.000999000999000999,0.0,0.8630199207646014,0.965233378648416,0.002348592924311289,2028,-51.06038749248832,0.000999000999000999,0.0,0.7466525584736673,0.9224448211209654,0.0034428305635784595,2028,-40.39536597588331,0.0012484394506866417,0.0,0.8630199207646014,0.9625731783294162,0.002464472227439398,1756,6
Mozart,1756,6,Serie_407,814,-23.356027445196283,0.000999000999000999,0.0,0.7491866363319487,0.8921222604811014,0.006119860258108697,814,-15.58118802792394,0.000999000999000999,0.0,0.8617527958497522,0.9301006455493741,0.0043865621528430205,814,-32.35532446766664,0.000999000999000999,0.0,0.7491866363319487,0.9032853849576556,0.004762701384116889,814,-14.343917954118268,0.0012484394506866417,0.0,0.8617527958497522,0.9251646102372252,0.004420815469686015,1756,6
Mozart,1756,6,Serie_412,984,-28.74099506579193,0.000999000999000999,0.0,0.7291900737052727,0.9002423140471394,0.0059515072442796624,984,-19.98315440876735,0.000999000999000999,0.0,0.8560975447518334,0.937948663101906,0.004096005899557155,984,-32.13785037816319,0.000999000999000999,0.0,0.7291900737052727,0.8959638689198652,0.00518932639402388,984,-20.04365582684851,0.0012484394506866417,0.0,0.8560975447518334,0.9359207550969846,0.00398246762141205,1756,6
Mozart,1756,6,Serie_420,818,-28.628583256994254,0.000999000999000999,0.0,0.7600563829907275,0.9148741661260151,0.005407804561808487,818,-17.870449757407467,0.000999000999000999,0.0,0.8596261280021329,0.9321269401528498,0.004057022242580361,818,-28.871143463729464,0.000999000999000999,0.0,0.7600563829907275,0.8985050117937756,0.004795398179395969,818,-15.869679982640351,0.0012484394506866417,0.0,0.8596261280021329,0.9281232680682722,0.004316226927138257,1756,6
Mozart,1756,6,Serie_423,803,-44.79523628843013,0.000999000999000999,0.0,0.6774625264487253,0.9115157148344408,0.005224957111034764,803,-32.25775817013808,0.000999000999000999,0.0,0.7356716332984955,0.9042457312427864,0.0052258466647054445,803,-33.43744666882228,0.000999000999000999,0.0,0.6774625264487253,0.8827338191805028,0.0061389643403357225,803,-32.26174278195399,0.0012484394506866417,0.0,0.7356716332984955,0.8959385631222837,0.004967708375427118,1756,6
Mozart,1756,6,Serie_424,984,-30.28660135046817,0.000999000999000999,0.0,0.7291900737052727,0.9000978386647304,0.0056430156352560105,984,-19.91577725844258,0.000999000999000999,0.0,0.8560975447518334,0.9378963045912421,0.004107234117851614,984,-31.273565935753325,0.000999000999000999,0.0,0.7291900737052727,0.8960479867662706,0.005335429717346003,984,-20.473767656989576,0.0012484394506866417,0.0,0.8560975447518334,0.9360141147045793,0.0039033641141015397,1756,6
Mozart,1756,6,Serie_428,896,-23.903149747962914,0.000999000999000999,0.0,0.7768265768581164,0.9099967880970655,0.005571241139477789,896,-17.641759209808157,0.000999000999000999,0.0,0.8707632137790112,0.9381556829103069,0.0038200537899773634,896,-27.439383037689353,0.000999000999000999,0.0,0.7768265768581164,0.904659896311358,0.004658753415762162,896,-15.207074846699514,0.0012484394506866417,0.0,0.8707632137790112,0.9336403192373572,0.004134727164310145,1756,6
Mozart,1756,6,Serie_431,801,-26.85881376005781,0.000999000999000999,0.0,0.7417891162359501,0.8994154910955772,0.005868702030840836,801,-30.07895714672556,0.000999000999000999,0.0,0.8046665478432253,0.928737511105747,0.004124842582051692,801,-38.67143590124164,0.000999000999000999,0.0,0.7417891162359501,0.9133105105758996,0.004435351063197589,801,-15.385432998662926,0.0012484394506866417,0.0,0.8046665478432253,0.9045044863194026,0.0064891211371726565,1756,6
Mozart,1756,6,Serie_435,842,-23.955648861130804,0.000999000999000999,0.0,0.7646693933567523,0.9017977240751065,0.0057242586712335525,842,-19.988853606083193,0.000999000999000999,0.0,0.8422085753595258,0.9277767669040209,0.004280795348786497,842,-21.60268226811535,0.000999000999000999,0.0,0.7646693933567523,0.8859140208477975,0.0056124802460293145,842,-18.597788581228613,0.0012484394506866417,0.0,0.8422085753595258,0.9233543363172066,0.0043631940756431705,1756,6
Mozart,1756,6,Serie_440,903,-36.69242218801964,0.000999000999000999,0.0,0.7487956896024045,0.9224143948703853,0.004731731919422553,903,-25.27041277887489,0.000999000999000999,0.0,0.8070941114725629,0.9243984068114908,0.004641961980019171,903,-38.610532472502385,0.000999000999000999,0.0,0.7487956896024045,0.9132468000262934,0.004259229280015954,903,-21.880035542003405,0.0012484394506866417,0.0,0.8070941114725629,0.9115354668810801,0.004773363151445512,1756,6
Mozart,1756,6,Serie_447,842,-24.141053658139704,0.000999000999000999,0.0,0.7646693933567523,0.9017694389781457,0.005679124348210334,842,-19.852760883580263,0.000999000999000999,0.0,0.8422085753595258,0.9279247610852481,0.004317595231634314,842,-21.714744343276802,0.000999000999000999,0.0,0.7646693933567523,0.8858904860292581,0.00558243241348764,842,-18.02357854955685,0.0012484394506866417,0.0,0.8422085753595258,0.9233234988846003,0.004500489361868093,1756,6
Mozart,1756,6,Serie_448,832,-31.053456324370785,0.000999000999000999,0.0,0.7500091679491339,0.9116764094338284,0.005206094928564134,832,-24.918118881685558,0.000999000999000999,0.0,0.8133048404622255,0.9247045848663663,0.004470632190699513,832,-37.32159374887501,0.000999000999000999,0.0,0.7500091679491339,0.9151624043695731,0.004425138903008863,832,-19.73526943869864,0.0012484394506866417,0.0,0.8133048404622255,0.9101607105560547,0.004907755143383337,1756,6
Mozart,1756,6,Serie_451,805,-24.503017775626933,0.000999000999000999,0.0,0.772595658226395,0.9035256725404156,0.0053434240432317795,805,-14.092830179134792,0.000999000999000999,0.0,0.8559857573629098,0.9220646393964309,0.00468882979455429,805,-25.812774574864953,0.000999000999000999,0.0,0.772595658226395,0.9014399225622169,0.004991492253656581,805,-12.258037603492678,0.0012484394506866417,0.0,0.8559857573629098,0.9172907680118257,0.005001209217325969,1756,6
Mozart,1756,6,Serie_455,1201,-29.90889440437644,0.000999000999000999,0.0,0.7725429451036129,0.9185314908523043,0.00488110806688092,1201,-21.249479359904786,0.000999000999000999,0.0,0.8743477999600022,0.9493179262734982,0.0035280923849341735,1201,-37.88977839536257,0.000999000999000999,0.0,0.7725429451036129,0.918228187423804,0.003844974779214383,1201,-20.73574925949487,0.0012484394506866417,0.0,0.8743477999600022,0.9466939350326586,0.0034889568815329505,1756,6
Mozart,1756,6,Serie_459,805,-55.996851905365375,0.000999000999000999,0.0,0.6793173277819109,0.9251959653010182,0.004390936796494238,805,-26.5619583232752,0.000999000999000999,0.0,0.738259511624649,0.8833381971867564,0.005461897191329478,805,-44.29512981161542,0.000999000999000999,0.0,0.6793173277819109,0.9047730196796656,0.005089852831600326,805,-22.787833650767947,0.0012484394506866417,0.0,0.738259511624649,0.8648535468806939,0.0055553343593843,1756,6
Mozart,1756,6,Serie_463,810,-26.608816236468417,0.000999000999000999,0.0,0.7852050211939654,0.9162175351582109,0.004923650597604856,810,-15.917238535446181,0.000999000999000999,0.0,0.861347029419782,0.9288801660435877,0.004242767140381529,810,-22.90896617400007,0.000999000999000999,0.0,0.7852050211939654,0.8957985723505909,0.004827522565472237,810,-14.828915176999296,0.0012484394506866417,0.0,0.861347029419782,0.9262439158418323,0.004376374512055337,1756,6
Mozart,1756,6,Serie_467,1201,-29.26628044763155,0.000999000999000999,0.0,0.7725429451036129,0.9181919835733543,0.00497668430159284,1201,-23.07554978606339,0.000999000999000999,0.0,0.8743477999600022,0.9496044295526355,0.0032613146941393744,1201,-37.74482998040975,0.000999000999000999,0.0,0.7725429451036129,0.9184077766750284,0.0038644983073740694,1201,-20.876940513321657,0.0012484394506866417,0.0,0.8743477999600022,0.946424001937884,0.0034524312569597865,1756,6
Mozart,1756,6,Serie_471,810,-23.295759023085093,0.000999000999000999,0.0,0.8004328520866231,0.9180955834247879,0.0050508219638418375,810,-15.947216073750086,0.000999000999000999,0.0,0.8593394520847191,0.9282643454497009,0.004322064305533282,810,-19.470274376819194,0.000999000999000999,0.0,0.8004328520866231,0.896053486770614,0.004911108741119458,810,-14.58548532062838,0.0012484394506866417,0.0,0.8593394520847191,0.9248338465078915,0.0044903815665662565,1756,6
Mozart,1756,6,Serie_475,888,-29.01271761615139,0.000999000999000999,0.0,0.7924774510873769,0.9244716267365887,0.0045495281550505485,888,-20.010989007717477,0.000999000999000999,0.0,0.8510943438865847,0.9326216415561023,0.004074126353179028,888,-27.069956022082735,0.000999000999000999,0.0,0.7924774510873769,0.908830821172686,0.004298247473708197,888,-16.121240910697136,0.0012484394506866417,0.0,0.8510943438865847,0.9248186858200016,0.004573118306575126,1756,6
Mozart,1756,6,Serie_480,961,-27.045222337156545,0.000999000999000999,0.0,0.8046159330660648,0.928156527627293,0.004567926749542737,961,-16.215472869981134,0.000999000999000999,0.0,0.8831450861030218,0.941269955284347,0.003584531246629802,961,-24.894678013403812,0.000999000999000999,0.0,0.8046159330660648,0.9104173736899043,0.0042499622034425895,961,-15.008344915918137,0.0012484394506866417,0.0,0.8831450861030218,0.9396298127365523,0.0037635546724157283,1756,6
Mozart,1756,6,Serie_484,1206,-36.81114434417422,0.000999000999000999,0.0,0.7777133739829122,0.9348958725963443,0.004269970450899826,1206,-21.626887502704175,0.000999000999000999,0.0,0.8801614227649829,0.9517585164007648,0.00331055930386791,1206,-36.31467356898653,0.000999000999000999,0.0,0.7777133739829122,0.9203797393561851,0.0039286148367064745,1206,-21.928102742951307,0.0012484394506866417,0.0,0.8801614227649829,0.9490356737018802,0.0031409124512168157,1756,6
Mozart,1756,6,Serie_487,1007,-26.655926307242794,0.000999000999000999,0.0,0.7889361945637733,0.9210614056986408,0.004956691791985005,1007,-19.38442726893946,0.000999000999000999,0.0,0.8563740760057378,0.9360506409617411,0.004110338874116369,1007,-33.73339271470992,0.000999000999000999,0.0,0.7889361945637733,0.9236477807655796,0.0039934194387469205,1007,-14.647611885495415,0.0012484394506866417,0.0,0.8563740760057378,0.9260454731371465,0.004756502129906908,1756,6
Mozart,1756,6,Serie_488,1093,-28.38243126980336,0.000999000999000999,0.0,0.8099347922395119,0.9323123975972315,0.004311737926691276,1093,-18.351091229155777,0.000999000999000999,0.0,0.8780977217636653,0.9436961996666854,0.0035746363572537196,1093,-27.3160653415561,0.000999000999000999,0.0,0.8099347922395119,0.9193743654895389,0.004006417903955437,1093,-16.128567354196186,0.0012484394506866417,0.0,0.8780977217636653,0.9388562966806384,0.003767140229052365,1756,6
Mozart,1756,6,Serie_491,888,-28.59109616450924,0.000999000999000999,0.0,0.7924774510873769,0.9243656980580417,0.004612913272432717,888,-20.11073156815183,0.000999000999000999,0.0,0.8510943438865847,0.9328445927372618,0.004065006216886718,888,-26.291456251994642,0.000999000999000999,0.0,0.7924774510873769,0.9086202106345559,0.004417509567898798,888,-16.45126337055961,0.0012484394506866417,0.0,0.8510943438865847,0.9251228847890058,0.004499869659548402,1756,6
Mozart,1756,6,Serie_492,945,-18.55502513256231,0.000999000999000999,0.0,0.7887726273236922,0.8972991945278496,0.005848904349566387,945,-13.82192970481283,0.000999000999000999,0.0,0.8676129316680613,0.9275788045295449,0.00433845882175217,945,-28.887095414747826,0.000999000999000999,0.0,0.7887726273236922,0.9176332686200447,0.004460837597073356,945,-5.542337373270912,0.0012484394506866417,0.0,0.8676129316680613,0.9011702821557777,0.006054728939734657,1756,6
Mozart,1756,6,Serie_494,908,-21.69232129693682,0.000999000999000999,0.0,0.7941153291914125,0.9114852040976816,0.005410664598760253,908,-9.357057735540769,0.000999000999000999,0.0,0.8902874190409884,0.9296398671716066,0.004205643402321482,908,-32.04272511244628,0.000999000999000999,0.0,0.7941153291914125,0.9224234030826819,0.0040042809542884675,908,-3.3308253626046462,0.0012484394506866417,0.0,0.8902874190409884,0.9087840100417952,0.005553155445634892,1756,6
Mozart,1756,6,Serie_495,849,-28.0472703888066,0.000999000999000999,0.0,0.7540965891917177,0.9073950944225794,0.005465719234198335,849,-21.015300187808062,0.000999000999000999,0.0,0.8335987122882985,0.9259133126345214,0.004392732890857242,849,-32.16529263935546,0.000999000999000999,0.0,0.7540965891917177,0.9086670110961095,0.004805503361572683,849,-16.545432352303564,0.0012484394506866417,0.0,0.8335987122882985,0.9172194353730402,0.005054006526042786,1756,6
Mozart,1756,6,Serie_504,945,-18.3555283515266,0.000999000999000999,0.0,0.7887726273236922,0.8975606995236055,0.005926719738953498,945,-13.789191752055459,0.000999000999000999,0.0,0.8676129316680613,0.9275727629410243,0.004348320942307964,945,-30.25762335096199,0.000999000999000999,0.0,0.7887726273236922,0.9177232865287174,0.004261757696872295,945,-5.420266062956938,0.0012484394506866417,0.0,0.8676129316680613,0.9012607669284567,0.006207782951901692,1756,6
Mozart,1756,6,Serie_506,905,-22.510183048161114,0.000999000999000999,0.0,0.7914553095322852,0.9109763100847732,0.005309641431914161,905,-9.37839543360758,0.000999000999000999,0.0,0.8883680164561375,0.929126522777966,0.004345999975195117,905,-32.93763441995562,0.000999000999000999,0.0,0.7914553095322852,0.9225398236926167,0.003979779254605866,905,-3.684515212073779,0.0024968789013732834,0.00125,0.8883680164561375,0.9089464001858206,0.005585099407989922,1756,6
Mozart,1756,6,Serie_507,846,-27.199861913649162,0.000999000999000999,0.0,0.7532619821008462,0.907148064134079,0.005657605267327157,846,-20.221561803506468,0.000999000999000999,0.0,0.833699141274652,0.9253633176222145,0.004532991924079164,846,-33.47418191893286,0.000999000999000999,0.0,0.7532619821008462,0.908239880218254,0.00462977402980991,846,-17.38985813293083,0.0012484394506866417,0.0,0.833699141274652,0.9168677548478223,0.004782592988247307,1756,6
Mozart,1756,6,Serie_510,875,-21.81273039569602,0.000999000999000999,0.0,0.8113248120703422,0.9204174966384714,0.005001330992916631,875,-4.559473274269776,0.000999000999000999,0.0,0.8942612917200724,0.9179783709656079,0.005201714719850808,875,-26.708305248675035,0.000999000999000999,0.0,0.8113248120703422,0.9223544358232941,0.00415711976926952,875,-1.6858789388238369,0.04744069912609238,0.04625,0.8942612917200724,0.90389589448877,0.00571488411583051,1756,6
Mozart,1756,6,Serie_511,867,-24.479467063090087,0.000999000999000999,0.0,0.7623354361437631,0.9022756114549267,0.005716634882226016,867,-10.804213459753436,0.000999000999000999,0.0,0.8826669971787833,0.929296802777287,0.0043158908116915215,867,-26.76195475130643,0.000999000999000999,0.0,0.7623354361437631,0.899799345596632,0.005136542182000303,867,-9.596162387879945,0.0012484394506866417,0.0,0.8826669971787833,0.9250889459893841,0.004420720189581219,1756,6
Mozart,1756,6,Serie_512,1391,-33.07075636482684,0.000999000999000999,0.0,0.7701426467455663,0.9193969414919801,0.004513180560489286,1391,-19.43500918125376,0.000999000999000999,0.0,0.8958347718265678,0.9544606692950213,0.003016509893136644,1391,-41.12052969205833,0.000999000999000999,0.0,0.7701426467455663,0.9246115364303323,0.0037564907563581032,1391,-16.754878942650205,0.0012484394506866417,0.0,0.8958347718265678,0.9499088199241246,0.0032273613126448295,1756,6
Mozart,1756,6,Serie_515,1430,-36.08754747926172,0.000999000999000999,0.0,0.7808971564132947,0.9332249572918927,0.0042210627077424855,1430,-29.129906612125076,0.000999000999000999,0.0,0.8716032250244218,0.9571410109529578,0.002936424996739661,1430,-32.6202822553554,0.000999000999000999,0.0,0.7808971564132947,0.9190710761065976,0.004235828452116422,1430,-27.039924323092468,0.0012484394506866417,0.0,0.8716032250244218,0.954474447456765,0.0030647727205941207,1756,6
Mozart,1756,6,Serie_516,888,-19.082484084275286,0.000999000999000999,0.0,0.802561692309843,0.9090184019958721,0.005578765805116204,888,-12.307062810923396,0.000999000999000999,0.0,0.861701140670573,0.9212229641388122,0.004836395522041972,888,-26.26918497203152,0.000999000999000999,0.0,0.802561692309843,0.9186952798627299,0.004420905622939309,888,-9.38332297861971,0.0012484394506866417,0.0,0.861701140670573,0.911057555324373,0.005260014471020626,1756,6
Mozart,1756,6,Serie_519,923,-33.21932325281707,0.000999000999000999,0.0,0.759095246287219,0.9202178657751494,0.0048502679678842295,923,-29.01390798754953,0.000999000999000999,0.0,0.8049473513874856,0.9299921138126597,0.004309821430426861,923,-40.17731598969302,0.000999000999000999,0.0,0.759095246287219,0.9263103257609713,0.004161927579150612,923,-18.36230241399776,0.0012484394506866417,0.0,0.8049473513874856,0.9068528000451809,0.00554970974554976,1756,6
Mozart,1756,6,Serie_520,1025,-20.088191833667704,0.000999000999000999,0.0,0.8040022350674979,0.9129548553765683,0.0054237146484466744,1025,-16.34124917866813,0.000999000999000999,0.0,0.8819107431710309,0.9409031586266615,0.003610030959728545,1025,-26.263293744536597,0.000999000999000999,0.0,0.8040022350674979,0.9172220518909455,0.004310952690273286,1025,-13.04441023999237,0.0012484394506866417,0.0,0.8819107431710309,0.9352101927612193,0.004085999183526106,1756,6
Mozart,1756,6,Serie_523,1034,-28.788869214713877,0.000999000999000999,0.0,0.7821953352930597,0.9229627477132396,0.004889647153915799,1034,-23.521565890923423,0.000999000999000999,0.0,0.8488623768634637,0.9391813159952371,0.00383983530478411,1034,-33.54949565077977,0.000999000999000999,0.0,0.7821953352930597,0.9200336436323142,0.004108506124027256,1034,-18.394109196188566,0.0012484394506866417,0.0,0.8488623768634637,0.9289983909086601,0.004356612934634604,1756,6
Mozart,1756,6,Serie_524,1391,-31.505465845327024,0.000999000999000999,0.0,0.7701426467455663,0.9194134035326033,0.004737932062959075,1391,-19.36921177850874,0.000999000999000999,0.0,0.8958347718265678,0.9544952738894243,0.003028543584202212,1391,-40.6720690765024,0.000999000999000999,0.0,0.7701426467455663,0.9243730067855626,0.003792046078351598,1391,-16.902116211627888,0.0012484394506866417,0.0,0.8958347718265678,0.9499531379202191,0.0032018692461965384,1756,6
Mozart,1756,6,Serie_527,1430,-37.32159052601262,0.000999000999000999,0.0,0.7808971564132947,0.932985007623329,0.004075063497200936,1430,-28.90041369736579,0.000999000999000999,0.0,0.8716032250244218,0.9572942532838531,0.002965045039034921,1430,-35.693259507721706,0.000999000999000999,0.0,0.7808971564132947,0.9195018237401845,0.003883216866111786,1430,-28.196024316421965,0.0012484394506866417,0.0,0.8716032250244218,0.9545968254821312,0.002943450449834241,1756,6
Mozart,1756,6,Serie_528,1270,-16.134276180085305,0.000999000999000999,0.0,0.8407104754595055,0.9217784683714492,0.0050245819525518405,1270,-11.520477994781585,0.000999000999000999,0.0,0.9091318241752173,0.9487789889398546,0.0034414513688230796,1270,-20.97248924476241,0.000999000999000999,0.0,0.8407104754595055,0.9241585394413567,0.003978929873700673,1270,-9.711489034485112,0.0012484394506866417,0.0,0.9091318241752173,0.944206495594431,0.003611667715904838,1756,6
Mozart,1756,6,Serie_531,1143,-25.850733440580143,0.000999000999000999,0.0,0.7972489545640582,0.9214308408408283,0.004803805143951195,1143,-26.823351859875903,0.000999000999000999,0.0,0.8456759614148024,0.944011348560995,0.0036660365065444714,1143,-34.197808348285584,0.000999000999000999,0.0,0.7972489545640582,0.9276537988895581,0.003813251510079225,1143,-17.014167245645613,0.0012484394506866417,0.0,0.8456759614148024,0.9246655924859445,0.004642579911829519,1756,6
Mozart,1756,6,Serie_533,2389,-94.56534568379774,0.000999000999000999,0.0,0.5816031486164372,0.9330661769363471,0.0037166154871903292,2389,-63.01577199086959,0.000999000999000999,0.0,0.6794493005810301,0.8711986301514862,0.0030428783701680084,2389,-112.51639023931783,0.000999000999000999,0.0,0.5816031486164372,0.9245017034643002,0.0030475431545442535,2389,-53.43496863005489,0.0012484394506866417,0.0,0.6794493005810301,0.8612830728702869,0.0034028984567791632,1756,6
Mozart,1756,6,Serie_536,1240,-39.646098373295565,0.000999000999000999,0.0,0.7179743771627685,0.9154070969511978,0.0049798776648704015,1240,-38.027443173091335,0.000999000999000999,0.0,0.8215664410797238,0.9495997094121147,0.0033668650229681696,1240,-49.689967057988746,0.000999000999000999,0.0,0.7179743771627685,0.9214659006785296,0.004095223554450827,1240,-34.847415655191064,0.0012484394506866417,0.0,0.8215664410797238,0.9435520197441778,0.003500563137062429,1756,6
Mozart,1756,6,Serie_537,1506,-36.26714765266248,0.000999000999000999,0.0,0.7159250978952316,0.9052589722077756,0.005220533914765818,1506,-53.8123045401457,0.000999000999000999,0.0,0.7936391590219702,0.9561266278713738,0.003019522583876383,1506,-89.75699442706541,0.000999000999000999,0.0,0.7159250978952316,0.9554609550012355,0.0026687152197441897,1506,-38.940496991860314,0.0012484394506866417,0.0,0.7936391590219702,0.9407155269297107,0.003776951484170417,1756,6
