piece_id,d,C_obs,shuff_C_mean,shuff_C_var,shuff_C_std,Z_C
9,4,0.22286509593398945,0.059607715647271735,8.603426856841896e-07,0.0009275465948857715,176.00989663147118
9,5,0.17849181059817254,0.029435911746427075,4.4898463647266574e-07,0.0006700631585698961,222.45052118649954
9,6,0.1435457118788621,0.014532594534352582,2.0553826390557663e-07,0.00045336328027926635,284.56896038214427
9,7,0.11665733575413831,0.007175354298527578,8.398188541485578e-08,0.0002897962826104845,377.7894611669867
9,8,0.09550808126788789,0.003540500520612595,3.236427747376657e-08,0.00017990074339414657,511.2129000255573
9,9,0.07854709843502283,0.0017458398954937804,1.2363527639736386e-08,0.0001111914009253251,690.7122124588386
9,10,0.06488175902525974,0.0008619774906996097,4.693727300902382e-09,6.85107823696561e-05,934.4482623061525
9,11,0.05399197367112981,0.00042605818652406924,1.7859092471928808e-09,4.226001948878965e-05,1267.5317269745988
10,0,1.0,1.0,0.0,0.0,
10,1,0.4456003766534857,0.4455637805444633,7.361930949137255e-08,0.0002713287848558876,0.13487735568432063
10,2,0.3401810624023609,0.19860801367328934,8.009253999463919e-07,0.000894944355782186,158.1920125138238
10,3,0.26248722420952986,0.08853618267423699,7.289484581948759e-07,0.0008537847844714005,203.74108873700567
10,4,0.2036449848947948,0.039465791611475565,4.2354142994212567e-07,0.0006508006069005511,252.27264932223315
10,5,0.15915880721529874,0.017582346652327233,1.7984203393514308e-07,0.00042407786305717854,333.84543947271004
10,6,0.12529000250210165,0.007838023320776863,6.72566633684466e-08,0.0002593388967518112,452.8899469088395
10,7,0.09901428549993573,0.0034935246123128007,2.3188820492993897e-08,0.00015227875916553135,627.2756713481566
10,8,0.07882363643908896,0.0015560801272705952,7.518622747117564e-09,8.670999219880926e-05,891.103255258734
10,9,0.06309148648763731,0.0006935340926330931,2.279575461217601e-09,4.7744899845089225e-05,1306.902990632666
10,10,0.050683576602227075,0.0003090115806347875,6.539568575834759e-10,2.5572580190185658e-05,1969.866343049937
10,11,0.04085468331652424,0.0001377079604456166,1.9060027147966826e-10,1.380580571642482e-05,2949.2646928702957
11,0,1.0,1.0,0.0,0.0,
11,1,0.4169460928347833,0.4158772893421163,6.41003766791161e-07,0.0008006271084538426,1.3349579115938566
11,2,0.24736417583683817,0.17287081740956262,1.554638364652771e-06,0.0012468513803388,59.74517861706492
11,3,0.16138349561176085,0.07182293407078796,1.1267473823015373e-06,0.001061483576086572,84.3730073254271
11,4,0.10636438708686217,0.02982105842663546,5.280971421842875e-07,0.0007267029256747818,105.32960024779344
