b,PPn,RRn,TTn,PR,RT,PT,TPn
5915,890,890,890,130,356,486,1376
5916,892,888,888,126,356,482,1374
5917,886,888,888,128,356,484,1370
5918,892,894,894,130,356,486,1378
5919,896,894,896,128,358,486,1382
5920,898,896,896,126,358,484,1382
5921,892,894,892,128,356,484,1376
5922,898,896,900,126,360,486,1384
5923,898,900,898,128,358,486,1384
5924,896,896,896,128,358,486,1382
5925,890,890,888,128,356,484,1374
5926,898,896,898,126,358,484,1382
5927,890,894,892,130,356,486,1376
5928,900,896,898,126,358,484,1384
5929,892,892,890,126,356,482,1374
5930,896,898,898,128,356,484,1380
5931,896,898,898,130,356,486,1382
5932,902,900,900,128,356,484,1386
5933,896,894,896,126,358,484,1380
5934,902,902,902,126,358,484,1386
5935,894,896,896,128,358,486,1380
5936,898,898,898,128,358,486,1384
5937,896,894,892,126,356,482,1378
5938,884,884,884,126,356,482,1366
5939,884,888,886,130,354,484,1368
5940,888,884,888,126,358,484,1372
5941,884,886,882,128,354,482,1366
5942,882,880,882,126,356,482,1364
5943,888,888,888,126,356,482,1370
5944,882,884,884,128,356,484,1366
5945,888,890,890,130,356,486,1374
5946,882,880,878,128,354,482,1364
5947,884,882,882,126,354,480,1364
5948,878,882,884,130,356,486,1364
5949,882,880,880,128,356,484,1366
5950,888,888,886,128,354,482,1370
5951,886,882,882,124,354,478,1364
5952,892,896,896,128,354,482,1374
5953,896,898,896,130,352,482,1378
5954,910,906,910,126,356,482,1392
5955,904,906,904,128,354,482,1386
5956,906,904,906,126,356,482,1388
5957,908,910,910,128,356,484,1392
5958,916,914,916,126,358,484,1400
5959,908,910,906,128,354,482,1390
5960,902,900,902,126,356,482,1384
5961,900,900,900,126,356,482,1382
5962,886,888,888,128,356,484,1370
5963,884,884,886,128,358,486,1370
5964,886,886,886,128,358,486,1372
5965,880,880,878,128,356,484,1364
5966,872,872,872,128,356,484,1356
5967,868,868,868,128,356,484,1352
5968,864,866,864,130,354,484,1348
5969,856,856,854,130,352,482,1338
5970,850,846,848,126,354,480,1330
5971,852,854,856,128,356,484,1336
5972,854,854,854,128,356,484,1338
5973,852,852,850,128,354,482,1334
5974,860,860,862,128,356,484,1344
5975,862,864,862,130,354,484,1346
5976,868,866,870,128,358,486,1354
5977,872,872,868,128,354,482,1354
5978,872,872,874,128,356,484,1356
5979,882,882,882,128,356,484,1366
5980,878,878,880,128,358,486,1364
5981,882,882,880,128,356,484,1366
5982,878,878,876,128,354,482,1360
5983,888,890,892,130,356,486,1374
5984,886,882,884,126,358,484,1370
5985,884,886,886,128,358,486,1370
5986,880,882,880,130,356,486,1366
5987,884,882,880,128,354,482,1366
5988,880,880,882,128,356,484,1364
5989,884,882,884,126,358,484,1368
5990,886,888,886,128,356,484,1370
5991,884,884,882,128,354,482,1366
5992,888,888,890,128,356,484,1372
5993,888,886,888,126,358,484,1372
5994,890,890,888,126,356,482,1372
5995,886,886,886,126,356,482,1368
5996,888,890,890,128,356,484,1372
5997,892,892,892,128,356,484,1376
5998,890,890,890,128,356,484,1374
5999,888,890,888,130,354,484,1372
6000,890,888,886,128,352,480,1370
6001,892,892,896,128,356,484,1376
6002,896,896,894,128,354,482,1378
6003,900,900,900,128,354,482,1382
6004,896,896,896,128,354,482,1378
6005,906,906,908,128,356,484,1390
6006,902,904,904,130,356,486,1388
6007,908,906,906,128,356,484,1392
6008,898,896,894,126,354,480,1378
6009,900,902,904,128,356,484,1384
6010,902,902,902,128,356,484,1386
6011,900,900,902,128,358,486,1386
6012,900,900,900,128,358,486,1386
6013,896,896,892,128,354,482,1378
6014,902,900,904,126,358,484,1386
6015,900,900,900,126,358,484,1384
6016,894,894,894,126,358,484,1378
6017,886,888,886,128,356,484,1370
6018,890,890,890,128,356,484,1374
6019,890,890,892,128,358,486,1376
6020,894,892,892,126,358,484,1378
6021,886,888,886,128,356,484,1370
6022,886,886,886,128,356,484,1370
6023,890,892,892,130,356,486,1376
6024,896,894,896,128,358,486,1382
6025,894,896,894,130,356,486,1380
6026,894,890,890,126,356,482,1376
6027,902,904,904,128,356,484,1386
6028,900,900,904,128,360,488,1388
6029,902,902,898,128,356,484,1386
6030,894,894,892,128,354,482,1376
6031,898,898,902,128,358,486,1384
6032,896,898,898,130,358,488,1384
6033,900,898,898,128,358,486,1386
6034,894,894,892,128,356,484,1378
6035,898,898,900,128,358,486,1384
6036,894,892,894,126,360,486,1380
6037,892,894,894,128,360,488,1380
6038,886,884,882,126,358,484,1370
6039,884,886,884,128,356,484,1368
6040,884,884,884,128,356,484,1368
6041,884,884,884,128,356,484,1368
6042,880,878,878,126,356,482,1362
6043,872,874,874,128,356,484,1356
6044,880,880,880,128,356,484,1364
6045,882,880,882,126,358,484,1366
6046,880,882,878,128,354,482,1362
6047,886,886,888,128,356,484,1370
6048,890,892,892,130,356,486,1376
6049,896,894,896,128,358,486,1382
6050,906,906,906,128,358,486,1392
6051,900,900,898,128,356,484,1384
6052,910,910,910,128,356,484,1394
6053,906,906,908,128,358,486,1392
6054,908,908,910,128,360,488,1396
6055,904,904,900,128,356,484,1388
6056,902,900,902,126,358,484,1386
6057,912,912,916,126,362,488,1400
6058,908,908,906,126,360,486,1394
6059,906,908,908,128,360,488,1394
6060,902,900,900,126,360,486,1388
6061,902,902,902,126,360,486,1388
6062,902,902,902,126,360,486,1388
6063,898,898,898,126,360,486,1384
6064,890,892,890,128,358,486,1376
6065,886,884,884,126,358,484,1370
6066,886,888,886,128,356,484,1370
6067,882,880,882,126,358,484,1366
6068,880,882,880,128,356,484,1364
6069,880,878,878,126,356,482,1362
6070,884,884,886,126,358,484,1368
6071,876,880,880,130,358,488,1364
6072,886,880,878,124,356,480,1366
6073,876,878,880,126,358,484,1360
6074,884,884,884,126,358,484,1368
6075,880,882,880,128,356,484,1364
6076,878,878,878,128,356,484,1362
6077,876,876,876,128,356,484,1360
6078,886,886,886,128,356,484,1370
6079,884,884,884,128,356,484,1368
6080,882,884,886,130,358,488,1370
6081,882,880,878,128,356,484,1366
6082,886,886,888,128,358,486,1372
6083,886,886,884,128,356,484,1370
6084,888,890,890,130,356,486,1374
6085,892,890,890,128,356,484,1376
6086,882,882,882,128,356,484,1366
6087,892,890,892,126,358,484,1376
6088,884,886,884,128,356,484,1368
6089,888,888,888,128,356,484,1372
6090,886,886,884,128,354,482,1368
6091,874,872,874,126,356,482,1356
6092,880,880,880,126,356,482,1362
6093,872,872,872,126,356,482,1354
6094,868,870,866,128,352,480,1348
6095,866,866,868,128,354,482,1348
6096,872,870,870,126,354,480,1352
6097,868,870,872,128,356,484,1352
6098,868,868,864,128,352,480,1348
6099,864,866,866,130,352,482,1346
6100,874,872,874,128,354,482,1356
6101,870,872,872,130,354,484,1354
6102,876,874,874,128,354,482,1358
6103,878,876,876,126,354,480,1358
6104,882,884,886,128,356,484,1366
6105,886,888,888,130,356,486,1372
6106,888,884,884,126,356,482,1370
6107,878,878,878,126,356,482,1360
6108,884,886,886,128,356,484,1368
6109,874,874,872,128,354,482,1356
6110,874,872,872,126,354,480,1354
6111,868,868,868,126,354,480,1348
6112,878,878,878,126,354,480,1358
6113,878,882,880,130,352,482,1360
6114,878,878,880,130,354,484,1362
6115,882,880,880,128,354,482,1364
6116,892,892,892,128,354,482,1374
6117,896,896,898,128,356,484,1380
6118,898,900,898,130,354,484,1382
6119,892,892,890,130,352,482,1374
6120,906,902,908,126,358,484,1390
6121,902,904,902,128,356,484,1386
6122,908,908,908,128,356,484,1392
6123,898,898,898,128,356,484,1382
6124,904,902,902,126,356,482,1386
6125,888,888,888,126,356,482,1370
6126,880,882,880,128,354,482,1362
6127,872,872,870,128,352,480,1352
6128,870,868,872,126,356,482,1352
6129,864,866,864,128,354,482,1346
6130,860,862,862,130,354,484,1344
6131,866,866,862,130,350,480,1346
6132,864,862,864,128,352,480,1344
6133,872,872,874,128,354,482,1354
6134,868,870,870,130,354,484,1352
6135,876,874,874,128,354,482,1358
6136,874,872,872,126,354,480,1354
6137,882,882,882,126,354,480,1362
6138,876,878,876,128,352,480,1356
6139,878,880,878,130,350,480,1358
6140,878,876,878,128,352,480,1358
6141,888,886,888,126,354,480,1368
6142,884,886,884,128,352,480,1364
6143,892,890,892,126,354,480,1372
6144,882,884,882,128,352,480,1362
6145,890,890,892,128,354,482,1372
6146,886,888,886,130,352,482,1368
6147,890,888,890,128,354,482,1372
6148,886,884,886,126,356,482,1368
6149,896,896,894,126,354,480,1376
6150,894,894,894,126,354,480,1374
6151,890,892,890,128,352,480,1370
6152,882,882,882,128,352,480,1362
6153,892,890,892,126,354,480,1372
6154,884,886,886,128,354,482,1366
6155,888,888,890,128,356,484,1372
6156,886,884,882,126,354,480,1366
6157,888,888,888,126,354,480,1368
6158,890,890,892,126,356,482,1372
6159,892,894,894,128,356,484,1376
6160,898,896,894,126,354,480,1378
6161,892,896,896,130,354,484,1376
6162,902,900,902,128,356,484,1386
6163,898,900,900,130,356,486,1384
6164,898,896,894,128,354,482,1380
6165,898,896,898,126,356,482,1380
6166,892,894,894,128,356,484,1376
6167,882,880,880,126,356,482,1364
6168,864,864,862,126,354,480,1344
6169,852,854,852,128,352,480,1332
6170,850,850,848,128,350,478,1328
6171,850,846,848,124,352,476,1326
6172,842,844,842,126,350,476,1318
6173,856,856,856,126,350,476,1332
6174,856,860,860,130,350,480,1336
6175,858,856,858,128,352,480,1338
6176,856,856,854,128,350,478,1334
6177,876,876,878,128,352,480,1356
6178,876,878,878,130,352,482,1358
6179,882,880,882,128,354,482,1364
6180,886,888,886,130,352,482,1368
6181,902,900,900,128,352,480,1382
6182,898,900,902,130,354,484,1382
6183,904,902,904,128,356,484,1388
6184,900,900,900,128,356,484,1384
6185,906,904,904,126,356,482,1388
6186,894,898,898,130,356,486,1380
6187,896,894,894,128,356,484,1380
6188,890,890,888,128,354,482,1372
6189,894,894,896,128,356,484,1378
6190,898,896,898,126,358,484,1382
6191,892,894,890,128,354,482,1374
6192,890,890,890,128,354,482,1372
6193,890,888,890,126,356,482,1372
6194,896,898,898,128,356,484,1380
6195,894,894,894,128,356,484,1378
6196,898,896,894,126,354,480,1378
6197,890,890,892,126,356,482,1372
6198,902,904,902,128,354,482,1384
6199,900,900,902,128,356,484,1384
6200,902,902,902,128,356,484,1386
6201,890,892,888,130,352,482,1372
6202,904,900,904,126,356,482,1386
6203,900,902,900,128,354,482,1382
6204,898,898,900,128,356,484,1382
6205,896,894,890,126,352,478,1374
6206,890,892,892,128,352,480,1370
6207,898,900,904,130,356,486,1384
6208,898,898,896,130,354,484,1382
6209,902,902,902,130,354,484,1386
6210,900,898,898,128,354,482,1382
6211,910,908,910,126,356,482,1392
6212,902,904,904,128,356,484,1386
6213,910,910,910,128,356,484,1394
6214,902,900,898,126,354,480,1382
6215,906,906,906,126,354,480,1386
6216,906,910,910,130,354,484,1390
6217,914,912,914,128,356,484,1398
6218,908,908,906,128,354,482,1390
6219,908,904,906,124,356,480,1388
6220,910,914,914,128,356,484,1394
6221,908,908,908,128,356,484,1392
6222,908,910,906,130,352,482,1390
6223,902,898,900,126,354,480,1382
6224,908,910,912,128,356,484,1392
6225,906,906,904,128,354,482,1388
6226,912,910,910,126,354,480,1392
6227,904,906,906,128,354,482,1386
6228,916,916,918,128,356,484,1400
6229,914,912,914,126,358,484,1398
6230,912,912,912,126,358,484,1396
6231,900,902,898,128,354,482,1382
6232,898,900,900,130,354,484,1382
6233,904,902,904,128,356,484,1388
6234,896,894,896,126,358,484,1380
6235,884,886,884,128,356,484,1368
6236,884,882,880,126,354,480,1364
6237,888,888,890,126,356,482,1370
6238,886,888,888,128,356,484,1370
6239,896,896,898,128,358,486,1382
6240,892,892,888,128,354,482,1374
6241,896,896,900,128,358,486,1382
6242,896,894,892,126,356,482,1378
6243,892,894,894,128,356,484,1376
6244,878,878,874,128,352,480,1358
6245,868,868,868,128,352,480,1348
6246,858,858,860,128,354,482,1340
6247,860,858,858,126,354,480,1340
6248,854,854,852,126,352,478,1332
6249,858,862,860,130,350,480,1338
6250,870,868,872,128,354,482,1352
6251,874,872,874,126,356,482,1356
6252,882,886,884,130,354,484,1366
6253,886,884,884,128,354,482,1368
6254,900,900,900,128,354,482,1382
6255,900,900,902,128,356,484,1384
6256,908,908,908,128,356,484,1392
6257,902,900,900,126,356,482,1384
6258,902,904,902,128,354,482,1384
6259,900,900,902,128,356,484,1384
6260,902,900,902,126,358,484,1386
6261,894,894,890,126,354,480,1374
6262,886,886,888,126,356,482,1368
6263,890,892,892,128,356,484,1374
6264,886,886,886,128,356,484,1370
6265,884,882,882,126,356,482,1366
6266,882,884,880,128,352,480,1362
6267,862,860,860,126,352,478,1340
6268,882,882,884,126,354,480,1362
6269,874,874,876,126,356,482,1356
6270,868,868,866,126,354,480,1348
6271,870,872,872,128,354,482,1352
6272,880,880,880,128,354,482,1362
6273,876,876,876,128,354,482,1358
6274,884,882,882,126,354,480,1364
6275,882,884,886,128,356,484,1366
6276,888,888,886,128,354,482,1370
6277,888,888,886,128,352,480,1368
6278,896,894,896,126,354,480,1376
6279,894,894,894,126,354,480,1374
6280,896,898,900,128,356,484,1380
6281,902,900,898,126,354,480,1382
6282,896,898,898,128,354,482,1378
6283,906,906,908,128,356,484,1390
6284,908,906,906,126,356,482,1390
6285,906,908,910,128,358,486,1392
6286,906,902,902,124,358,482,1388
6287,910,912,912,126,358,484,1394
6288,906,906,906,126,358,484,1390
6289,896,898,892,128,352,480,1376
6290,888,888,892,128,356,484,1372
6291,888,886,886,126,356,482,1370
6292,884,886,884,128,354,482,1366
6293,886,886,884,128,352,480,1366
6294,878,878,878,128,352,480,1358
6295,886,886,886,128,352,480,1366
6296,888,886,890,126,356,482,1370
6297,890,894,890,130,352,482,1372
6298,898,898,898,130,352,482,1380
6299,898,896,896,128,352,480,1378
6300,910,910,912,128,354,482,1392
6301,910,910,910,128,354,482,1392
6302,914,914,912,128,352,480,1394
6303,906,906,908,128,354,482,1388
6304,914,914,914,128,354,482,1396
6305,906,906,908,128,356,484,1390
6306,908,906,906,126,356,482,1390
6307,900,900,896,126,352,478,1378
6308,900,900,904,126,356,482,1382
6309,906,908,906,128,354,482,1388
6310,898,898,900,128,356,484,1382
6311,890,890,888,128,354,482,1372
6312,876,876,872,128,350,478,1354
6313,878,878,878,128,350,478,1356
6314,876,878,880,130,352,482,1358
6315,888,884,884,126,352,478,1366
6316,884,884,886,126,354,480,1364
6317,898,900,900,128,354,482,1380
6318,898,898,898,128,354,482,1380
6319,902,900,900,126,354,480,1382
6320,894,894,894,126,354,480,1374
6321,904,906,908,128,356,484,1388
6322,900,900,900,128,356,484,1384
6323,900,900,898,128,354,482,1382
6324,892,894,894,130,354,484,1376
6325,904,900,902,126,356,482,1386
6326,894,896,896,128,356,484,1378
6327,894,894,890,128,352,480,1374
6328,894,894,898,128,356,484,1378
6329,892,894,894,130,356,486,1378
6330,896,894,892,128,354,482,1378
6331,894,892,892,126,354,480,1374
6332,896,898,900,128,356,484,1380
6333,894,894,894,128,356,484,1378
6334,898,896,896,126,356,482,1380
6335,888,888,886,126,354,480,1368
6336,890,892,894,128,356,484,1374
6337,886,886,884,128,354,482,1368
6338,884,884,884,128,354,482,1366
6339,880,878,878,126,354,480,1360
6340,882,884,882,128,352,480,1362
6341,884,886,888,130,354,484,1368
6342,888,884,886,126,356,482,1370
6343,886,888,884,128,352,480,1366
6344,876,876,876,128,352,480,1356
6345,876,876,878,128,354,482,1358
6346,872,872,870,128,352,480,1352
6347,864,862,862,126,352,478,1342
6348,858,860,858,128,350,478,1336
6349,868,866,868,126,352,478,1346
6350,868,868,868,126,352,478,1346
6351,874,876,876,128,352,480,1354
6352,884,884,884,128,352,480,1364
6353,888,888,888,128,352,480,1368
6354,898,900,902,130,354,484,1382
6355,912,908,912,126,358,484,1396
6356,920,922,920,128,356,484,1404
6357,916,916,914,128,354,482,1398
6358,928,928,930,128,356,484,1412
6359,926,928,928,130,356,486,1412
6360,934,932,934,128,358,486,1420
6361,922,922,920,128,356,484,1406
6362,930,928,930,126,358,484,1414
6363,928,928,928,126,358,484,1412
6364,920,922,920,128,356,484,1404
6365,912,912,912,128,356,484,1396
6366,912,910,912,126,358,484,1396
6367,908,906,906,124,358,482,1390
6368,900,906,904,130,356,486,1386
6369,894,892,890,128,354,482,1376
6370,896,896,896,128,354,482,1378
6371,900,900,900,128,354,482,1382
6372,900,900,900,128,354,482,1382
6373,892,890,888,126,352,478,1370
6374,866,866,866,126,352,478,1344
6375,862,862,866,126,356,482,1344
6376,860,862,858,128,352,480,1340
6377,858,858,856,128,350,478,1336
6378,864,864,864,128,350,478,1342
6379,890,892,892,130,350,480,1370
6380,902,900,902,128,352,480,1382
6381,910,912,912,130,352,482,1392
6382,904,902,902,128,352,480,1384
6383,918,918,920,128,354,482,1400
6384,920,920,922,128,356,484,1404
6385,922,922,922,128,356,484,1406
6386,910,910,906,128,352,480,1390
6387,918,916,920,126,356,482,1400
6388,912,912,914,126,358,484,1396
6389,904,906,904,128,356,484,1388
6390,888,890,888,130,354,484,1372
6391,886,882,886,126,358,484,1370
6392,870,872,866,128,352,480,1350
6393,854,854,854,128,352,480,1334
6394,840,840,840,128,352,480,1320
6395,844,844,844,128,352,480,1324
6396,848,846,848,126,354,480,1328
6397,852,856,854,130,352,482,1334
6398,854,854,854,130,352,482,1336
6399,866,864,866,128,354,482,1348
6400,862,864,862,130,352,482,1344
6401,862,860,858,128,350,478,1340
6402,870,868,870,126,352,478,1348
6403,870,872,874,128,354,482,1352
6404,876,874,876,126,356,482,1358
6405,870,872,868,128,352,480,1350
6406,868,868,868,128,352,480,1348
6407,876,876,878,128,354,482,1358
6408,880,880,878,128,352,480,1360
6409,884,886,886,130,352,482,1366
6410,886,882,882,126,352,478,1364
6411,896,896,898,126,354,480,1376
6412,890,892,892,128,354,482,1372
6413,886,886,886,128,354,482,1368
6414,886,884,882,126,352,478,1364
6415,888,888,888,126,352,478,1366
6416,894,894,896,126,354,480,1374
6417,896,896,896,126,354,480,1376
6418,894,896,894,128,352,480,1374
6419,896,898,896,130,350,480,1376
6420,900,898,902,128,354,482,1382
6421,900,898,900,126,356,482,1382
6422,902,904,902,128,354,482,1384
6423,898,898,896,128,352,480,1378
6424,910,908,912,126,356,482,1392
6425,912,914,912,128,354,482,1394
6426,914,914,914,128,354,482,1396
6427,912,912,912,128,354,482,1394
6428,902,900,900,126,354,480,1382
6429,894,894,894,126,354,480,1374
6430,880,882,880,128,352,480,1360
6431,872,870,868,126,350,476,1348
6432,860,862,860,128,348,476,1336
6433,866,868,870,130,350,480,1346
6434,878,876,878,128,352,480,1358
6435,880,880,880,128,352,480,1360
6436,886,886,884,128,350,478,1364
6437,892,892,894,128,352,480,1372
6438,900,900,902,128,354,482,1382
6439,908,910,908,130,352,482,1390
6440,910,906,906,126,352,478,1388
6441,908,908,908,126,352,478,1386
6442,914,914,918,126,356,482,1396
6443,910,910,910,126,356,482,1392
6444,910,910,908,126,354,480,1390
6445,904,904,904,126,354,480,1384
6446,912,914,914,128,354,482,1394
6447,912,910,910,126,354,480,1392
6448,908,908,910,126,356,482,1390
6449,906,906,906,126,356,482,1388
6450,916,916,916,126,356,482,1398
6451,914,912,912,124,356,480,1394
6452,916,918,920,126,358,484,1400
6453,912,912,910,126,356,482,1394
6454,916,918,916,128,354,482,1398
6455,914,914,916,128,356,484,1398
6456,920,916,918,124,358,482,1402
6457,916,916,916,124,358,482,1398
6458,906,910,908,128,356,484,1390
6459,916,914,916,126,358,484,1400
6460,908,908,908,126,358,484,1392
6461,906,906,906,126,358,484,1390
6462,896,896,892,126,354,480,1376
6463,896,898,896,128,352,480,1376
6464,876,874,876,126,354,480,1356
6465,860,860,858,126,352,478,1338
6466,842,844,842,128,350,478,1320
6467,846,846,846,128,350,478,1324
6468,852,850,852,126,352,478,1330
6469,862,862,860,126,350,476,1338
6470,866,868,864,128,346,474,1340
6471,880,878,882,126,350,476,1356
6472,884,886,888,128,352,480,1364
6473,900,900,900,128,352,480,1380
6474,900,898,898,126,352,478,1378
6475,908,908,910,126,354,480,1388
6476,912,914,914,128,354,482,1394
6477,914,914,914,128,354,482,1396
6478,908,904,904,124,354,478,1386
6479,910,912,914,126,356,482,1392
6480,908,906,906,124,356,480,1388
6481,902,904,904,126,356,482,1384
6482,894,894,892,126,354,480,1374
6483,898,896,898,124,356,480,1378
6484,890,892,890,126,354,480,1370
6485,888,890,890,128,354,482,1370
6486,890,890,888,128,352,480,1370
6487,902,900,900,126,352,478,1380
6488,896,900,900,130,352,482,1378
6489,908,904,906,126,354,480,1388
6490,904,906,904,128,352,480,1384
6491,916,914,918,126,356,482,1398
6492,914,914,914,126,356,482,1396
6493,916,918,918,128,356,484,1400
6494,914,912,910,126,354,480,1394
6495,906,904,906,124,356,480,1386
6496,912,916,914,128,354,482,1394
6497,914,914,916,128,356,484,1398
6498,914,914,914,128,356,484,1398
6499,912,910,908,126,354,480,1392
6500,916,916,918,126,356,482,1398
6501,910,908,910,124,358,482,1392
6502,908,910,908,126,356,482,1390
6503,904,906,904,128,354,482,1386
6504,910,910,910,128,354,482,1392
6505,892,890,892,126,356,482,1374
6506,880,878,878,124,356,480,1360
6507,866,868,864,126,352,478,1344
6508,854,854,854,126,352,478,1332
6509,852,854,852,128,350,478,1330
6510,856,854,854,126,350,476,1332
6511,858,858,858,126,350,476,1334
6512,862,862,860,126,348,474,1336
6513,880,878,882,124,352,476,1356
6514,884,888,886,128,350,478,1362
6515,892,890,892,126,352,478,1370
6516,890,888,888,124,352,476,1366
6517,894,896,898,126,354,480,1374
6518,902,904,902,128,352,480,1382
6519,908,906,910,126,356,482,1390
6520,912,912,910,126,354,480,1392
6521,908,910,908,128,352,480,1388
6522,920,918,922,126,356,482,1402
6523,914,916,916,128,356,484,1398
6524,918,916,916,126,356,482,1400
6525,906,906,906,126,356,482,1388
6526,916,916,916,126,356,482,1398
6527,912,912,912,126,356,482,1394
6528,904,906,904,128,354,482,1386
6529,904,902,904,126,356,482,1386
6530,912,912,914,126,358,484,1396
6531,904,906,902,128,354,482,1386
6532,908,906,910,126,358,484,1392
6533,892,894,890,128,354,482,1374
6534,882,882,882,128,354,482,1364
6535,874,874,872,128,352,480,1354
6536,864,862,864,126,354,480,1344
6537,852,854,848,128,348,476,1328
6538,844,844,846,128,350,478,1322
6539,850,848,848,126,350,476,1326
6540,844,844,842,126,348,474,1318
6541,824,826,824,128,346,474,1298
6542,832,832,834,128,348,476,1308
6543,838,838,838,128,348,476,1314
6544,854,856,858,130,350,480,1334
6545,866,866,864,130,348,478,1344
6546,876,874,876,128,350,478,1354
6547,892,892,894,128,352,480,1372
6548,888,892,892,128,352,484,1372
6549,898,894,892,128,350,478,1376
6550,898,896,900,126,354,480,1378
6551,902,906,904,130,352,482,1384
6552,908,906,908,128,354,482,1390
6553,906,906,906,128,354,482,1388
6554,910,910,912,128,356,484,1394
6555,914,914,916,128,358,486,1400
6556,908,908,908,128,358,486,1394
6557,906,904,902,126,356,482,1388
6558,900,900,900,126,356,482,1382
6559,910,910,910,126,356,482,1392
6560,904,906,906,128,356,484,1388
6561,900,900,900,128,356,484,1384
6562,904,902,902,126,356,482,1386
6563,900,900,900,126,356,482,1382
6564,892,892,888,126,352,478,1370
6565,888,890,890,128,352,480,1368
6566,898,896,898,126,354,480,1378
6567,898,900,902,128,356,484,1382
6568,900,900,898,128,354,482,1382
6569,890,888,886,126,352,478,1368
6570,890,890,892,126,354,480,1370
6571,874,876,874,128,352,480,1354
6572,856,856,852,128,348,476,1332
6573,842,840,842,126,350,476,1318
6574,850,852,850,128,348,476,1326
6575,854,854,856,128,350,478,1332
6576,870,870,868,128,348,476,1346
6577,872,870,870,126,348,474,1346
6578,894,896,898,128,350,478,1372
6579,892,892,894,128,352,480,1372
6580,904,904,904,128,352,480,1384
6581,902,902,900,128,350,478,1380
6582,920,918,922,126,354,480,1400
6583,916,918,916,128,352,480,1396
6584,922,922,922,128,352,480,1402
6585,918,918,918,128,352,480,1398
6586,928,926,930,126,356,482,1410
6587,916,918,918,128,356,484,1400
6588,916,916,912,128,352,480,1396
6589,906,902,904,124,354,478,1384
6590,910,912,914,126,356,482,1392
6591,904,906,904,128,354,482,1386
6592,904,902,904,126,356,482,1386
6593,896,898,894,128,352,480,1376
6594,898,898,898,128,352,480,1378
6595,904,902,904,126,354,480,1384
6596,900,902,902,128,354,482,1382
6597,906,902,906,124,358,482,1388
6598,900,904,898,128,352,480,1380
6599,910,908,912,126,356,482,1392
6600,904,906,904,128,354,482,1386
6601,908,908,908,128,354,482,1390
6602,902,900,900,126,354,480,1382
6603,904,904,904,126,354,480,1384
6604,886,888,888,128,354,482,1368
6605,880,878,876,126,352,478,1358
6606,872,870,870,124,352,476,1348
6607,878,880,880,126,352,478,1356
6608,884,886,886,128,352,480,1364
6609,884,884,882,128,350,478,1362
6610,886,884,886,126,352,478,1364
6611,890,890,888,126,350,476,1366
6612,902,904,906,128,352,480,1382
6613,894,892,892,126,352,478,1372
6614,896,896,896,126,352,478,1374
6615,898,900,898,128,350,478,1376
6616,898,896,898,126,352,478,1376
6617,912,914,916,128,354,482,1394
6618,910,908,912,126,358,484,1394
6619,914,916,912,128,354,482,1396
6620,910,906,908,124,356,480,1390
6621,916,918,916,126,354,480,1396
6622,914,914,916,126,356,482,1396
6623,906,906,906,126,356,482,1388
6624,878,880,878,128,354,482,1360
6625,862,858,858,124,354,478,1340
6626,862,864,862,126,352,478,1340
6627,860,860,860,126,352,478,1338
6628,860,860,860,126,352,478,1338
6629,862,864,862,128,350,478,1340
6630,890,886,888,124,352,476,1366
6631,890,894,894,128,352,480,1370
6632,900,898,900,126,354,480,1380
6633,892,892,890,126,352,478,1370
6634,904,904,904,126,352,478,1382
6635,906,908,912,128,356,484,1390
6636,908,908,906,128,354,482,1390
6637,906,904,904,126,354,480,1386
6638,912,912,910,126,352,478,1390
6639,914,914,918,126,356,482,1396
6640,914,916,916,128,356,484,1398
6641,910,910,908,128,354,482,1392
6642,912,908,908,124,354,478,1390
6643,912,916,916,128,354,482,1394
6644,910,910,910,128,354,482,1392
6645,910,908,910,126,356,482,1392
6646,902,902,900,126,354,480,1382
6647,908,908,910,126,356,482,1390
6648,898,898,898,126,356,482,1380
6649,894,896,892,128,352,480,1374
6650,890,888,890,126,354,480,1370
6651,884,884,882,126,352,478,1362
6652,862,862,862,126,352,478,1340
6653,858,856,854,124,350,474,1332
6654,828,830,826,126,346,472,1300
6655,836,836,840,126,350,476,1312
6656,844,844,842,126,348,474,1318
6657,862,862,862,126,348,474,1336
6658,858,860,860,128,348,476,1334
6659,880,878,880,126,350,476,1356
6660,878,882,880,130,348,478,1356
6661,890,888,890,128,350,478,1368
6662,886,886,886,128,350,478,1364
6663,894,894,894,128,350,478,1372
6664,902,900,904,126,354,480,1382
6665,904,906,906,128,354,482,1386
6666,908,906,908,126,356,482,1390
6667,908,908,906,126,354,480,1388
6668,912,914,916,128,356,484,1396
6669,912,910,910,126,356,482,1394
6670,910,910,910,126,356,482,1392
6671,906,906,902,126,352,478,1384
6672,910,912,912,128,352,480,1390
6673,902,902,904,128,354,482,1384
6674,900,898,898,126,354,480,1380
6675,888,890,888,128,352,480,1368
6676,894,892,892,126,352,478,1372
6677,890,890,892,126,354,480,1370
6678,884,884,884,126,354,480,1364
6679,882,884,882,128,352,480,1362
6680,884,882,882,126,352,478,1362
6681,884,884,888,126,356,482,1366
6682,888,888,884,126,352,478,1366
6683,880,880,882,126,354,480,1360
6684,868,870,864,128,348,476,1344
6685,870,868,870,126,350,476,1346
6686,854,856,854,128,348,476,1330
6687,860,858,860,126,350,476,1336
6688,860,860,858,126,348,474,1334
6689,868,870,872,128,350,478,1346
6690,882,882,882,128,350,478,1360
