b,PPn,RRn,TTn,PR,RT,PT,TPn
4702,945,945,945,150,361,511,1456
4703,944,944,944,150,361,511,1455
4704,906,939,945,183,367,550,1456
4705,955,956,955,184,366,550,1505
4706,950,955,956,189,367,556,1506
4707,961,961,961,189,367,556,1517
4708,950,950,950,189,367,556,1506
4709,989,950,944,150,361,511,1500
4710,911,945,950,184,366,550,1461
4711,956,961,956,189,361,550,1506
4712,956,955,956,188,362,550,1506
4713,1000,962,961,150,361,511,1511
4714,977,983,989,156,367,523,1500
4715,973,1005,1005,188,367,555,1528
4716,1050,1012,1011,150,366,516,1566
4717,1011,1011,1017,150,372,522,1533
4718,977,1005,1005,178,372,550,1527
4719,1006,1011,1012,183,373,556,1562
4720,1006,1011,1005,188,367,555,1561
4721,1044,1000,1006,144,373,517,1561
4722,989,995,989,150,367,517,1506
4723,978,978,977,150,366,516,1494
4724,911,950,950,189,366,555,1466
4725,928,922,923,183,367,550,1478
4726,905,911,905,189,361,550,1455
4727,911,911,911,189,361,550,1461
4728,917,911,911,183,361,544,1461
4729,961,934,934,156,361,517,1478
4730,906,933,939,183,367,550,1456
4731,938,944,938,189,361,550,1488
4732,956,956,956,189,361,550,1506
4733,956,950,956,183,367,550,1506
4734,966,972,966,189,361,550,1516
4735,978,978,978,189,361,550,1528
4736,978,978,983,189,366,555,1533
4737,989,983,989,183,372,555,1544
4738,1011,1011,1011,183,372,555,1566
4739,1028,1033,1034,188,373,561,1589
4740,1072,1034,1033,150,372,522,1594
4741,1005,1039,1044,184,377,561,1566
4742,1045,1044,1039,183,372,555,1600
4743,1072,1033,1034,144,373,517,1589
4744,989,1034,1033,189,372,561,1550
4745,1044,1044,1044,189,372,561,1605
4746,1050,1045,1050,184,377,561,1611
4747,1045,1044,1039,183,372,555,1600
4748,1078,1039,1039,144,372,516,1594
4749,994,1039,1039,189,372,561,1555
4750,1061,1022,1022,150,372,522,1583
4751,972,1006,1011,184,377,561,1533
4752,1011,1016,1012,189,373,562,1573
4753,1012,1011,1011,188,373,561,1573
4754,1011,1012,1011,189,372,561,1572
4755,1050,1011,1005,150,366,516,1566
4756,1000,1000,1000,150,366,516,1516
4757,994,989,995,145,372,517,1511
4758,972,1011,1011,184,372,556,1528
4759,1017,1016,1017,183,373,556,1573
4760,1022,1023,1022,184,372,556,1578
4761,1028,1027,1022,183,367,550,1578
4762,1022,1023,1028,184,372,556,1578
4763,1017,1022,1016,189,366,555,1572
4764,1022,1022,1028,189,372,561,1583
4765,1028,1028,1028,189,372,561,1589
4766,1028,1022,1022,183,372,555,1583
4767,1016,1017,1011,184,366,550,1566
4768,1028,994,1000,150,372,522,1550
4769,922,961,961,189,372,561,1483
4770,956,956,950,189,366,555,1511
4771,939,933,934,183,367,550,1489
4772,939,933,933,177,367,544,1483
4773,922,923,922,178,366,544,1466
4774,917,922,923,183,367,550,1467
4775,966,928,922,145,361,506,1472
4776,900,944,944,189,361,550,1450
4777,967,961,961,183,361,544,1511
4778,994,961,961,150,361,511,1505
4779,928,967,967,189,361,550,1478
4780,978,972,978,183,367,550,1528
4781,989,989,989,183,367,550,1539
4782,1028,995,994,150,366,516,1544
4783,955,994,1000,189,372,561,1516
4784,1033,994,989,150,367,517,1550
4785,950,989,989,189,367,556,1506
4786,989,989,989,189,367,556,1545
4787,995,989,994,183,372,555,1550
4788,994,995,989,184,366,550,1544
4789,1028,994,995,150,367,517,1545
4790,961,1000,1000,189,367,556,1517
4791,1045,1006,1005,150,366,516,1561
4792,977,1011,1017,184,372,556,1533
4793,1023,1027,1028,188,373,561,1584
4794,1061,1028,1022,155,367,522,1583
4795,989,1017,1022,183,372,555,1544
4796,1016,1017,1017,184,372,556,1572
4797,1045,1011,1011,150,372,522,1567
4798,966,1000,1000,184,372,556,1522
4799,1006,1005,1005,183,372,555,1561
4800,1000,1006,1000,189,366,555,1555
4801,1044,1005,1006,150,367,517,1561
4802,961,1000,1000,189,367,556,1517
4803,1012,1006,1006,183,367,550,1562
4804,988,989,994,184,372,556,1544
4805,1028,994,989,150,367,517,1545
4806,967,1006,1005,189,366,555,1522
4807,1000,994,995,183,367,550,1550
4808,1033,1000,1005,150,372,522,1555
4809,1006,1006,1000,150,366,516,1522
4810,989,989,989,150,366,516,1505
4811,977,977,978,150,367,517,1494
4812,934,973,978,189,372,561,1495
4813,961,961,955,189,366,555,1516
4814,967,966,967,188,367,555,1522
4815,972,973,972,189,366,555,1527
4816,1022,977,984,144,373,517,1539
4817,961,1000,1000,183,373,556,1517
4818,1028,1028,1027,183,372,555,1583
4819,1078,1050,1050,155,372,527,1605
4820,1055,1050,1056,150,378,528,1583
4821,1067,1067,1061,150,372,522,1589
4822,1055,1055,1061,150,378,528,1583
4823,1056,1056,1056,150,378,528,1584
4824,1033,1067,1066,184,377,561,1594
4825,1061,1066,1067,189,378,567,1628
4826,1100,1061,1056,150,373,523,1623
4827,1045,1045,1044,150,372,522,1567
4828,989,1028,1028,189,372,561,1550
4829,1033,994,994,150,372,522,1555
4830,945,978,978,183,372,555,1500
4831,972,978,978,189,372,561,1533
4832,1039,1000,994,150,366,516,1555
4833,1011,1011,1011,150,366,516,1527
4834,1000,1000,1006,150,372,522,1522
4835,972,1005,1011,183,378,561,1533
4836,989,989,983,183,372,555,1544
4837,989,989,995,183,378,561,1550
4838,1000,1006,1000,189,372,561,1561
4839,994,989,989,184,372,556,1550
4840,984,983,983,183,372,555,1539
4841,1016,978,978,145,372,517,1533
4842,961,966,967,150,373,523,1484
4843,928,961,961,183,373,556,1484
4844,1000,967,966,150,372,522,1522
4845,922,961,956,189,367,556,1478
4846,984,978,983,183,372,555,1539
4847,1016,978,978,145,372,517,1533
4848,978,983,983,150,372,522,1500
4849,939,972,973,183,373,556,1495
4850,983,984,983,184,372,556,1539
4851,989,989,989,184,372,556,1545
4852,1034,994,1000,144,378,522,1556
4853,961,1006,1000,189,372,561,1522
4854,1055,1016,1022,150,378,528,1583
4855,1000,1039,1033,189,372,561,1561
4856,1072,1033,1039,150,378,528,1600
4857,1044,1044,1047,150,378,528,1591.5
4858,1016,1055,1055,189,378,567,1583
4859,1106,1067,1067,150,378,528,1634
4860,1061,1061,1061,150,378,528,1589
4861,1045,1045,1044,150,377,527,1572
4862,994,1027,1028,183,378,561,1555
4863,1017,1023,1022,189,377,566,1583
4864,1022,1027,1023,194,373,567,1589
4865,1022,1017,1016,189,372,561,1583
4866,1022,983,984,150,373,523,1545
4867,923,961,966,188,378,566,1489
4868,950,945,939,183,372,555,1505
4869,905,911,906,189,367,556,1461
4870,878,878,872,189,361,550,1428
4871,855,855,855,189,361,550,1405
4872,900,856,856,145,361,506,1406
4873,845,844,850,144,367,511,1356
4874,842,845,839,189,361,550,1350
4875,839,844,839,194,356,550,1389
4876,855,850,855,189,361,550,1405
4877,911,867,873,145,367,512,1423
4878,867,872,872,150,367,517,1384
4879,883,883,883,150,367,517,1400
4880,884,884,883,150,366,516,1400
4881,894,889,895,145,372,517,1411
4882,911,916,911,150,367,517,1428
4883,917,917,922,150,372,522,1439
4884,922,922,922,150,372,522,1444
4885,900,934,928,184,366,550,1450
4886,967,933,939,150,372,522,1489
4887,928,928,928,150,372,522,1450
4888,916,950,950,184,372,556,1472
4889,945,944,944,183,372,555,1500
4890,989,956,956,150,372,522,1511
4891,922,955,955,183,372,555,1477
4892,1000,967,967,150,372,522,1522
4893,961,967,967,156,372,528,1489
4894,967,961,961,150,372,522,1489
4895,950,989,989,189,372,561,1511
4896,1011,972,972,150,372,522,1533
4897,972,966,967,144,373,517,1489
4898,967,973,972,150,372,522,1489
4899,927,961,961,184,372,556,1483
4900,956,961,956,189,367,556,1512
4901,956,950,955,183,372,555,1511
4902,1005,972,972,150,372,522,1527
4903,967,967,961,150,366,516,1483
4904,978,978,978,150,366,516,1494
4905,983,983,984,150,367,517,1500
4906,989,989,994,150,372,522,1511
4907,983,983,983,150,372,522,1505
4908,989,983,984,144,373,517,1506
4909,961,1000,1005,183,378,561,1522
4910,1000,1000,995,183,373,556,1556
4911,1033,1000,1000,150,373,523,1556
4912,967,1000,1000,183,373,556,1523
4913,1039,1006,1005,150,372,522,1561
4914,1006,1006,1006,150,372,522,1528
4915,983,983,983,150,372,522,1505
4916,967,1005,1006,188,373,561,1528
4917,1033,995,994,150,372,522,1555
4918,994,994,989,150,367,517,1511
4919,984,984,989,150,372,522,1506
4920,977,977,978,150,373,523,1500
4921,973,973,972,150,372,522,1495
4922,966,966,967,150,373,523,1489
4923,956,989,988,183,372,555,1511
4924,1028,995,995,150,372,522,1550
4925,977,1011,1011,184,372,556,1533
4926,1017,1022,1022,189,372,561,1578
4927,1078,1044,1045,155,373,528,1606
4928,1050,1050,1050,155,373,528,1578
4929,1055,1050,1055,150,378,528,1583
4930,1056,1056,1056,150,378,528,1584
4931,1056,1050,1050,144,378,522,1578
4932,1038,1044,1039,150,373,523,1561
4933,1017,1017,1022,150,378,528,1545
4934,978,1011,1005,183,372,555,1533
4935,994,995,1000,184,377,561,1555
4936,984,989,984,189,372,561,1545
4937,989,944,944,144,372,516,1505
4938,894,933,934,183,373,556,1450
4939,917,923,911,189,361,550,1467
4940,916,911,911,184,361,545,1461
4941,945,911,916,150,366,516,1461
4942,900,894,889,144,361,505,1405
4943,866,906,911,184,366,550,1416
4944,900,900,895,184,361,545,1445
4945,934,900,900,150,361,511,1445
4946,850,889,894,189,366,555,1405
4947,889,883,878,183,361,544,1433
4948,922,889,895,150,367,517,1439
4949,850,878,877,178,366,544,1394
4950,861,872,873,189,367,556,1417
4951,950,855,850,191.5,362,558.5,1406
4952,903,850,855,194,367,561,1403
4953,856,845,839,183,361,544,1400
4954,822,831,827.5,183,367,550,1372
4955,855,823.5,819.75,145,366,511,1366
4956,830,811.75,809.875,188,362,550,1358
4957,812.5,800.375,798.938,183,362,545,1350
4958,814.25,792.188,788.469,177,361,538,1333
4959,816,779.094,777.734,145,355,500,1300
4960,794,778.547,777.867,183,356,539,1308.5
4961,786,775.273,774.934,189,356,545,1312.75
4962,784.5,779.637,778.967,183,356,539,1317.375
4963,786.75,784.318,783.983,184,355,539,1322.688
4964,796.375,794.659,791.992,184,355,539,1330.844
4965,817.688,800.33,801.496,183,350,533,1339
4966,839,811.165,809.248,150,355,505,1344
4967,858.5,825.082,824.124,189,350,539,1361
4968,878,839,839,150,350,500,1378
4969,816,850,855,184,355,539,1355
4970,906,872,873,150,356,506,1412
4971,856,889,888,183,355,538,1394
4972,933,905,906,155,356,511,1444
4973,883,923,922,195,355,550,1433
4974,956,944,945,183,356,539,1495
4975,989,956,961,150,361,511,1500
4976,944,977,983,183,367,550,1494
4977,978,984,978,189,361,550,1528
4978,1005,966,967,150,362,512,1517
4979,945,978,983,183,367,550,1495
4980,1017,984,978,150,361,511,1528
4981,944,977,983,183,367,550,1494
4982,1011,978,978,150,367,517,1528
4983,967,967,961,150,361,511,1478
4984,928,966,967,188,362,550,1478
4985,977,973,977,184,366,550,1527
4986,978,983,978,189,361,550,1528
4987,1028,989,995,150,367,517,1545
4988,994,994,988,150,361,511,1505
4989,984,984,984,150,361,511,1495
4990,944,983,983,189,361,550,1494
4991,1033,994,1000,150,367,517,1550
4992,1000,1000,1000,150,367,517,1517
4993,978,1012,1011,184,366,550,1528
4994,1050,1022,1017,156,361,517,1567
4995,1006,1005,1005,155,361,516,1522
4996,966,995,1000,184,366,550,1516
4997,1006,1011,1017,189,372,561,1567
4998,1028,1022,1017,183,367,550,1578
4999,1044,1011,1011,150,367,517,1561
5000,972,1011,1011,189,367,556,1528
5001,1045,1006,1006,150,367,517,1562
5002,989,989,988,150,366,516,1505
5003,966,1000,1006,184,372,556,1522
5004,1006,1005,1000,183,367,550,1556
5005,1011,1011,1011,183,367,550,1561
5006,1000,1006,1006,189,367,556,1556
5007,1045,1006,1005,150,366,516,1561
5008,1000,1005,1006,155,367,522,1522
5009,972,1006,1005,189,366,555,1527
5010,1016,1011,1011,184,366,550,1566
5011,1050,1016,1023,150,373,523,1573
5012,1023,1023,1022,150,372,522,1545
5013,1016,1016,1011,150,367,517,1533
5014,1006,1006,1011,150,372,522,1528
5015,961,994,995,183,373,556,1517
5016,1000,1000,1000,183,373,556,1556
5017,1033,995,994,145,372,517,1550
5018,961,1000,1000,184,372,556,1517
5019,995,994,989,183,367,550,1545
5020,1028,995,994,150,366,516,1544
5021,933,972,973,189,367,556,1489
5022,1000,955,961,144,373,517,1517
5023,928,967,966,183,372,555,1483
5024,972,972,967,183,367,550,1522
5025,978,978,978,183,367,550,1528
5026,1005,972,972,150,367,517,1522
5027,973,973,967,150,361,511,1484
5028,927,966,972,189,367,556,1483
5029,1034,995,994,150,366,516,1550
5030,966,1000,1006,184,372,556,1522
5031,1011,1011,1011,184,372,556,1567
5032,1056,1022,1022,150,372,522,1578
5033,989,1022,1017,183,367,550,1539
5034,1005,1011,1011,189,367,556,1561
5035,1028,1017,1022,178,372,550,1578
5036,1022,1028,1028,184,372,556,1578
5037,1062,1028,1028,150,372,522,1584
5038,1027,1033,1033,156,372,528,1555
5039,1028,1022,1017,150,367,517,1545
5040,972,1011,1016,189,372,561,1533
5041,1056,1017,1017,150,372,522,1578
5042,994,1028,1028,184,372,556,1550
5043,1067,1033,1033,150,372,522,1589
5044,994,1022,1022,178,372,550,1544
5045,1012,1022,1023,188,373,561,1573
5046,1061,1023,1027,150,377,527,1588
5047,994,1027,1023,183,373,556,1550
5048,1022,1023,1022,184,372,556,1578
5049,1017,1011,1017,178,378,556,1573
5050,1050,1022,1016,150,372,522,1572
5051,994,994,995,150,373,523,1517
5052,956,995,994,189,372,561,1517
5053,1006,1000,1000,183,372,555,1561
5054,1000,1000,1000,183,372,555,1555
5055,1000,1000,1000,183,372,555,1555
5056,1022,983,983,144,372,516,1538
5057,972,978,973,150,367,517,1489
5058,961,961,966,150,372,522,1483
5059,972,967,967,145,372,517,1489
5060,984,989,989,150,372,522,1506
5061,1005,1005,1005,150,372,522,1527
5062,984,1017,1017,183,372,555,1539
5063,1061,1028,1022,150,366,516,1577
5064,1011,1016,1023,155,373,528,1539
5065,1011,1039,1038,183,372,555,1566
5066,1050,1050,1056,183,378,561,1611
5067,1089,1056,1050,150,372,522,1611
5068,1050,1044,1056,144,384,528,1578
5069,1033,1039,1033,150,378,528,1561
5070,989,1028,1028,189,378,567,1556
5071,1056,1011,1011,144,378,522,1578
5072,1000,1006,1000,150,372,522,1522
5073,961,994,994,183,372,555,1516
5074,1027,994,989,150,367,517,1544
5075,978,978,978,150,367,517,1495
5076,961,995,1000,184,372,556,1517
5077,1006,1011,1011,189,372,561,1567
5078,1033,1028,1028,184,372,556,1589
5079,1039,1022,1022,167,372,539,1578
5080,989,1011,1011,189,372,561,1550
5081,1039,1000,1000,150,372,522,1561
5082,989,989,989,150,372,522,1511
5083,966,1005,1006,189,373,562,1528
5084,1034,995,994,150,372,522,1556
5085,966,1000,1000,184,372,556,1522
5086,1045,1011,1011,150,372,522,1567
5087,1000,1000,1006,150,378,528,1528
5088,989,1028,1022,189,372,561,1550
5089,1066,1027,1033,150,378,528,1594
5090,1045,1045,1045,150,378,528,1573
5091,1044,1050,1050,156,378,534,1578
5092,1056,1050,1050,150,378,528,1584
5093,1039,1039,1039,150,378,528,1567
5094,1039,1039,1038,150,377,527,1566
5095,1044,1044,1045,150,378,528,1572
5096,1006,1039,1039,183,378,561,1567
5097,1083,1044,1050,144,384,528,1611
5098,1039,1045,1039,150,378,528,1567
5099,1039,1039,1039,150,378,528,1567
5100,1016,1050,1050,184,378,562,1578
5101,1045,1050,1050,189,378,567,1612
5102,1089,1050,1050,150,378,528,1617
5103,1050,1050,1050,150,378,528,1578
5104,1044,1044,1044,150,378,528,1572
5105,1034,1034,1033,150,377,527,1561
5106,983,1011,1017,178,383,561,1544
5107,1011,1016,1011,183,378,561,1572
5108,1017,1017,1017,183,378,561,1578
5109,1044,1017,1011,156,372,528,1572
5110,1017,1011,1011,150,372,522,1539
5111,1005,1005,1011,150,378,528,1533
5112,995,995,995,150,378,528,1523
5113,972,1011,1011,189,378,567,1539
5114,1056,1017,1016,150,377,527,1583
5115,1016,1016,1017,150,378,528,1544
5116,1022,1022,1022,150,378,528,1550
5117,1012,1012,1006,150,372,522,1534
5118,966,1000,1005,184,377,561,1527
5119,1039,1005,1006,150,378,528,1567
5120,1006,1006,1005,150,377,527,1533
5121,977,1011,1012,184,378,562,1539
5122,1039,1005,1005,150,378,528,1567
5123,1006,1006,1006,150,378,528,1534
5124,1011,1011,1005,150,372,522,1533
5125,1017,1017,1011,150,378,528,1539
5126,1023,1023,1017,150,372,522,1545
5127,1011,1011,1016,150,377,527,1538
5128,977,1011,1012,184,378,562,1539
5129,1012,1011,1011,183,378,561,1573
5130,1050,1017,1022,150,383,533,1583
5131,988,1027,1022,189,378,567,1555
5132,1062,1023,1022,150,377,527,1589
5133,1022,1022,1017,150,372,522,1544
5134,972,1011,1017,189,378,567,1539
5135,1056,1017,1016,150,377,527,1583
5136,994,1027,1028,183,378,561,1555
5137,1028,1034,1033,189,377,566,1594
5138,1022,1022,1023,189,378,567,1589
5139,1039,1000,994,150,372,522,1561
5140,961,994,1000,183,378,561,1522
5141,1000,1006,1006,189,378,567,1567
5142,1061,1022,1022,150,378,528,1589
5143,1000,1033,1033,183,378,561,1561
5144,1061,1023,1028,145,383,528,1589
5145,1028,1033,1028,150,378,528,1556
5146,1000,1033,1039,183,384,567,1567
5147,1083,1050,1050,150,384,534,1617
5148,1050,1050,1050,150,384,534,1584
5149,1056,1056,1055,150,383,533,1589
5150,1050,1050,1050,150,383,533,1583
5151,1044,1039,1045,145,389,534,1578
5152,1056,1061,1055,150,383,533,1589
5153,1067,1067,1072,150,388,538,1605
5154,1083,1083,1084,150,389,539,1622
5155,1094,1089,1089,145,389,534,1628
5156,1095,1077.5,1094,150,383,533,1628
5157,1066,1066,1067,150,384,534,1600
5158,1039,1073,1078,184,389,573,1612
5159,1100,1061,1061,145,389,534,1634
5160,1056,1061,1061,150,389,539,1595
5161,1050,1050,1044,150,383,533,1583
5162,1039,1039,1034,150,378,528,1567
5163,1016,1016,1022,150,384,534,1550
5164,995,995,994,150,383,533,1528
5165,989,989,984,150,378,528,1517
5166,983,978,977,145,377,522,1505
5167,978,983,984,150,378,528,1506
5168,989,989,983,150,372,522,1511
5169,994,994,1000,150,378,528,1522
5170,995,1022,1028,177,384,561,1556
5171,1050,1050,1050,177,384,561,1611
5172,1100,1078,1078,155,384,539,1639
5173,1083,1078,1077,150,383,533,1616
5174,1067,1067,1067,150,383,533,1600
5175,1044,1044,1044,150,383,533,1577
5176,1050,1045,1050,145,388,533,1583
5177,1039,1044,1039,150,383,533,1572
5178,1022,1022,1023,150,384,534,1556
5179,1006,1006,1000,150,378,528,1534
5180,983,983,983,150,378,528,1511
5181,967,961,967,144,384,528,1495
5182,955,956,955,145,383,528,1483
5183,945,944,939,144,378,522,1467
5184,911,950,944,183,372,555,1466
5185,955,956,956,184,372,556,1511
5186,973,966,972,177,378,555,1528
5187,972,978,978,183,378,561,1533
5188,1005,972,972,150,378,528,1533
5189,962,1000,1000,188,378,566,1528
5190,1005,1000,1000,183,378,561,1566
5191,1033,1000,1000,150,378,528,1561
5192,962,995,995,183,378,561,1523
5193,977,978,977,184,377,561,1538
5194,1017,983,984,150,378,528,1545
5195,961,994,994,183,378,561,1522
5196,1028,989,989,144,378,522,1550
5197,994,1000,995,150,373,523,1517
5198,978,978,983,150,378,528,1506
5199,950,983,983,183,378,561,1511
5200,983,984,984,184,378,562,1545
5201,1000,1000,994,184,372,556,1556
5202,1034,1000,1006,150,378,528,1562
5203,1005,1005,1005,150,378,528,1533
5204,989,989,983,150,372,522,1511
5205,984,984,984,150,372,522,1506
5206,955,988,994,183,378,561,1516
5207,1045,1012,1011,150,377,527,1572
5208,1011,1011,1011,150,377,527,1538
5209,977,1011,1012,184,378,562,1539
5210,1034,1000,994,150,372,522,1556
5211,966,1000,1006,184,378,562,1528
5212,1039,1000,1000,145,378,523,1562
5213,1011,1016,1016,150,378,528,1539
5214,995,995,989,150,372,522,1517
5215,933,967,972,184,377,561,1494
5216,961,927,923,150,373,523,1484
5217,889,917,916,178,372,550,1439
5218,895,900,900,183,372,555,1450
5219,939,900,895,144,367,511,1450
5220,900,906,905,150,366,516,1416
5221,927,927,928,150,367,517,1444
5222,950,984,989,184,372,556,1506
5223,1056,1027,1033,155,378,533,1589
5224,1017,1045,1045,183,378,561,1578
5225,1083,1055,1050,155,373,528,1611
5226,1055,1050,1061,150,384,534,1589
5227,1078,1073,1072,145,383,528,1606
5228,1050,1094,1094,189,383,572,1622
5229,1100,1095,1095,184,383,567,1667
5230,1122,1083,1083,145,383,528,1650
5231,1062,1067,1067,150,383,533,1595
5232,1033,1072,1072,189,383,572,1605
5233,1067,1066,1067,188,384,572,1639
5234,1055,1056,1055,189,383,572,1627
5235,1078,1039,1039,150,383,533,1611
5236,983,1022,1017,189,378,567,1550
5237,995,995,1000,189,383,572,1567
5238,1039,994,989,144,378,522,1561
5239,983,989,989,150,378,528,1511
5240,967,967,961,150,372,522,1489
5241,961,955,961,144,378,522,1483
5242,961,967,967,150,378,528,1489
5243,933,972,966,189,372,561,1494
5244,978,972,972,183,372,555,1533
5245,1011,972,978,144,378,522,1533
5246,983,989,984,150,373,523,1506
5247,934,967,966,183,372,555,1489
5248,955,956,961,184,377,561,1516
5249,950,955,950,189,372,561,1511
5250,961,956,956,184,372,556,1517
5251,1006,972,972,150,372,522,1528
5252,978,978,978,150,372,522,1500
5253,977,977,978,150,373,523,1500
5254,995,995,1000,150,378,528,1523
5255,978,1017,1011,189,372,561,1539
5256,1061,1022,1028,150,378,528,1589
5257,994,1028,1027,184,377,561,1555
5258,1056,1016,1017,144,378,522,1578
5259,983,1022,1022,183,378,561,1544
5260,1000,1006,1006,189,378,567,1567
5261,1039,994,994,144,378,522,1561
5262,994,995,1000,145,383,528,1522
5263,989,989,984,145,378,523,1512
5264,984,989,988,150,377,527,1511
5265,939,977,978,188,378,566,1505
5266,1027,989,989,150,378,528,1555
5267,1000,1000,1000,150,378,528,1528
5268,1023,1023,1022,150,377,527,1550
5269,1038,1038,1039,150,378,528,1566
5270,1034,1034,1039,150,383,533,1567
5271,1022,1055,1056,183,384,567,1589
5272,1100,1073,1066,156,377,533,1633
5273,1083,1077,1084,150,384,534,1617
5274,1095,1089,1089,144,384,528,1623
5275,1039,1078,1077,183,383,566,1605
5276,1094,1056,1061,145,388,533,1627
5277,1017,1050,1045,178,383,561,1578
5278,1078,1044,1044,144,383,527,1605
5279,1000,1039,1034,183,378,561,1561
5280,1061,1022,1027,144,383,527,1588
5281,1005,1011,1006,150,378,528,1533
5282,961,1006,1006,195,378,573,1534
5283,1017,1005,1011,183,384,567,1584
5284,1067,1028,1027,144,383,527,1594
5285,1039,1045,1045,150,383,533,1572
5286,1072,1072,1072,150,383,533,1605
5287,1066,1066,1067,150,384,534,1600
5288,1056,1056,1055,150,383,533,1589
5289,1022,1061,1061,189,383,572,1594
5290,1106,1067,1067,150,383,533,1639
5291,1028,1061,1061,183,383,566,1594
5292,1083,1050,1050,150,383,533,1616
5293,1033,1033,1034,150,384,534,1567
5294,1000,1028,1033,178,389,567,1567
5295,1056,1022,1017,144,384,528,1584
5296,1033,1039,1033,150,378,528,1561
5297,995,1028,1033,183,383,566,1561
5298,1050,1011,1011,144,383,527,1577
5299,1005,1011,1006,150,378,528,1533
5300,961,1000,1000,189,378,567,1528
5301,1039,995,1000,145,383,528,1567
5302,995,1000,994,150,377,527,1522
5303,1000,994,1000,144,383,527,1527
5304,983,989,984,150,378,528,1511
5305,978,978,977,150,377,527,1505
5306,944,977,978,183,378,561,1505
5307,1000,967,967,150,378,528,1528
5308,933,967,967,184,378,562,1495
5309,945,944,944,183,378,561,1506
5310,972,934,928,145,372,517,1489
5311,867,911,905,189,366,555,1422
5312,900,894,900,183,372,555,1455
5313,933,895,895,145,372,517,1450
5314,917,922,916,150,366,516,1433
5315,961,966,973,155,373,528,1489
5316,1000,995,994,150,372,522,1522
5317,989,989,989,150,372,522,1511
5318,989,994,1000,155,378,533,1522
5319,977,1011,1011,189,378,567,1544
5320,1017,1011,1011,183,378,561,1578
5321,995,995,995,183,378,561,1556
5322,1027,989,994,145,383,528,1555
5323,939,978,972,184,377,561,1500
5324,984,944,945,144,378,522,1506
5325,944,950,950,150,378,528,1472
5326,956,956,955,150,377,527,1483
5327,983,983,978,150,372,522,1505
5328,972,1005,1011,183,378,561,1533
5329,1050,1017,1017,150,378,528,1578
5330,1022,1028,1028,156,378,534,1556
5331,1017,1039,1039,178,378,556,1573
5332,1083,1055,1061,150,384,534,1617
5333,1061,1061,1055,150,378,528,1589
5334,1028,1056,1061,178,383,561,1589
5335,1100,1067,1067,145,383,528,1628
5336,1028,1066,1072,183,389,572,1600
5337,1067,1067,1056,183,378,561,1628
5338,1089,1050,1055,144,383,527,1616
5339,1027,1028,1028,145,383,528,1555
5340,1000,1039,1039,184,383,567,1567
5341,1023,1027,1022,188,378,566,1589
5342,1027,1023,1022,184,377,561,1588
5343,1045,1011,1012,150,378,528,1573
5344,1000,1000,1000,150,378,528,1528
5345,983,1011,1016,178,383,561,1544
5346,1050,1022,1017,150,378,528,1578
5347,1022,1022,1022,150,378,528,1550
5348,1034,1034,1033,150,377,527,1561
5349,1000,1033,1039,183,383,566,1566
5350,1027,1028,1028,184,383,567,1594
5351,1073,1039,1039,150,383,533,1606
5352,1055,1050,1056,145,389,534,1589
5353,1045,1050,1038,150,377,527,1572
5354,1033,1027,1034,144,384,528,1561
5355,994,1034,1033,184,383,567,1561
5356,1073,1039,1033,150,377,527,1600
5357,1044,1044,1056,150,389,539,1583
5358,1061,1056,1056,145,389,534,1595
5359,1072,1077,1072,150,384,534,1606
5360,1067,1067,1061,150,378,528,1595
5361,1050,1045,1055,145,388,533,1583
5362,1061,1066,1062,150,384,534,1595
5363,1028,1067,1066,189,383,572,1600
5364,1072,1067,1067,184,383,567,1639
5365,1089,1055,1055,150,383,533,1622
5366,1039,1033,1034,144,384,528,1567
5367,994,1034,1039,184,389,573,1567
5368,1073,1039,1033,150,383,533,1606
5369,1050,1050,1050,150,383,533,1583
5370,1050,1050,1050,150,383,533,1583
5371,1044,1044,1039,150,378,528,1572
5372,1033,1033,1039,150,384,534,1567
5373,1012,1050,1050,188,384,572,1584
5374,1072,1067,1072,183,389,572,1644
5375,1122,1095,1089,156,383,539,1661
5376,1067,1094.5,1092,189,388,577,1644
5377,1080.5,1094,1095,144,389,533,1638.5
5378,1094,1100,1100,150,389,539,1633
5379,1106,1102.5,1100,150,383,533,1639
5380,1072,1106.75,1104,183,389,572,1644
5381,1077.75,1103.375,1101,150,386,536,1639
5382,1083.5,1079.688,1098,166.5,384,550.5,1634
5383,1027.5,1056,1055,195,383,578,1605.5
5384,1084,1033,1033,144,383,527,1611
5385,1044,1045,1045,145,383,528,1572
5386,1061,1038,1044,122,389,511,1572
5387,1034,1050,1050,138,389,527,1561
5388,1027,1028,1023,139,384,523,1550
5389,1023,1017,1016,133,383,516,1539
5390,1000,1011,1011,144,383,527,1527
5391,1033,1022,1023,133,384,517,1550
5392,978,1045,1050,200,389,589,1567
5393,1066,1066,1066,200,389,589,1655
5394,1052.5,1067,1061,139,383,522,1650
5395,1039,1039,1045,139,389,528,1567
5396,1050,1050,1050,139,389,528,1578
5397,1072,1072,1072,139,389,528,1600
5398,1078,1078,1072,139,383,522,1600
5399,1061,1055,1056,133,384,517,1578
5400,1039,1039,1044,133,389,522,1561
5401,1050,1061,1056,144,384,528,1578
5402,1067,1062,1061,139,383,522,1589
5403,983,1066,1067,222,384,606,1589
5404,1028,1061,1061,139,384,523,1667
