b,PPn,RRn,TTn,PR,RT,PT,TPn
4117,1038,1003.453,1004,150,395,545,1564
4118,1016.5,1001.727,1002,145,394,539,1551.5
4119,1005.25,997.863,995.5,150,394,544,1542.25
4120,994.625,990.932,986.75,150,389,539,1529.625
4121,997.312,992.466,990.375,150,386,533,1528.312
4122,993.156,990.733,992.688,144,387.5,527,1525.156
4123,993.578,995.366,998.844,144,389,533,1531.578
4124,1507.789,1506.183,1507.922,150,394,544,2046.289
4125,1256.895,1258.592,1259.461,145,394,539,1798.145
4126,1136.447,1137.296,1138.23,150,394,544,1679.572
4127,1062.724,1077.148,1077.615,150,395,545,1620.786
4128,1067.862,1061.074,1060.808,150,395,573,1618.893
4129,1073,1045,1044,150,394,544,1617
4130,1038,1072,1072,166.5,394,558,1616
4131,1106,1105,1100,158.25,389,572,1678
4132,1156,1123,1134,150,400,550,1706
4133,1133,1133,1133,150,400,550,1683
4134,1155,1150,1150,145,400,545,1700
4135,1167,1172,1172,150,400,550,1717
4136,1156,1156,1156,150,400,550,1706
4137,1144,1166,1172,150,406,550,1722
4138,1200,1178,1172,150,400,550,1750
4139,1167,1167,1167,150,400,550,1717
4140,1166,1166,1166,150,400,550,1716
4141,1156,1156,1156,150,400,550,1706
4142,1156,1156,1156,150,400,550,1706
4143,1177,1177,1172,150,395,545,1722
4144,1167,1167,1178,150,406,556,1723
4145,1189,1189,1183,150,400,550,1739
4146,1189,1189,1189,150,400,550,1739
4147,1183,1183,1178,150,395,545,1728
4148,1150,1178,1177,150,394,572,1722
4149,1206,1178,1184,150,400,550,1756
4150,1183,1183,1183,150,400,550,1733
4151,1139,1172,1167,150,395,547.5,1717
4152,1205,1172,1172,150,395,545,1750
4153,1128,1162,1161,147,394,544.5,1706
4154,1206,1166,1172,144,400,544,1750
4155,1155,1189,1184,147,395,573,1728
4156,1223,1195,1200,150,400,550,1773
4157,1188,1194,1194,156,400,556,1744
4158,1212,1206,1206,150,400,550,1762
4159,1183,1177,1177,144,400,544,1727
4160,1183,1189,1184,150,395,545,1728
4161,1178,1178,1177,150,394,544,1722
4162,1167,1194,1195,150,395,572,1739
4163,1233,1206,1217,150,406,556,1789
4164,1206,1239,1233,150,400,553,1789
4165,1294,1261,1261,150,400,550,1844
4166,1244,1244,1244,150,400,550,1794
4167,1239,1239,1239,150,400,550,1789
4168,1234,1228,1234,144,406,550,1784
4169,1222,1222,1216,144,400,544,1766
4170,1228,1234,1228,150,394,544,1772
4171,1222,1216,1222,144,400,544,1766
4172,1200,1206,1200,150,394,544,1744
4173,1211,1211,1211,150,394,544,1755
4174,1183,1217,1223,150,400,547,1767
4175,1256,1222,1222,150,400,550,1806
4176,1205,1205,1200,150,395,545,1750
4177,1156,1184,1189,150,400,547.5,1734
4178,1222,1194,1194,150,400,550,1772
4179,1172,1172,1167,150,395,545,1717
4180,1184,1184,1194,150,405,555,1739
4181,1172,1172,1167,150,400,550,1722
4182,1172,1172,1172,150,400,550,1722
4183,1178,1178,1178,150,400,550,1728
4184,1156,1183,1183,150,400,552.5,1733
4185,1211,1184,1189,150,405,555,1766
4186,1177,1177,1167,150,395,545,1722
4187,1134,1162,1167,164,400,564.5,1712
4188,1166,1166,1172,154,406,557.25,1750
4189,1195,1161,1161,144,406,550,1745
4190,1167,1173,1167,150,400,550,1717
4191,1150,1150,1150,150,400,550,1700
4192,1144,1144,1150,150,406,556,1700
4193,1139,1139,1127,150,394,544,1683
4194,1139,1139,1145,150,400,550,1689
4195,1144,1139,1139,145,400,545,1689
4196,1139,1144,1139,150,395,545,1684
4197,1133,1133,1138,150,400,550,1683
4198,1145,1150,1150,155,400,555,1700
4199,1139,1134,1134,150,400,550,1689
4200,1150,1144,1139,144,395,539,1689
4201,1100,1139,1139,147,395,547.5,1678
4202,1172,1139,1150,150,406,556,1728
4203,1156,1156,1150,150,400,550,1706
4204,1144,1144,1138,150,394,544,1688
4205,1156,1156,1162,150,400,550,1706
4206,1166,1166,1166,150,400,550,1716
4207,1189,1189,1195,150,406,556,1745
4208,1211,1211,1205,150,400,550,1761
4209,1222,1250,1250,150,400,550,1800
4210,1278,1250,1250,150,400,550,1828
4211,1245,1245,1250,150,405,555,1800
4212,1227,1261,1261,150,405,552.5,1816
4213,1289,1255,1250,150,400,550,1839
4214,1239,1239,1245,150,406,556,1795
4215,1261,1256,1261,145,408.5,556,1817
4216,1234,1233,1233,144,409.75,555,1789
4217,1227,1228,1228,145,407.375,556,1783
4218,1223,1228,1222,150,405,555,1778
4219,1244,1244,1245,150,406,556,1800
4220,1245,1245,1233,150,394,544,1789
4221,1250,1250,1256,150,400,550,1800
4222,1250,1250,1255,150,405,555,1805
4223,1244,1244,1245,150,406,556,1800
4224,1233,1233,1233,150,406,556,1789
4225,1250,1250,1244,150,400,550,1800
4226,1239,1234,1239,145,405,550,1789
4227,1211,1216,1217,150,406,556,1767
4228,1234,1234,1233,150,405,555,1789
4229,1239,1233,1234,144,406,550,1789
4230,1227,1233,1227,150,400,550,1777
4231,1200,1200,1206,150,406,556,1756
4232,1234,1234,1228,150,400,550,1784
4233,1227,1227,1233,150,406,556,1783
4234,1228,1228,1222,150,400,550,1778
4235,1206,1234,1239,150,405,547,1789
4236,1261,1233,1222,150,394,544,1805
4237,1228,1228,1239,150,405,555,1783
4238,1239,1239,1234,150,400,550,1789
4239,1211,1233,1238,150,405,553,1788
4240,1255,1233,1234,150,406,556,1811
4241,1222,1217,1216,145,405,550,1772
4242,1234,1239,1245,150,408,561,1795
4243,1244,1239,1239,145,407,556,1800
4244,1222,1227,1222,150,406,556,1778
4245,1239,1239,1239,150,406,556,1795
4246,1234,1234,1233,150,405,555,1789
4247,1244,1239,1239,145,405,550,1794
4248,1233,1238,1233,150,400,550,1783
4249,1239,1239,1245,150,406,556,1795
4250,1234,1234,1233,150,405,555,1789
4251,1216,1216,1222,150,405,561,1777
4252,1234,1234,1228,150,405,555,1789
4253,1177,1211,1211,150,405,555,1766
4254,1273,1239,1239,150,405,555,1828
4255,1216,1216,1217,150,406,556,1772
4256,1211,1211,1205,150,400,550,1761
4257,1189,1189,1195,150,406,556,1745
4258,1145,1173,1167,166.5,400,569.5,1723
4259,1111,1116,1116,158.25,400,559.75,1694
4260,1128,1095,1095,150,400,550,1678
4261,1164,1089,1083,166.5,394,564,1633
4262,1200,1055,1056,185.45,395,584.2,1778
4263,1034.6,1056,1061,184.225,400,581.1,1639
4264,1076.4,1055,1050,184.113,395,582.55,1654.4
4265,1033,1046.5,1041.5,180.556,400,577.275,1617
4266,1045,1040.25,1031.75,165.278,395,572,1617
4267,1061,1011.625,1010.375,150,392,533,1594
4268,1013.5,1005.812,999.688,155,389,544,1563.5
4269,1012.25,1008.406,1008.344,172,386.5,567,1573.75
4270,1009.125,1007.203,1009.672,180.5,387.75,573,1578.875
4271,1024.062,1000.602,1004.836,162.25,389,556,1578.438
4272,1039,1000.301,999.418,144,395,539,1555.719
4273,1019.5,1000.15,999.709,163.5,389,572,1563.859
4274,1001.25,994.575,997.354,176.25,389,572,1565.43
4275,1009.125,986.288,987.177,163.125,395,558,1563.215
4276,979.562,984.644,985.589,150,394,544,1545.607
4277,984.281,986.822,987.294,166.5,395,561,1556.304
4278,986.641,987.911,985.147,174.75,395,566.5,1558.652
4279,1004.32,985.455,987.074,159.375,389,572,1559.826
4280,999.16,990.228,990.537,144,395,539,1546.413
4281,986.08,997.614,998.268,145,394,539,1545.706
4282,993.04,998.807,999.134,161,395,572,1558.853
4283,1007.52,1007.903,1005.067,166.5,395,572,1570.927
4284,1009.26,1014.952,1013.534,174.75,389,561,1576.963
4285,1043.63,1029.976,1029.267,162.375,389,572,1596.982
4286,1078,1045,1045,150,389,539,1617
4287,1033,1061,1061,167,389,567,1600
4288,1072,1078,1066,158.5,386,561,1633
4289,1117,1083,1089,150,385,533,1650
4290,1094,1094,1095,150,381.5,534,1628
4291,1067,1100,1094,153,382.25,561,1628
4292,1122,1095,1100,156,382.625,539,1661
4293,1106,1100,1100,150,380.312,533,1639
4294,1083,1111,1106,169,382.156,556,1639
4295,1095,1105,1111,159.5,385.578,572,1667
4296,1155,1117,1122,150,389,539,1694
4297,1117,1117,1117,150,389,539,1656
4298,1100,1128,1122,150,389,561,1661
4299,1150,1122,1128,150,389,539,1689
4300,1100,1128,1122,150,389,561,1661
4301,1166,1138,1144,150,389,539,1705
4302,1128,1123,1123,145,389,534,1662
4303,1139,1166,1166,144.5,389,561,1700
4304,1167,1139,1145,144,395,539,1706
4305,1150,1156,1150,150,389,539,1689
4306,1139,1166,1166,150,389,566,1705
4307,1183,1156,1156,150,389,539,1722
4308,1156,1150,1155,144,394,538,1694
4309,1100,1139,1128,147,391.5,566,1666
4310,1161,1128,1134,150,389,539,1700
4311,1094,1094,1094,150,389,539,1633
4312,1100,1133,1128,150,392,567,1667
4313,1150,1117,1128,150,395,545,1695
4314,1128,1128,1116,150,392,533,1661
4315,1117,1144,1150,150,389,566,1683
4316,1166,1139,1139,150,389,539,1705
4317,1134,1134,1133,150,388,538,1672
4318,1094,1127,1128,150,389,572,1666
4319,1167,1134,1128,150,386,533,1700
4320,1133,1133,1133,150,384.5,533,1666
4321,1100,1128,1128,150,384.25,561,1661
4322,1172,1144,1145,150,383.625,534,1706
4323,1134,1134,1133,150,383.312,533,1667
4324,1122,1122,1122,150,383.656,533,1655
4325,1116,1116,1117,150,383.328,534,1650
4326,1123,1123,1122,150,383.164,533,1656
4327,1111,1111,1111,150,383.582,533,1644
4328,1122,1116,1117,144,380.291,528,1650
4329,1117,1123,1116,150,382.146,527,1644
4330,1116,1116,1123,150,382.573,534,1650
4331,1134,1134,1133,150,385.786,533,1667
4332,1133,1133,1139,150,389,539,1672
4333,1094,1128,1122,164,386,567,1661
4334,1117,1111,1111,173.5,384.5,561,1678
4335,1095,1100,1100,161.75,386.75,566,1661
4336,1116,1083,1089,150,389,539,1655
4337,1136,1095,1089,163.5,389,552.5,1628
4338,1156,1077,1083,173.25,389,566,1722
4339,1050,1056,1056,178.625,389,572,1622
4340,1066,1067,1061,181.312,389,567,1633
4341,1050,1050,1056,182.656,389,573,1623
4342,1039,1047,1050,182.828,386,567,1606
4343,1045,1044,1044,166.414,384.5,566,1611
4344,1072,1052.5,1052.5,150,383.75,533,1605
4345,1028,1061,1061,166.5,383.375,566,1594
4346,1111,1111,1111,160.75,380.688,566,1677
4347,1139,1111,1106,155,379.344,533,1672
4348,1122,1117,1117,150,381.172,528,1650
4349,1122,1150,1155,150,379.586,561,1683
4350,1172,1144,1139,150,381.793,528,1700
4351,1139,1139,1145,150,379.896,534,1673
4352,1150,1147.5,1153,150,381.448,528,1681
4353,1161,1156,1161,145,382.724,528,1689
4354,1156,1155,1156,144,380.362,528,1684
4355,1161,1167,1161,150,379.181,528,1689
4356,1156,1161,1161,155,378.591,533,1689
4357,1161,1156,1156,150,380.795,528,1689
4358,1150,1150,1155,150,379.398,533,1683
4359,1166,1166,1161,150,381.199,528,1694
4360,1162,1156,1161,144,382.599,527,1689
4361,1144,1144,1145,144,382.8,528,1672
4362,1139,1173,1172,160.5,380.4,561,1700
4363,1167,1166,1161,155.25,381.7,555,1722
4364,1194,1167,1172,150,382.35,533,1727
4365,1161,1161,1161,150,383.175,533,1694
4366,1172,1172,1173,150,383.087,534,1706
4367,1128,1128,1127,150,383.044,533,1661
4368,1128,1156,1156,150,383.522,561,1689
4369,1183,1155,1156,150,383.261,534,1717
4370,1156,1156,1155,150,383.13,533,1689
4371,1150,1150,1150,150,383.065,533,1683
4372,1150,1150,1150,150,383.033,533,1683
4373,1133,1133,1133,150,383.516,533,1666
4374,1183,1183,1184,150,383.758,534,1717
4375,1189,1189,1189,150,383.379,534,1723
4376,1223,1223,1222,150,386.19,533,1756
4377,1233,1233,1239,150,389,539,1772
4378,1217,1217,1216,150,388,538,1755
4379,1227,1227,1228,150,389,539,1766
4380,1223,1223,1217,150,386,533,1756
4381,1205,1205,1205,150,387.5,533,1738
4382,1217,1217,1223,150,389,539,1756
4383,1194,1194,1189,150,386,534,1728
4384,1234,1234,1233,150,390.5,533,1767
4385,1200,1227,1239,166.5,395,572,1772
4386,1205,1211,1200,175.25,392,567,1772
4387,1233,1234,1239,162.625,389,573,1806
4388,1262,1228,1222,150,389,533,1795
4389,1211,1211,1217,150,389,539,1750
4390,1222,1222,1222,150,389,539,1761
4391,1211,1205,1205,144,389,533,1744
4392,1228,1228,1228,144,389,533,1761
4393,1211,1217,1217,150,389,539,1750
4394,1189,1189,1189,150,389,539,1728
4395,1205,1205,1205,150,389,539,1744
4396,1189,1184,1184,145,389,534,1723
4397,1161,1166,1161,150,388.5,534,1695
4398,1123,1123,1127,150,388,538,1661
4399,1061,1094,1095,150,389,572,1633
4400,1111,1078,1078,150,389,539,1650
4401,1039,1078,1061,233.5,383.5,561,1600
4402,1067,1094,1100,272.25,400.25,644.5,1661
4403,1095,1089,1128,227.625,400.125,613.75,1823
4404,1228,1100,1083,255.312,400,640.375,1811
4405,1197.5,1094,1078,219.156,397,608.688,1661
4406,1167,1067,1077,201.078,394,590.344,1744
4407,1061,1061,1056,192.039,389,572,1633
4408,1061,1061,1056,190.52,389,567,1628
4409,1039,1045,1050,189.76,389,572.5,1617
4410,1033,1036.5,1041.5,186.88,389,575.25,1611
4411,1033,1029.25,1029.25,187.94,394,576.625,1611
4412,1027.5,1023.125,1020.125,185.97,389,571.812,1595
4413,997.25,1025.062,1024.062,214.985,386.5,567,1589
4414,1034.625,1021.031,1020.031,201.992,384.75,569.5,1595
4415,1072,1019.016,1018.516,192.996,383.875,572,1644
4416,1047.5,1020.508,1017.758,187.998,380.938,567,1589
4417,1034.75,1021.254,1022.879,185.499,382.469,561,1589
4418,1042.375,1033.127,1036.439,181.75,385.734,567,1589
4419,1050,1045,1050,168.375,389,567,1617
4420,1089,1066,1061,155,386,539,1628
4421,1072,1095,1094,169,382,561,1633
4422,1111,1116,1111,159.5,380,561,1672
4423,1150,1117,1117,150,381.5,528,1678
4424,1106,1139,1144,150,382.25,566,1672
4425,1172,1139,1139,150,385.625,533,1705
4426,1139,1133,1139,144,389,533,1672
4427,1150,1156,1150,150,383,533,1683
4428,1111,1139,1133,166.5,386,555,1666
4429,1128,1133,1145,158.25,389,572,1700
4430,1161,1128,1122,150,383,533,1694
4431,1139,1139,1133,150,383,527,1666
4432,1139,1139,1145,150,383.5,533,1672
4433,1138,1138,1139,150,383.25,534,1672
4434,1145,1145,1144,150,383.625,533,1678
4435,1139,1144,1145,155,383.312,539,1678
4436,1105,1134,1133,152.5,383.156,567,1672
4437,1184,1150,1150,150,386.078,533,1717
4438,1133,1133,1139,150,389,539,1672
4439,1144,1144,1144,150,389,539,1683
4440,1145,1145,1145,150,389,539,1684
4441,1122,1150,1144,150,389,561,1683
4442,1172,1144,1150,150,389,539,1711
4443,1150,1150,1145,150,386,534,1684
4444,1117,1145,1144,150,385,561,1678
4445,1183,1155,1156,150,384,534,1717
4446,1145,1145,1144,150,384,533,1678
4447,1128,1155,1156,164,384,561,1689
4448,1138,1139,1139,157,383.5,562,1700
4449,1173,1145,1144,150,383.25,533,1706
4450,1100,1133,1133,164,383.125,566,1666
4451,1133,1128,1128,174,386.062,561,1694
4452,1133,1139,1145,179,389,573,1706
4453,1150,1150,1150,181,389,573,1723
4454,1145,1144,1138,182,389,566,1711
4455,1161,1161,1167,180,389,572,1733
4456,1144,1139,1145,165,395,573,1717
4457,1178,1150,1138,150,389,533,1711
4458,1106,1139,1139,161,389,566,1672
4459,1155,1144,1150,169.5,389,561,1716
4460,1156,1162,1156,159.75,386.5,561,1717
4461,1194,1166,1167,150,387.25,534,1728
4462,1184,1184,1188,150,388,538,1722
4463,1183,1183,1184,150,389,539,1722
4464,1172,1200,1194,163.5,386.5,561,1733
4465,1195,1194,1195,154.25,387.75,561,1756
4466,1216,1184,1189,145,389,534,1750
4467,1156,1194,1188,147.5,389,566,1722
4468,1216,1183,1189,150,389,539,1755
4469,1162,1162,1161,150,388,538,1700
4470,1127,1161,1162,163.5,389,573,1700
4471,1184,1177,1172,173.25,389,561,1745
4472,1150,1156,1161,161.625,389,572,1722
4473,1161,1128,1128,150,389,539,1700
4474,1155,1155,1150,150,389,534,1689
4475,1111,1139,1144,150,389,567,1678
4476,1178,1150,1156,150,395,545,1723
4477,1145,1150,1144,155,389,544,1689
4478,1116,1145,1139,152.5,391.5,567,1683
4479,1184,1150,1161,150,394,544,1728
4480,1155,1150,1150,145,394,539,1694
4481,1122,1161,1156,147.5,389,573,1695
4482,1217,1183,1183,150,389,539,1756
4483,1183,1183,1183,150,389,539,1722
4484,1167,1195,1189,150,389,561,1728
4485,1233,1205,1211,150,389,539,1772
4486,1200,1200,1200,150,389,539,1739
4487,1212,1212,1217,150,394,544,1756
4488,1211,1211,1211,150,394,544,1755
4489,1200,1227,1222,150,389,566,1766
4490,1244,1217,1223,150,395,545,1789
4491,1211,1211,1205,150,389,539,1750
4492,1200,1206,1200,156,389,539,1739
4493,1178,1200,1206,169.5,389,567,1745
4494,1206,1211,1211,159.75,389,572,1778
4495,1250,1217,1216,150,388,538,1788
4496,1200,1200,1195,150,391.5,533,1733
4497,1155,1155,1167,150,395,545,1700
4498,1078,1111,1111,166.5,395,558.5,1656
4499,1128,1128,1122,175.25,389,572,1700
4500,1105,1106,1105,162.625,388,572,1677
4501,1122,1088,1095,150,395,545,1667
4502,1062,1095,1094,169.5,394,561.5,1639
4503,1144,1150,1145,159.75,389,552.75,1722
4504,1189,1150,1155,150,394,544,1733
4505,1258.5,1167,1167,150,394,544,1711
4506,1212.25,1172,1172,150,394,544,1713.5
4507,1166,1166,1172,150,400,550,1716
4508,1145,1178,1173,166.5,395,561,1723
4509,1167,1167,1161,171.75,389,572,1739
4510,1161,1155,1161,160.875,395,572,1733
4511,1177,1150,1144,150,389,539,1716
4512,1123,1150,1145,163.5,389,561,1684
4513,1139,1139,1144,156.75,389,566,1705
4514,1161,1134,1134,150,389,539,1700
4515,1127,1127,1127,150,389,539,1666
4516,1106,1139,1134,150,389,567,1673
4517,1161,1128,1133,150,389,539,1700
4518,1128,1128,1128,150,389,539,1667
4519,1128,1128,1128,150,389,539,1667
4520,1111,1139,1133,164,389,561,1672
4521,1133,1133,1139,157,389,567,1700
4522,1161,1133,1133,150,389,539,1700
4523,1128,1128,1122,150,389,533,1661
4524,1133,1133,1139,150,389,539,1672
4525,1145,1145,1145,150,389,539,1684
4526,1139,1139,1139,150,389,539,1678
4527,1139,1139,1138,150,388,538,1677
4528,1116,1150,1145,167,388.5,567,1683
4529,1161,1161,1167,172.5,389,573,1734
4530,1178,1172,1177,161.25,394,572,1750
4531,1206,1178,1167,150,391.5,533,1739
4532,1166,1166,1172,150,389,539,1705
4533,1145,1167,1167,150,389,561,1706
4534,1189,1167,1167,150,389,539,1728
4535,1172,1172,1172,150,389,539,1711
4536,1189,1189,1183,150,389,533,1722
4537,1211,1211,1217,150,389,539,1750
4538,1255,1255,1255,150,389,539,1794
4539,1250,1250,1250,150,389,539,1789
4540,1234,1262,1261,150,388,566,1800
4541,1283,1255,1262,150,395,545,1828
4542,1233,1233,1227,150,389,539,1772
4543,1239,1239,1239,150,389,539,1778
4544,1189,1223,1228,166.5,394,558.5,1767
4545,1139,1138,1139,174.75,395,567.75,1717
4546,1156,1156,1155,178.875,394,575.375,1733
4547,1150,1150,1156,181.438,400,576.688,1733
4548,1127,1128,1122,215.719,394,610.344,1705
4549,1062,1128,1128,199.359,394,594.172,1706
4550,1155,1088,1089,191.18,395,585.586,1733
4551,1095,1095,1094,193.09,394,584.793,1672
4552,1077,1089,1084,188.045,389,581.396,1661
4553,1128,1116,1122,185.522,395,576.698,1706
4554,1128,1128,1122,181.761,389,572,1700
4555,1133,1128,1133,182.881,394,572,1705
4556,1161,1167,1162,166.44,389,573,1734
4557,1206,1172,1177,150,394,544,1750
4558,1133,1161,1156,164,389,567,1700
4559,1172,1172,1172,157,389,567,1739
4560,1206,1178,1183,150,394,544,1750
4561,1178,1172,1173,144,395,539,1717
4562,1166,1172,1166,150,389,539,1705
4563,1150,1178,1178,150,389,567,1717
4564,1206,1178,1178,150,389,539,1745
4565,1161,1161,1161,150,389,539,1700
4566,1139,1167,1167,163.5,389,567,1706
4567,1167,1166,1172,173.25,395,572,1739
4568,1161,1167,1161,161.625,389,572,1733
4569,1205,1172,1172,150,389,539,1744
4570,1161,1161,1161,150,389,539,1700
4571,1139,1139,1139,150,389,539,1678
4572,1150,1150,1150,150,389,539,1689
4573,1123,1156,1156,150,389,572,1695
4574,1205,1172,1172,150,389,539,1744
4575,1167,1167,1172,150,394,544,1711
4576,1178,1178,1172,150,388,538,1716
4577,1155,1183,1178,150.25,388.3,561,1716
4578,1211,1183.5,1189.1,150.5,388.6,539.1,1750.1
4579,1184,1183.5,1182.9,150,388,538,1722
4580,1161,1194,1195,153,389,572,1733
4581,1205,1178,1178,156,389,545,1750
4582,1184,1178,1177,150,388,538,1722
4583,1133,1166,1167,150,389,572,1705
4584,1205,1172,1178,150,395,545,1750
4585,1156,1184,1178,150,389,567,1723
4586,1189,1161,1161,150,389,539,1728
4587,1167,1167,1166,150,388,538,1705
4588,1127,1155,1156,150,389,567,1694
4589,1184,1156,1161,150,394,544,1728
4590,1161,1161,1156,150,389,539,1700
4591,1161,1161,1161,150,389,539,1700
4592,1155,1155,1155,150,389,539,1694
4593,1173,1173,1173,150,389,539,1712
4594,1172,1172,1177,150,394,544,1716
4595,1194,1194,1189,150,389,539,1733
4596,1223,1223,1228,150,394,544,1767
4597,1216,1216,1211,150,389,539,1755
4598,1178,1211,1217,150,395,539,1756
4599,1244,1211,1205,150,389,539,1783
4600,1217,1217,1223,150,395,545,1762
4601,1211,1217,1211,156,389,545,1756
4602,1200,1194,1194,150,389,539,1739
4603,1195,1195,1200,150,394,544,1739
4604,1194,1194,1195,150,395,545,1739
4605,1183,1217,1216,150,394,545,1761
4606,1239,1205,1206,150,395,545,1784
4607,1184,1217,1222,150,400,542,1767
4608,1244,1211,1200,150,389,539,1783
4609,1200,1228,1233,150,394,572,1772
4610,1228,1200,1206,150,400,550,1778
4611,1167,1167,1167,150,400,550,1717
4612,1150,1177,1177,153,400,550,1727
4613,1194,1173,1167,156,394,550,1744
4614,1189,1183,1183,150,394,544,1733
4615,1172,1200,1200,150,394,572,1744
4616,1261,1233,1234,150,395,545,1806
4617,1217,1217,1216,150,394,544,1761
4618,1194,1222,1217,150,389,567,1761
4619,1256,1228,1233,150,394,544,1800
4620,1217,1217,1217,150,394,544,1761
4621,1238,1238,1239,150,395,545,1783
4622,1228,1228,1228,150,395,545,1773
4623,1195,1222,1222,150,395,572,1767
4624,1255,1228,1228,150,395,545,1800
4625,1217,1217,1211,150,389,539,1756
4626,1183,1211,1216,150,394,572,1755
4627,1234,1206,1206,150,394,544,1778
4628,1211,1216,1211,155,389,544,1755
4629,1216,1211,1217,150,395,545,1761
4630,1206,1206,1205,150,394,544,1750
4631,1183,1217,1217,150,394,544.5,1761
4632,1250,1216,1217,150,395,545,1795
4633,1200,1200,1200,150,395,545,1745
4634,1184,1217,1216,166.5,394,561,1761
4635,1200,1200,1200,177.75,394,569,1777
4636,1211,1217,1211,166.875,388,556.5,1788
4637,1233,1200,1200,156,388,544,1777
4638,1217,1211,1223,150,400,550,1767
4639,1200,1194,1194,144,400,544,1744
4640,1183,1189,1183,150,394,544,1727
4641,1156,1194,1189,150,389,547,1733
4642,1227,1189,1200,150,400,550,1777
4643,1189,1189,1184,150,395,545,1734
4644,1217,1217,1222,150,400,550,1767
4645,1222,1222,1211,150,389,539,1761
4646,1217,1217,1222,150,394,544,1761
4647,1178,1205,1206,150,395,572,1750
4648,1238,1211,1211,150,395,545,1783
4649,1200,1200,1200,150,395,545,1745
4650,1167,1195,1194,163.5,394,572,1739
4651,1206,1205,1206,159.75,395,572,1778
4652,1233,1212,1205,156,388,544,1777
4653,1189,1211,1217,153,394,572,1761
4654,1233,1205,1200,150,389,539,1772
4655,1161,1195,1200,164,394,555.5,1739
4656,1217,1211,1211,157,394,572,1789
4657,1239,1211,1217,150,400,550,1789
4658,1194,1194,1194,150,400,550,1744
4659,1173,1195,1195,150,400,572,1745
4660,1222,1200,1194,150,394,544,1766
4661,1155,1155,1156,150,395,545,1700
4662,1084,1117,1122,166.5,400,564,1667
4663,1083,1083,1083,177.75,400,576.5,1666
4664,1061,1067,1067,225.375,400,618.75,1650
4665,1097.5,1056,1044,207.188,388,600.875,1633
4666,1134,1050,1056,197.594,394,588.938,1717
4667,1039,1044.5,1042,193.297,389,577.969,1616
4668,1038,1027.75,971,193.648,328,567,1605
4669,1002.5,1044.875,1052,241.324,333,597,1599.5
4670,1032.35,1062,1133,225.562,369,605.9,1594
4671,1062.2,1033.5,1050,204.281,405,602.95,1677
4672,1031.8,1033.75,1030.5,180.141,399.5,576.475,1631.8
4673,1061,1019.375,1015.25,156,394,550,1611
4674,1038.5,1021.188,1030.125,170,389,566,1611
4675,1030.25,1021.594,1045,177,391.5,572,1611
4676,1026.625,1018.797,1031,177,394,572,1600
4677,1040.812,1020.898,1029.5,161,395,572,1595
4678,1055,1018.449,1011.75,145,400,545,1600
4679,1041.5,1023.225,1030.875,164,400,561,1605.5
4680,1028,1022.612,1050,173.5,400,569.5,1611
4681,1039,1019.806,1030.5,161.75,395,554.25,1600
4682,1050,1023.903,1026.25,150,389,539,1589
4683,1047.5,1031.452,1041.125,156,394.5,539,1592
4684,1045,1046.226,1056,150,400,550,1595
4685,1061,1061,1055,150,394,544,1605
4686,1072,1072,1078,150,400,550,1622
4687,1083,1078,1072,145,394,539,1622
4688,1106,1111,1111,150,394,544,1650
4689,1122,1117,1123,145,400,545,1667
4690,1117,1122,1122,150,400,550,1667
4691,1116,1116,1111,150,395,545,1661
4692,1128,1128,1133,150,400,550,1678
4693,1134,1134,1122,150,388,538,1672
4694,1127,1122,1128,145,394,539,1666
4695,1134,1139,1139,150,394,544,1678
4696,1139,1139,1139,150,394,544,1683
4697,1138,1138,1133,150,389,539,1677
4698,1150,1145,1139,145,394.5,528,1678
4699,1150,1150,1167,145,400,545,1695
4700,1150,1155,1139,150,400,534,1684
4701,1162,1156,1172,144,400,544,1706
4702,1150,1156,1150,150,394,544,1694
4703,1166,1166,1161,150,389,539,1705
4704,1161,1161,1161,150,389,539,1700
4705,1167,1167,1167,150,389,539,1706
4706,1172,1172,1178,150,395,545,1717
4707,1184,1178,1183,144,400,544,1728
4708,1177,1178,1172,145,394,539,1716
4709,1167,1172,1172,150,394,544,1711
4710,1167,1194,1206,147.5,406,541.5,1750
4711,1216,1184,1172,145,394,539,1755
4712,1184,1183,1184,144,395,539,1723
4713,1144,1178,1172,144,389,567,1711
4714,1189,1155,1155,144,389,533,1722
4715,1156,1162,1167,150,394,544,1700
4716,1161,1161,1161,150,394,544,1705
4717,1155,1155,1150,150,389,539,1694
4718,1167,1161,1178,144,406,550,1717
4719,1150,1156,1144,150,394,544,1694
4720,1117,1161,1161,147,394,538.5,1705
4721,1172,1122,1117,144,389,533,1705
4722,1111,1117,1122,150,394,544,1655
4723,1117,1111,1111,144,394,538,1655
4724,1083,1089,1084,150,389,539,1622
4725,1094,1089,1094,145,394,539,1633
4726,1061,1094,1089,147.5,389,567,1628
4727,1117,1089,1095,150,395,545,1662
4728,1095,1095,1088,150,388,538,1633
4729,1100,1100,1106,150,394,544,1644
4730,1111,1105,1100,144,389,533,1644
4731,1089,1095,1094,150,388,538,1627
4732,1066,1100,1100,150,388,572,1638
4733,1122,1088,1089,150,389,539,1661
4734,1045,1073,1073,147,389,567,1612
4735,1111,1077,1077,144,389,533,1644
4736,1067,1067,1073,144,395,539,1606
4737,1077,1083,1088,150,400,550,1627
