representacion,shuffle,m,mPE_null
alturas_MIDI,11,6,5.460038132541266
alturas_MIDI,11,7,5.575468760050558
alturas_MIDI,12,2,0.9521301396827794
alturas_MIDI,12,3,2.265591800430026
alturas_MIDI,12,4,3.7638816459608035
alturas_MIDI,12,5,4.970844600847409
alturas_MIDI,12,6,5.473553504063924
alturas_MIDI,12,7,5.580641500203991
alturas_MIDI,13,2,0.9615657705348029
alturas_MIDI,13,3,2.3340573459855527
alturas_MIDI,13,4,3.90065108609058
alturas_MIDI,13,5,5.057127665789962
alturas_MIDI,13,6,5.472290314199275
alturas_MIDI,13,7,5.565123279743694
alturas_MIDI,14,2,0.9769337258763422
alturas_MIDI,14,3,2.32301393914294
alturas_MIDI,14,4,3.842433753495585
alturas_MIDI,14,5,5.033619320250853
alturas_MIDI,14,6,5.472290314199275
alturas_MIDI,14,7,5.5496050592833965
alturas_MIDI,15,2,0.9779109795336792
alturas_MIDI,15,3,2.307635489951435
alturas_MIDI,15,4,3.787531382687997
alturas_MIDI,15,5,4.985312051010908
alturas_MIDI,15,6,5.470345153813533
alturas_MIDI,15,7,5.575468760050558
alturas_MIDI,16,2,0.9577996636367276
alturas_MIDI,16,3,2.3377792412662597
alturas_MIDI,16,4,3.80012663576676
alturas_MIDI,16,5,4.95863779763999
alturas_MIDI,16,6,5.452682132638193
alturas_MIDI,16,7,5.557998121143378
alturas_MIDI,17,2,0.9814036573559113
alturas_MIDI,17,3,2.344177421230657
alturas_MIDI,17,4,3.8691173673490624
alturas_MIDI,17,5,5.027687058173703
alturas_MIDI,17,6,5.458092972155524
alturas_MIDI,17,7,5.565123279743694
alturas_MIDI,18,2,0.9631948490511959
alturas_MIDI,18,3,2.337383175036365
alturas_MIDI,18,4,3.889217818273618
alturas_MIDI,18,5,5.07205929214804
alturas_MIDI,18,6,5.517408720059826
alturas_MIDI,18,7,5.575468760050558
alturas_MIDI,19,2,0.9628933178970449
alturas_MIDI,19,3,2.3293427227233914
alturas_MIDI,19,4,3.8745552966663355
alturas_MIDI,19,5,5.009766764727252
alturas_MIDI,19,6,5.479388985221149
alturas_MIDI,19,7,5.580641500203991
alturas_MIDI,20,2,0.9355732178254293
alturas_MIDI,20,3,2.311170560177937
alturas_MIDI,20,4,3.8485479840609136
alturas_MIDI,20,5,5.017841279947375
alturas_MIDI,20,6,5.496112706994199
alturas_MIDI,20,7,5.5909869805108565
alturas_MIDI,21,2,0.9351003978786128
alturas_MIDI,21,3,2.2991494218798754
alturas_MIDI,21,4,3.782708898177895
alturas_MIDI,21,5,5.00505541006063
alturas_MIDI,21,6,5.460720103062358
alturas_MIDI,21,7,5.565123279743695
alturas_MIDI,22,2,0.9355732178254293
alturas_MIDI,22,3,2.28949691221174
alturas_MIDI,22,4,3.848522042672543
alturas_MIDI,22,5,5.040888952620266
alturas_MIDI,22,6,5.458092972155524
alturas_MIDI,22,7,5.575468760050558
alturas_MIDI,23,2,0.9631948490511959
alturas_MIDI,23,3,2.3184604414194387
alturas_MIDI,23,4,3.8667795973934194
alturas_MIDI,23,5,4.9872911144004215
alturas_MIDI,23,6,5.432325418974856
alturas_MIDI,23,7,5.554777799436828
alturas_MIDI,24,2,0.9579498085971287
alturas_MIDI,24,3,2.3037678879734598
alturas_MIDI,24,4,3.82362633274529
alturas_MIDI,24,5,4.938738440804024
alturas_MIDI,24,6,5.441369250382475
alturas_MIDI,24,7,5.575468760050559
alturas_MIDI,25,2,0.9353663792975548
alturas_MIDI,25,3,2.277968162240917
alturas_MIDI,25,4,3.751801307299209
alturas_MIDI,25,5,4.905678296822993
alturas_MIDI,25,6,5.40655786579419
alturas_MIDI,25,7,5.559950539590262
alturas_MIDI,26,2,0.8973862350032538
alturas_MIDI,26,3,2.2668756979574387
alturas_MIDI,26,4,3.7903791871810744
alturas_MIDI,26,5,4.902433677716548
