896	2	1	0
897	5	1	0
898	8	1	0
899	2	1	0
900	2	1	0
901	2	1	0
902	2	1	0
903	4	1	0
904	2	1	0
905	3	1	0
906	2	1	0
907	2	1	0
908	5	1	0
909	7	1	0
910	3	1	0
911	2	1	0
912	15	1	0
913	NaN	1	0
914	8	1	0
915	8	1	0
916	2	1	0
917	NaN	1	0
918	3	1	0
919	6	1	0
920	14	1	0
921	2	1	0
922	7	1	0
923	3	1	0
924	1	1	0
925	2	1	0
926	2	1	0
927	3	1	0
928	2	1	0
929	2	1	0
930	11	1	0
931	2	1	0
932	2	1	0
933	2	1	0
934	2	1	0
935	8	1	0
936	8	1	0
937	3	1	0
938	3	1	0
939	6	1	0
940	4	1	0
941	2	1	0
942	10	1	0
943	2	1	0
944	4	1	0
945	3	1	0
946	3	1	0
947	2	1	0
948	12	1	0
949	2	1	0
950	4	1	0
951	3	1	0
952	4	1	0
953	2	1	0
954	3	1	0
955	2	1	0
956	NaN	1	0
957	2	1	0
958	3	1	0
959	2	1	0
960	8	1	0
961	2	1	0
962	10	1	0
963	NaN	1	0
964	3	1	0
965	2	1	0
966	2	1	0
967	3	1	0
968	4	1	0
969	8	1	0
970	8	1	0
971	10	1	0
972	5	1	0
973	2	1	0
974	2	1	0
975	4	1	0
976	3	1	0
977	2	1	0
978	4	1	0
979	2	1	0
980	2	1	0
981	3	1	0
982	2	1	0
983	2	1	0
984	3	1	0
985	3	1	0
986	2	1	0
987	NaN	1	0
988	NaN	1	0
989	2	1	0
990	8	1	0
991	2	1	0
992	1	1	0
993	11	1	0
994	3	1	0
995	2	1	0
996	4	1	0
997	4	1	0
998	8	1	0
999	2	1	0
1000	2	1	0
1001	2	1	0
1002	2	1	0
1003	2	1	0
1004	3	1	0
1005	14	1	0
1006	3	1	0
1007	3	1	0
1008	4	1	0
1009	3	1	0
1010	6	1	0
1011	3	1	0
1012	3	1	0
1013	2	1	0
1014	2	1	0
1015	2	1	0
1016	2	1	0
1017	3	1	0
1018	2	1	0
1019	4	1	0
1020	5	1	0
1021	2	1	0
1022	8	1	0
1023	2	1	0
1024	2	1	0
1025	6	1	0
1026	4	1	0
1027	2	1	0
1028	7	1	0
1029	2	1	0
1030	5	1	0
1031	2	1	0
1032	2	1	0
1033	3	1	0
1034	6	1	0
1035	6	1	0
1036	2	1	0
1037	10	1	0
1038	4	1	0
1039	2	1	0
1040	3	1	0
1041	11	1	0
1042	4	1	0
1043	2	1	0
1044	2	1	0
1045	2	1	0
1046	3	1	0
1047	4	1	0
1048	2	1	0
1049	6	1	0
1050	3	1	0
1051	4	1	0
1052	2	1	0
1053	4	1	0
1054	5	1	0
1055	6	1	0
1056	2	1	0
1057	3	1	0
1058	8	1	0
1059	2	1	0
1060	2	1	0
1061	2	1	0
1062	4	1	0
1063	7	1	0
1064	7	1	0
1065	3	1	0
1066	2	1	0
1067	8	1	0
1068	7	1	0
1069	9	1	0
1070	2	1	0
1071	3	1	0
1072	2	1	0
1073	2	1	0
1074	2	1	0
1075	4	1	0
1076	5	1	0
1077	5	1	0
1078	3	1	0
1079	5	1	0
1080	4	1	0
1081	2	1	0
1082	2	1	0
1083	8	1	0
1084	NaN	1	0
1085	2	1	0
1086	2	1	0
1087	2	1	0
1088	1	1	0
1089	14	1	0
1090	3	1	0
1091	NaN	1	0
1092	6	1	0
1093	2	1	0
1094	3	1	0
1095	2	1	0
1096	2	1	0
1097	6	1	0
1098	2	1	0
1099	2	1	0
1100	2	1	0
1101	2	1	0
1102	4	1	0
1103	2	1	0
1104	3	1	0
1105	3	1	0
1106	3	1	0
1107	4	1	0
1108	2	1	0
1109	9	1	0
1110	2	1	0
1111	3	1	0
1112	2	1	0
1113	2	1	0
1114	2	1	0
1115	2	1	0
1116	3	1	0
1117	3	1	0
1118	8	1	0
1119	2	1	0
1120	3	1	0
1121	3	1	0
